track,band,venue,concept,conditions,n,wins,win_pct,roi,train_n,train_roi,val_n,val_roi,hold_n,hold_roi,positive_season_ratio,recent_delta,preferred,score
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 2.0], [""recent_edge_penalty_yards"", ""<="", -17.75]]",85,70,0.8235294117647058,0.1814853943198093,36,0.12521042912017785,25,0.19525268126393114,24,0.2515569182191296,0.85,0.09132536302707511,True,0.4420329765568396
LONG,DOG35_44,ANY,STREAK,"[[""opp_seq_last5_margin"", "">="", 6.875], [""rank_edge_punt_return_average"", "">="", 1.0]]",154,78,0.5064935064935064,0.2832467532467533,64,0.21953125,39,0.3587179487179487,51,0.30549019607843136,0.8,0.016365596719456976,True,0.44069759101599715
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""coachq_prev_hc_prior_role_seasons"", ""<="", 0.0]]",125,65,0.52,0.26888,53,0.25056603773584907,33,0.23393939393939392,39,0.3233333333333333,0.7368421052631579,0.08108061749571183,True,0.4362253955423586
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last3_wins"", "">="", 1.0], [""recent_edge_penalty_yards"", ""<="", -17.75]]",88,71,0.8068181818181818,0.15790083658557783,39,0.1133598716696898,26,0.14928142429224148,23,0.24317050403542026,0.85,0.1118498560544546,True,0.4348646414298783
LONG,DOG35_49,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 3.0], [""rank_edge_off_epa_per_play"", "">="", 8.0]]",131,69,0.5267175572519084,0.21625954198473285,57,0.19070175438596496,45,0.17333333333333334,29,0.3331034482758621,0.7,0.15108590441621295,True,0.42831612310375117
MODERN,DOG35_49,ANY,BOUNCEBACK,"[[""opp_seq_blowout_win14"", "">="", 1.0], [""coachq_prev_oc_prior_win_pct"", "">="", 0.47115384615384615]]",144,69,0.4791666666666667,0.15493055555555557,37,0.16648648648648648,18,0.21833333333333332,50,0.31520000000000004,0.8333333333333334,0.12279009009009012,True,0.4273616577958905
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -8.0]]",160,86,0.5375,0.29500000000000004,57,0.3938596491228071,43,0.15651162790697673,60,0.30033333333333334,0.7,0.025147694818441424,True,0.4267413228578907
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -8.0]]",169,85,0.5029585798816568,0.21662721893491124,53,0.26490566037735847,49,0.1140816326530612,67,0.25343283582089554,0.85,0.0639391893056857,True,0.42499181732325464
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""recent_edge_punt_return_average"", "">="", 4.691666666666666]]",135,72,0.5333333333333333,0.25570370370370366,53,0.2484905660377358,41,0.24,41,0.28073170731707314,0.75,0.036486424298205256,True,0.419767155425016
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 1.0], [""recent_edge_penalty_yards"", ""<="", -17.75]]",93,74,0.7956989247311828,0.14151329168142648,40,0.11914656453311996,27,0.10671544561475105,26,0.21205986590190723,0.85,0.09912886082797173,True,0.4195161269200217
LONG,DOG35_44,HOME,STREAK,"[[""opp_seq_win_streak"", "">="", 2.0], [""coachq_staff_downgrade_count"", ""<="", 0.0]]",117,57,0.48717948717948717,0.22820512820512823,51,0.0815686274509804,26,0.3634615384615385,40,0.32725,0.7,0.10473491704374055,True,0.41855799666686444
MODERN,DOG35_44,HOME,STREAK,"[[""opp_seq_win_streak"", "">="", 1.0], [""rank_edge_sack_rate_allowed"", ""<="", -12.0]]",104,50,0.4807692307692308,0.2050961538461539,31,0.2841935483870967,17,0.21823529411764706,34,0.3205882352941176,0.75,0.06937381404174575,True,0.41436328999066974
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_last3_wins"", "">="", 1.0], [""recent_edge_kick_return_average"", "">="", 4.361805555555557]]",97,70,0.7216494845360825,0.20490850371076016,41,0.2209282044161063,20,0.10219381507527421,36,0.2437275604827192,0.7,0.08216655073702894,True,0.40597348064254485
LONG,DOG35_49,ANY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""coachq_prev_hc_prior_role_seasons"", ""<="", 0.0]]",215,107,0.49767441860465117,0.19520930232558142,97,0.16051546391752577,58,0.18534482758620693,60,0.26083333333333336,0.7368421052631579,0.08790318758146701,True,0.4047097248017362
LONG,FAV55_65,AWAY,STREAK,"[[""seq_last3_margin"", ""<="", 9.0], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.7302054077592606]]",111,81,0.7297297297297297,0.22163629008785893,41,0.22835592161020296,32,0.21727464799601925,38,0.21805912310161596,0.75,-0.0047561617014951485,True,0.40458873238484283
MODERN,FAV65_75,AWAY,STREAK,"[[""seq_last3_wins"", "">="", 1.0], [""coachq_dc_recent_quality"", "">="", 0.8125]]",98,80,0.8163265306122449,0.17013112572752717,31,0.15667052495424164,22,0.09302802022956293,23,0.12810203848881743,0.8823529411764706,0.003252765896915144,True,0.39919374845345035
MODERN,DOG35_49,HOME,STREAK,"[[""seq_last5_margin"", "">="", -8.0], [""rank_edge_giveaway_rate"", ""<="", -14.0]]",148,75,0.5067567567567568,0.2166891891891892,56,0.22178571428571428,20,0.3500000000000001,44,0.2906818181818182,0.7,0.004788961038961037,True,0.39773504521404246
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_margin"", ""<="", 10.25], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",90,73,0.8111111111111111,0.16136465926895607,29,0.20075384735119864,30,0.10615285608663988,31,0.17794748640071253,0.7894736842105263,0.02449413468179326,True,0.39429783013566416
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_last3_margin"", ""<="", -3.6666666666666665], [""rank_edge_punt_return_average"", "">="", 1.0]]",157,108,0.6878980891719745,0.1415956250667005,60,0.10284992795513657,52,0.14681702272873576,45,0.18722293947265609,0.8,0.06238946413071991,True,0.39371932229363277
LONG,FAV55_65,AWAY,STREAK,"[[""seq_last5_margin"", ""<="", 7.8], [""recent_edge_kick_return_average"", "">="", 4.361805555555557]]",104,76,0.7307692307692307,0.21706653464496264,43,0.31136759108891654,26,0.10126490755722622,35,0.1872350168504235,0.75,-0.01908123247264787,True,0.3917353140755365
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_last5_margin"", ""<="", -8.4]]",131,92,0.7022900763358778,0.16109829189230535,56,0.152431595440811,39,0.13576038162587983,36,0.2020292224943686,0.75,0.05793323396102318,True,0.39158247429997045
LONG,DOG20_34,AWAY,STREAK,"[[""seq_loss_streak"", ""<="", 1.0], [""rank_edge_kick_return_average"", ""<="", -9.0]]",177,61,0.3446327683615819,0.25389830508474576,66,0.27848484848484845,60,0.21400000000000002,51,0.2690196078431373,0.7,0.02277718360071304,True,0.38881619548322555
MODERN,DOG35_49,HOME,STREAK,"[[""opp_seq_win_streak"", "">="", 2.0], [""recent_edge_off_epa_per_play"", ""<="", -0.16944219168748148]]",104,49,0.47115384615384615,0.1660576923076923,34,0.29588235294117643,19,0.10578947368421056,26,0.26076923076923075,0.75,0.059933317456537266,True,0.3845635751968248
LONG,FAV65_75,AWAY,STREAK,"[[""seq_loss_streak"", ""<="", 1.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",98,77,0.7857142857142857,0.12508656984519695,36,0.08224388146756782,34,0.14353546826539457,28,0.1577677925347659,0.7894736842105263,0.0448781176682847,True,0.38019030202623183
LONG,DOG35_44,ANY,STREAK,"[[""seq_last3_wins"", ""<="", 1.0], [""coachq_prev_hc_prior_role_seasons"", ""<="", 0.0]]",156,74,0.47435897435897434,0.19205128205128208,76,0.1889473684210526,32,0.160625,48,0.21791666666666668,0.7368421052631579,0.04313048245614037,True,0.3791615348467202
MODERN,FAV55_65,AWAY,STREAK,"[[""opp_seq_last5_margin"", ""<="", -7.8]]",150,105,0.7,0.1563984573622902,51,0.12870325351629197,20,0.1598105377346691,34,0.17040028070262256,0.75,0.026143385077142006,True,0.37863964253228677
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_last5_margin"", "">="", 0.0], [""rank_edge_punt_return_average"", "">="", 10.75]]",125,61,0.488,0.17887999999999998,49,0.15448979591836734,43,0.16046511627906976,33,0.23909090909090905,0.7,0.0816134529921905,True,0.3779481874765772
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""coachq_oc_prior_win_pct"", ""<="", 0.4608391608391609]]",114,57,0.5,0.20675438596491227,33,0.23606060606060603,49,0.193265306122449,32,0.19718750000000002,0.7777777777777778,-0.017475456091527508,True,0.3760104928558945
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_last3_wins"", ""<="", 1.0], [""rank_edge_kick_return_average"", "">="", 9.0]]",99,70,0.7070707070707071,0.17558010340566005,36,0.20257736704943585,29,0.1403531489457148,34,0.17704128541043906,0.7368421052631579,0.005576027412863727,True,0.37562108236171915
MODERN,FAV65_75,HOME,STREAK,"[[""opp_seq_last5_margin"", ""<="", -2.6], [""rank_edge_redzone_epa"", "">="", 11.0]]",91,70,0.7692307692307693,0.10070196733674064,33,0.16756726367536331,19,0.12499912735892404,25,0.21278771658878246,0.7,0.06650452107163876,True,0.37268666803212624
LONG,FAV55_65,AWAY,STREAK,"[[""seq_loss_streak"", ""<="", 1.0], [""coachq_prev_dc_prior_role_seasons"", ""<="", 1.0]]",200,137,0.685,0.14063637436300913,90,0.1290765768552419,43,0.17062092453569203,67,0.13692064478500438,0.7894736842105263,-0.01292810591046259,True,0.3701095510290228
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last3_wins"", "">="", 1.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",106,83,0.7830188679245284,0.12308110225857584,38,0.1031112247721863,36,0.12255891151778991,32,0.14738279635704765,0.75,0.034547728212059536,True,0.3681919046076014
MODERN,FAV65_75,AWAY,STREAK,"[[""seq_last3_wins"", "">="", 1.0], [""recent_edge_kick_return_average"", "">="", 4.361111111111111]]",94,74,0.7872340425531915,0.12717075624593313,30,0.15089164083480108,18,0.10546239519463262,22,0.15563856868670364,0.7368421052631579,0.0274615506719868,True,0.36706530666407444
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_margin"", ""<="", 10.25], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",88,71,0.8068181818181818,0.16668505212617063,31,0.11874185738228257,26,0.23213015989766866,31,0.15973880164235063,0.7,-0.015697206997624974,True,0.3667255370308561
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_last3_wins"", ""<="", 1.0], [""rank_edge_punt_return_average"", "">="", 1.0]]",209,143,0.6842105263157895,0.13493691165348293,75,0.1691321086229829,70,0.09394471514307616,64,0.1396996301381076,0.75,0.008161218255078068,True,0.364648904360323
LONG,DOG35_44,ANY,STREAK,"[[""seq_last5_margin"", "">="", -6.4], [""recent_edge_fg_accuracy"", ""<="", -0.1666666666666667]]",242,116,0.4793388429752066,0.1904958677685951,99,0.1921212121212121,57,0.18912280701754386,86,0.18953488372093028,0.7,-0.0010871258484476953,True,0.36380232223354775
LONG,DOG35_44,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0]]",399,184,0.46115288220551376,0.15192982456140353,146,0.18438356164383563,121,0.10008264462809917,132,0.16356060606060607,0.75,0.02132750292463867,True,0.3637544134006432
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 2.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",102,80,0.7843137254901961,0.12251169052622414,38,0.10021723925324459,34,0.13872104249508646,30,0.13238072990728764,0.75,0.012911589033122117,True,0.36058090998959413
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 1.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",113,88,0.7787610619469026,0.1156650801920145,40,0.12072255923658179,38,0.0991911492574551,35,0.1277710862986021,0.75,0.01781423205158364,True,0.35885376328296714
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.7302054077592606]]",98,67,0.6836734693877551,0.14368451877253152,33,0.10763728596961634,33,0.17859104464809494,32,0.144860872791363,0.75,0.0017467074825073536,True,0.35769312563799305
LONG,FAV55_65,AWAY,STREAK,"[[""seq_last3_margin"", ""<="", 9.0], [""rank_edge_punt_return_average"", "">="", 1.0]]",236,159,0.673728813559322,0.1251822697422335,80,0.16814055805291545,76,0.08010786586517048,80,0.12504466511476148,0.75,0.0009204531557185092,True,0.35747966279370846
MODERN,FAV65_75,AWAY,STREAK,"[[""seq_last5_wins"", "">="", 2.0], [""recent_edge_kick_return_average"", "">="", 4.361111111111111]]",91,72,0.7912087912087912,0.1323684947771466,31,0.15754490587699646,16,0.14859311126062835,20,0.1339610462450292,0.7368421052631579,-0.0191079623237832,True,0.3562480240320849
LONG,DOG35_49,AWAY,STREAK,"[[""opp_seq_last5_margin"", "">="", 0.0], [""recent_edge_punt_return_average"", "">="", 0.2999999999999989]]",279,135,0.4838709677419355,0.16602150537634408,95,0.21473684210526314,95,0.11589473684210529,89,0.16752808988764045,0.7,0.0022123004139562308,True,0.35378450223245433
LONG,DOG20_34,HOME,STREAK,"[[""seq_last3_margin"", ""<="", -6.666666666666667], [""rank_edge_point_margin"", ""<="", -17.0]]",148,47,0.31756756756756754,0.1995945945945946,62,0.1503225806451613,45,0.2733333333333333,41,0.19317073170731708,0.75,-0.01865722528193023,True,0.3524756093456176
LONG,FAV55_65,AWAY,STREAK,"[[""opp_seq_loss_streak"", "">="", 1.0], [""rank_edge_kick_return_average"", "">="", 9.0]]",87,60,0.6896551724137931,0.14247608064004202,32,0.18785469013105177,27,0.09640266193024168,28,0.13504275212048125,0.75,-0.007085923910165465,True,0.35243262974687295
LONG,FAV65_75,AWAY,STREAK,"[[""seq_last3_wins"", ""<="", 1.0]]",129,100,0.7751937984496124,0.11476130682041133,38,0.10222060917804111,42,0.13378443356853537,49,0.10818120859569409,0.75,-0.00982131277759414,True,0.3508032029044385
LONG,DOG35_49,ANY,STREAK,"[[""seq_last3_margin"", "">="", 5.333333333333333], [""recent_edge_third_down_success"", "">="", 0.0703559512383041]]",145,72,0.496551724137931,0.16606896551724137,59,0.15389830508474572,42,0.18452380952380956,44,0.16477272727272727,0.7,-0.0044383300315503915,True,0.3449126724381848
LONG,DOG35_49,HOME,STREAK,"[[""opp_seq_last5_margin"", "">="", 3.2], [""rank_edge_fg_accuracy"", ""<="", -2.0]]",186,88,0.4731182795698925,0.1356451612903226,74,0.15527027027027027,49,0.11183673469387757,63,0.13111111111111107,0.75,-0.0024423913709628597,True,0.33834875297492517
LONG,DOG35_49,ANY,STREAK,"[[""opp_seq_last3_margin"", "">="", 7.833333333333334], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -10.5]]",146,69,0.4726027397260274,0.136986301369863,60,0.1505,43,0.12116279069767444,43,0.133953488372093,0.75,-0.001877906976744198,True,0.3363981326630202
LONG,DOG35_49,HOME,STREAK,"[[""opp_seq_last5_margin"", "">="", 3.2], [""rank_edge_punt_return_average"", "">="", 0.0]]",200,94,0.47,0.1173,71,0.14028169014084504,58,0.09706896551724138,71,0.1108450704225352,0.7,-0.007830257406508015,True,0.31766979010789903
