method_id,family,feature,op,threshold,confirmed,base_n,base_win_pct,base_roi,train_risk_n,train_risk_win_pct,train_risk_roi,train_safe_roi,train_loss_lift,validation_risk_n,validation_risk_win_pct,validation_risk_roi,validation_safe_roi,validation_loss_lift,holdout_risk_n,holdout_risk_win_pct,holdout_risk_roi,holdout_safe_roi,holdout_loss_lift,retained_share,veto_score
CO009,CONTEXT,rank_edge_punt_return_average,>=,8.0,True,265,0.3471698113207547,0.28803773584905656,15,0.13333333333333333,-0.5526666666666668,0.3748214285714285,0.1765258215962442,29,0.2413793103448276,-0.13482758620689655,0.4773333333333333,0.11438992042440321,19,0.3157894736842105,0.20526315789473687,0.392112676056338,0.05087719298245619,0.7888888888888889,10.233841022078627
CO018,CONTEXT,recent_edge_explosive_rate,<=,-0.03321764191688082,True,132,0.696969696969697,0.16232538482666328,9,0.5555555555555556,-0.08221459452410919,0.21580454879775715,0.1333333333333333,5,0.6,0.031893180094618924,0.19211528015220042,0.09999999999999998,5,0.6,-0.02838468720821661,0.18229383622281545,0.10212765957446812,0.8936170212765957,10.21145781309828
CO061,CONTEXT,recent_edge_sack_rate_allowed,>=,0.008511912532674538,True,97,0.3711340206185567,0.30752577319587626,6,0.16666666666666666,-0.375,0.64125,0.2333333333333334,14,0.2857142857142857,-0.019285714285714288,0.38999999999999996,0.08013937282229966,7,0.2857142857142857,-0.11999999999999998,0.3826315789473684,0.06043956043956045,0.7307692307692307,10.208622289267977
CO018,CONTEXT,rank_edge_sack_rate_allowed,>=,10.600000000000001,True,132,0.696969696969697,0.16232538482666328,16,0.4375,-0.26974433062628506,0.3912048860697531,0.2513888888888889,14,0.5714285714285714,-0.04860243200935303,0.29092056745888667,0.12857142857142856,13,0.6153846153846154,0.02542471198314172,0.2112910714569507,0.08674304418985268,0.723404255319149,10.208049156352054
CO026,CONTEXT,adv_extra_rest_ge8,<=,-0.5999999999999996,True,109,0.5596330275229358,0.405045871559633,7,0.42857142857142855,0.06428571428571431,0.43115384615384617,0.11688311688311681,4,0.5,0.405,0.5223684210526317,0.09523809523809523,5,0.4,-0.07600000000000003,0.39310344827586213,0.12941176470588234,0.8529411764705882,10.202763459069171
CO061,CONTEXT,recent_edge_off_epa,>=,-0.3151624800088585,True,97,0.3711340206185567,0.30752577319587626,15,0.26666666666666666,-0.16333333333333336,1.0393333333333332,0.13333333333333341,12,0.25,-0.11500000000000003,0.40137931034482754,0.11585365853658536,4,0.25,-0.19999999999999996,0.32863636363636367,0.09615384615384615,0.8461538461538461,10.201879821209719
CO016,CONTEXT,adv_prior_road_miles_last5,>=,922.6032674753967,True,101,0.8118811881188119,0.16444041887178537,11,0.6363636363636364,-0.10314269680944926,0.23768361611835387,0.14488636363636365,6,0.6666666666666666,-0.057249061808491146,0.14938192599383318,0.10606060606060608,7,0.7142857142857143,0.02582870954402131,0.20562099462151756,0.08571428571428574,0.72,10.198894861464018
CO026,CONTEXT,rank_edge_yards_per_play,<=,-14.2,True,109,0.5596330275229358,0.405045871559633,7,0.42857142857142855,0.12571428571428572,0.41461538461538466,0.11688311688311681,12,0.4166666666666667,0.055833333333333325,0.6933333333333334,0.1785714285714285,5,0.4,-0.0020000000000000018,0.3803448275862069,0.12941176470588234,0.8529411764705882,10.190004838379515
CO018,COACH,opp_coachq_prev_dc_prior_quality,>=,0.65625,True,132,0.696969696969697,0.16232538482666328,8,0.5,-0.1559357222808177,0.22368968065537348,0.18888888888888888,10,0.6,-0.010223170552950734,0.23285774704432052,0.09999999999999998,11,0.6363636363636364,0.01992574113728277,0.20264540368908487,0.06576402321083175,0.7659574468085106,10.182679786754106
CO043,COACH,coachq_oc_changed_quality,>=,1.0,True,94,0.3723404255319149,0.35670212765957443,8,0.25,0.0037499999999999756,0.2689473684210526,0.08333333333333326,8,0.0,-1.0,0.8781818181818181,0.41463414634146334,7,0.2857142857142857,-0.03571428571428571,0.40315789473684205,0.06043956043956045,0.7307692307692307,10.179972250593751
CO043,CONTEXT,rank_edge_point_margin,<=,-13.4,True,94,0.3723404255319149,0.35670212765957443,6,0.16666666666666666,-0.505,0.38904761904761903,0.16666666666666663,8,0.125,-0.42375,0.7384848484848485,0.28963414634146334,7,0.2857142857142857,-0.03142857142857146,0.401578947368421,0.06043956043956045,0.7307692307692307,10.17839330322533
CO043,CONTEXT,recent_edge_def_allowed_rush_epa_per_carry,<=,-0.17162661262363904,True,94,0.3723404255319149,0.35670212765957443,6,0.0,-1.0,0.5304761904761904,0.33333333333333326,9,0.3333333333333333,0.2955555555555556,0.5725,0.08130081300813008,4,0.25,-0.07999999999999996,0.3513636363636364,0.09615384615384615,0.8461538461538461,10.175430739473294
CO018,COACH,opp_coachq_dc_prior_role_seasons,<=,0.8000000000000007,True,132,0.696969696969697,0.16232538482666328,8,0.5,-0.19511017126148705,0.232159831786329,0.18888888888888888,8,0.5,-0.16026047939928598,0.25517451690607496,0.19999999999999996,14,0.6428571428571429,0.05851150938099044,0.2028865622419182,0.059270516717325195,0.7021276595744681,10.170044460090025
CO026,CONTEXT,recent_edge_points_against,>=,5.86666666666667,True,109,0.5596330275229358,0.405045871559633,7,0.2857142857142857,-0.3014285714285715,0.5296153846153846,0.2597402597402597,7,0.42857142857142855,0.11857142857142858,0.5897142857142857,0.16666666666666663,7,0.42857142857142855,0.057142857142857065,0.39333333333333337,0.10084033613445376,0.7941176470588235,10.168539562614036
CO026,CONTEXT,recent_edge_point_margin,>=,4.2,True,109,0.5596330275229358,0.405045871559633,7,0.42857142857142855,0.04857142857142855,0.43538461538461537,0.11688311688311681,6,0.3333333333333333,-0.08,0.6097222222222223,0.261904761904762,7,0.42857142857142855,0.058571428571428594,0.39296296296296296,0.10084033613445376,0.7941176470588235,10.168169192243667
CO018,COACH,opp_coachq_dc_prior_role_seasons,<=,1.0,True,132,0.696969696969697,0.16232538482666328,15,0.6,-0.008761962840944852,0.23868206162054825,0.0888888888888889,10,0.5,-0.1469075705112987,0.2784192136971032,0.19999999999999996,17,0.6470588235294118,0.07435691624943006,0.2083450036358952,0.0550688360450563,0.6382978723404256,10.164918242088332
CO026,COACH,coachq_dc_prior_win_pct,>=,0.5384615384615384,True,109,0.5596330275229358,0.405045871559633,17,0.4117647058823529,0.0211764705882353,0.70625,0.1336898395721925,24,0.5,0.23125000000000004,0.8844444444444445,0.09523809523809523,13,0.46153846153846156,0.14076923076923079,0.4376190476190476,0.0678733031674208,0.6176470588235294,10.16221118510919
CO026,COACH,coachq_dc_prior_win_pct,>=,0.5384615384615385,True,109,0.5596330275229358,0.405045871559633,12,0.4166666666666667,0.04750000000000001,0.5280952380952381,0.12878787878787867,24,0.5,0.23125000000000004,0.8844444444444445,0.09523809523809523,13,0.46153846153846156,0.14076923076923079,0.4376190476190476,0.0678733031674208,0.6176470588235294,10.16221118510919
CO018,COACH,coachq_oc_prior_quality,<=,0.5729166666666667,True,132,0.696969696969697,0.16232538482666328,20,0.55,-0.06698912275122712,0.33475259444107275,0.13888888888888884,17,0.5882352941176471,-0.019972361596986593,0.3140448196934297,0.11176470588235288,20,0.65,0.0895758088288139,0.2119593151385514,0.05212765957446808,0.574468085106383,10.159208398396995
CO016,CONTEXT,adv_road_miles4_per_rest_day,>=,-48.22545682503545,True,101,0.8118811881188119,0.16444041887178537,11,0.6363636363636364,-0.10007558847918303,0.23607703556440493,0.14488636363636365,10,0.5,-0.29302712303550793,0.414740639617122,0.2727272727272727,12,0.75,0.08581656545680454,0.21939846803952395,0.050000000000000044,0.52,10.15695804916774
CO016,CONTEXT,adv_road_miles_last5_including_current,>=,181.32986357762996,True,101,0.8118811881188119,0.16444041887178537,11,0.6363636363636364,-0.11188395555070801,0.24226237069710846,0.14488636363636365,6,0.6666666666666666,-0.057249061808491146,0.14938192599383318,0.10606060606060608,8,0.75,0.059801371595211955,0.2002098763078688,0.050000000000000044,0.68,10.153769457436084
CO016,CONTEXT,prior_road_miles_last2,<=,0.0,True,101,0.8118811881188119,0.16444041887178537,10,0.7,0.02194448123211338,0.16533370278456164,0.08125000000000004,8,0.625,-0.13267376393424501,0.2220004683231675,0.1477272727272727,12,0.75,0.09359107732023893,0.2122219955501998,0.050000000000000044,0.52,10.149781576678414
CO043,COACH,opp_coachq_hc_prior_quality,<=,0.42307692307692313,True,94,0.3723404255319149,0.35670212765957443,8,0.25,-0.24750000000000003,0.3747368421052631,0.08333333333333326,5,0.2,-0.278,0.6213888888888889,0.21463414634146338,4,0.25,0.07499999999999996,0.3231818181818182,0.09615384615384615,0.8461538461538461,10.147248921291474
CO043,COACH,opp_coachq_hc_prior_quality,<=,0.4506593406593407,True,94,0.3723404255319149,0.35670212765957443,10,0.2,-0.398,0.536470588235294,0.1333333333333333,6,0.3333333333333333,0.12833333333333333,0.5774285714285714,0.08130081300813008,4,0.25,0.07499999999999996,0.3231818181818182,0.09615384615384615,0.8461538461538461,10.147248921291474
CO043,COACH,opp_coachq_hc_prior_win_pct,<=,0.42307692307692313,True,94,0.3723404255319149,0.35670212765957443,8,0.25,-0.24750000000000003,0.3747368421052631,0.08333333333333326,5,0.2,-0.278,0.6213888888888889,0.21463414634146338,4,0.25,0.07499999999999996,0.3231818181818182,0.09615384615384615,0.8461538461538461,10.147248921291474
CO043,COACH,opp_coachq_hc_prior_win_pct,<=,0.4506593406593407,True,94,0.3723404255319149,0.35670212765957443,10,0.2,-0.398,0.536470588235294,0.1333333333333333,6,0.3333333333333333,0.12833333333333333,0.5774285714285714,0.08130081300813008,4,0.25,0.07499999999999996,0.3231818181818182,0.09615384615384615,0.8461538461538461,10.147248921291474
CO016,CONTEXT,opp_fatigue_load_index,>=,1.5114121194125987,True,101,0.8118811881188119,0.16444041887178537,11,0.6363636363636364,-0.09593499223332365,0.23390815181657376,0.14488636363636365,6,0.6666666666666666,-0.05297802159664756,0.14778028591439182,0.10606060606060608,4,0.75,0.04876692430644991,0.1755671987033174,0.050000000000000044,0.84,10.145126779831532
CO048,COACH,adv_hc_prior_games,<=,19.70000000000001,True,98,0.4387755102040816,0.5313265306122449,18,0.3888888888888889,0.43666666666666665,1.272857142857143,0.11111111111111116,20,0.35,0.21800000000000003,0.9083333333333332,0.09736842105263166,17,0.29411764705882354,-0.025294117647058807,0.5554545454545455,0.06302521008403361,0.39285714285714285,10.126438939212049
CO026,CONTEXT,rank_edge_punt_return_average,<=,-7.6,True,109,0.5596330275229358,0.405045871559633,7,0.2857142857142857,-0.2842857142857143,0.525,0.2597402597402597,11,0.18181818181818182,-0.5418181818181819,0.8848387096774195,0.41341991341991335,11,0.45454545454545453,0.18999999999999997,0.3882608695652174,0.07486631016042777,0.6764705882352942,10.125728366989541
CO043,CONTEXT,prior_road_miles_last2,<=,0.0,True,94,0.3723404255319149,0.35670212765957443,8,0.25,-0.12250000000000003,0.3221052631578947,0.08333333333333326,15,0.3333333333333333,0.2626666666666667,0.6553846153846153,0.08130081300813008,7,0.2857142857142857,0.1757142857142857,0.3252631578947368,0.06043956043956045,0.7307692307692307,10.102077513751647
CO048,CONTEXT,rank_edge_sack_rate_allowed,<=,-5.5,True,98,0.4387755102040816,0.5313265306122449,16,0.375,0.43437500000000007,1.170625,0.125,17,0.29411764705882354,0.0464705882352941,0.9485714285714285,0.15325077399380804,17,0.29411764705882354,-0.004705882352941206,0.5236363636363636,0.06302521008403361,0.39285714285714285,10.094620757393866
CO048,CONTEXT,rank_edge_off_epa,<=,-8.0,True,98,0.4387755102040816,0.5313265306122449,12,0.3333333333333333,0.30833333333333335,1.0989999999999998,0.16666666666666674,14,0.2857142857142857,0.12285714285714285,0.7912499999999999,0.16165413533834594,11,0.2727272727272727,-0.14727272727272725,0.42941176470588227,0.0844155844155845,0.6071428571428571,10.043215104223506
CO048,CONTEXT,rank_edge_points_for,<=,-12.8,True,98,0.4387755102040816,0.5313265306122449,7,0.2857142857142857,0.2671428571428572,0.9524000000000001,0.2142857142857143,8,0.25,0.007500000000000007,0.6883333333333332,0.19736842105263164,5,0.2,-0.364,0.32608695652173914,0.15714285714285725,0.8214285714285714,10.034046140195208
CO048,CONTEXT,adv_fatigue_load_index,>=,-0.3867401720068306,True,98,0.4387755102040816,0.5313265306122449,11,0.2727272727272727,-0.09090909090909095,1.2704761904761905,0.2272727272727273,11,0.36363636363636365,0.11636363636363635,0.7196296296296296,0.08373205741626799,5,0.2,-0.14000000000000004,0.2773913043478261,0.15714285714285725,0.8214285714285714,9.985350488021295
CO048,CONTEXT,rank_edge_redzone_epa,<=,-8.0,True,98,0.4387755102040816,0.5313265306122449,18,0.3888888888888889,0.4588888888888889,1.2442857142857142,0.11111111111111116,12,0.3333333333333333,0.30666666666666664,0.655,0.11403508771929838,7,0.2857142857142857,-0.13857142857142854,0.3166666666666667,0.07142857142857151,0.75,9.931768707482993
CO048,CONTEXT,recent_edge_redzone_epa,<=,-0.5323276817038908,True,98,0.4387755102040816,0.5313265306122449,7,0.2857142857142857,-0.05000000000000001,1.0412000000000001,0.2142857142857143,6,0.3333333333333333,0.06166666666666668,0.635625,0.11403508771929838,4,0.25,-0.0625,0.2470833333333333,0.1071428571428572,0.8571428571428571,9.908613945578232
