track,band,venue,concept,conditions,n,wins,win_pct,roi,train_n,train_roi,val_n,val_roi,hold_n,hold_roi,positive_season_ratio,recent_delta,preferred,score
MODERN,DOG35_44,AWAY,BUY_LOW_DEF,"[[""recent_edge_penalty_yards"", ""<="", -7.033333333333337], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.3428760283941793]]",94,51,0.5425531914893617,0.3614893617021277,28,0.2567857142857143,15,0.166,25,0.31520000000000004,0.8,0.10380714285714288,True,0.49852876654016737
LONG,DOG35_49,AWAY,BUY_LOW,"[[""rank_edge_point_margin"", ""<="", -1.5], [""rank_edge_sack_or_hit_rate"", "">="", 2.0]]",211,108,0.5118483412322274,0.26393364928909957,68,0.30705882352941183,72,0.10833333333333334,71,0.3804225352112676,0.7,0.17272645677989504,True,0.49839022615597744
MODERN,DOG35_49,ANY,BUY_LOW_DEF,"[[""recent_edge_penalty_yards"", ""<="", -18.0], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -2.0]]",202,100,0.49504950495049505,0.17712871287128715,71,0.13859154929577466,37,0.22432432432432434,46,0.41978260869565215,0.75,0.23832467188560263,True,0.49838513196781126
LONG,DOG35_44,AWAY,BUY_LOW,"[[""base_vs_open_prob_move"", ""<="", -0.015284839147500073], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",121,65,0.5371900826446281,0.32983471074380166,33,0.3136363636363636,42,0.3147619047619048,46,0.3552173913043478,0.7777777777777778,0.04101825710521362,True,0.49808834539414837
LONG,DOG35_44,AWAY,BUY_LOW_DEF,"[[""recent_edge_point_margin"", ""<="", -3.666666666666667], [""rank_edge_def_allowed_explosive_rate"", ""<="", -9.0]]",86,45,0.5232558139534884,0.32569767441860464,30,0.4083333333333333,26,0.18807692307692309,30,0.3623333333333333,0.8,0.06412820512820505,True,0.4968344097416655
MODERN,DOG35_49,AWAY,BUY_LOW,"[[""recent_edge_penalty_yards"", ""<="", -0.3333333333333357], [""rank_edge_success_rate"", "">="", 5.0]]",200,104,0.52,0.23195,62,0.15693548387096773,27,0.06851851851851852,46,0.3647826086956522,0.75,0.25205560750090905,True,0.4967694345658078
LONG,DOG35_49,AWAY,BUY_LOW_DEF,"[[""recent_edge_penalty_yards"", ""<="", -10.333333333333332], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", -0.1053077518455498]]",91,51,0.5604395604395604,0.350989010989011,38,0.4471052631578947,24,0.23791666666666667,29,0.3186206896551724,0.85,-0.023890275257108295,True,0.49431287157120785
LONG,DOG35_44,AWAY,BUY_LOW,"[[""rank_edge_fg_accuracy"", ""<="", 0.0], [""recent_edge_third_down_success"", "">="", 0.08407356532356525]]",111,58,0.5225225225225225,0.31144144144144137,44,0.37136363636363634,36,0.18916666666666662,31,0.36838709677419357,0.75,0.0881219452590421,True,0.49407482704559164
MODERN,DOG35_49,AWAY,BUY_LOW,"[[""rank_edge_giveaway_rate"", ""<="", -1.0], [""rank_edge_off_epa"", "">="", 8.0]]",87,47,0.5402298850574713,0.28091954022988513,26,0.07346153846153845,12,0.4266666666666666,26,0.3857692307692308,0.75,0.1357051282051283,True,0.4932455028608161
LONG,DOG35_44,AWAY,BUY_LOW,"[[""recent_edge_point_margin"", ""<="", -3.666666666666667], [""recent_edge_third_down_success"", "">="", -0.0041786916786916]]",118,64,0.5423728813559322,0.36135593220338985,47,0.5314893617021276,36,0.14111111111111108,35,0.35942857142857143,0.7,0.023128335021952107,True,0.4915003479110851
LONG,DOG35_49,AWAY,BUY_LOW,"[[""rank_edge_point_margin"", ""<="", -5.0], [""recent_edge_sack_or_hit_rate"", "">="", 0.0058520223737614]]",135,74,0.5481481481481482,0.35244444444444445,42,0.4602380952380953,47,0.2672340425531915,46,0.34108695652173915,0.75,-0.022649112373904212,True,0.49132552920024236
MODERN,DOG35_49,AWAY,BUY_LOW_DEF,"[[""rank_edge_point_margin"", ""<="", -3.0], [""rank_edge_def_allowed_explosive_rate"", ""<="", -9.5]]",118,64,0.5423728813559322,0.34483050847457625,33,0.09878787878787883,20,0.588,39,0.3687179487179487,0.7,0.0253240093240093,True,0.49056116014168805
