method_id,feature,op,threshold,pre_score,holdout_base_n,holdout_base_roi,removed_wins,removed_losses,safe_n,safe_roi,roi_change,loss_rate_change,confirmed
NFL-H086,adv_hc_prior_games,>=,19.39999999999995,0.8775096212951334,52,0.1182692307692308,9,9,34,0.12029411764705884,0.00202488687782805,0.010180995475113197,False
NFL-H010,adv_oc_prior_win_pct,>=,0.22992701795358345,0.8190163479184778,40,0.32175,1,1,38,0.32289473684210523,0.001144736842105254,-0.0026315789473684292,False
NFL-H023,adv_dc_changed_season,<=,-0.5,0.8651865842490842,40,0.254,5,5,30,0.25366666666666665,-0.00033333333333335213,0.0,False
NFL-H023,adv_dc_changed_season,<=,-1.0,0.8651865842490842,40,0.254,5,5,30,0.25366666666666665,-0.00033333333333335213,0.0,False
NFL-H043,adv_dc_tenure_seasons,<=,-1.0,0.5361061827956988,32,0.1771875,6,7,19,0.1768421052631579,-0.0003453947368420862,-0.004934210526315708,False
NFL-H049,adv_hc_prior_games_current_stint,<=,-24.25,0.6294467629799032,42,0.29380952380952385,12,11,19,0.2931578947368421,-0.0006516290726817364,-0.0025062656641603454,False
NFL-H058,adv_hc_prior_win_pct,<=,-0.18752144082332764,0.46013103187065807,130,0.13838461538461538,12,15,103,0.13728155339805825,-0.00110306198655713,-0.0024645257654967168,False
NFL-H004,adv_hc_prior_win_pct,<=,-0.1395348837209303,0.8298796700148244,34,0.4758823529411765,6,4,24,0.47458333333333336,-0.0012990196078431215,0.004901960784313708,False
NFL-H039,adv_oc_prior_games,<=,-11.0,0.6256642857142856,36,0.2222222222222222,6,6,24,0.22041666666666668,-0.0018055555555555325,0.0,False
NFL-H049,adv_hc_tenure_seasons,<=,-2.0,0.6243094844614576,42,0.29380952380952385,12,11,19,0.29157894736842105,-0.002230576441102805,-0.0025062656641603454,False
NFL-H086,hc_prior_games,>=,59.85,0.7975047592755946,52,0.1182692307692308,8,8,36,0.11583333333333333,-0.0024358974358974633,0.008547008547008628,False
NFL-H027,adv_dc_prior_games,>=,37.199999999999996,0.7354894681036255,43,0.22906976744186044,2,2,39,0.22641025641025642,-0.0026595110316040282,-0.0011926058437685683,False
NFL-H028,adv_oc_prior_win_pct,>=,0.2539198606271777,0.803790293040293,43,0.23348837209302323,1,1,41,0.23024390243902443,-0.0032444696539987994,-0.0005672149744753163,False
NFL-H083,adv_hc_prior_win_pct,>=,-0.002125506072874444,0.5403843393518171,50,0.114,12,12,26,0.11038461538461539,-0.0036153846153846175,0.018461538461538418,False
NFL-H002,hc_prior_win_pct,>=,0.6488168911539861,0.9568727312787462,47,0.49489361702127654,3,2,42,0.4907142857142857,-0.00417933130699083,-0.00455927051671734,False
NFL-H033,adv_hc_prior_games_current_stint,>=,12.0,0.4082137462895058,88,0.16147727272727272,17,17,54,0.1524074074074074,-0.009069865319865311,0.007154882154882247,False
NFL-H020,adv_oc_prior_games,>=,24.000000000000007,1.537188272432175,34,0.26676470588235296,2,2,30,0.25666666666666665,-0.010098039215686305,0.0,False
NFL-H029,adv_hc_prior_win_pct,>=,0.165625,0.573430912627245,60,0.21783333333333338,6,5,49,0.20673469387755103,-0.01109863945578235,0.006462585034013646,False
NFL-H017,adv_full_staff_stable,<=,-1.0,0.6920337977131306,102,0.18235294117647058,4,3,95,0.17010526315789473,-0.012247678018575847,0.0052631578947368585,False
NFL-H028,adv_oc_changed_season,<=,-1.0,0.6504213250517599,43,0.23348837209302323,5,4,34,0.22088235294117647,-0.012606019151846753,0.011627906976744207,False
NFL-H042,adv_hc_prior_win_pct,>=,0.0,0.9254705841004833,45,0.152,11,11,23,0.13652173913043478,-0.015478260869565219,0.010628019323671523,False
NFL-H082,adv_hc_prior_win_pct,<=,-0.18761544011544012,0.5946608309838224,60,0.11199999999999997,4,4,52,0.09615384615384616,-0.015846153846153815,0.002564102564102555,False
NFL-H049,adv_dc_prior_games,<=,-13.75,0.6897531504728656,42,0.29380952380952385,5,4,33,0.2775757575757576,-0.016233766233766267,0.008658008658008698,False
NFL-H016,adv_full_staff_stable,<=,-1.0,0.5418990914859807,45,0.2613333333333333,4,3,38,0.24263157894736845,-0.01870175438596486,0.011111111111111072,False
NFL-H058,adv_dc_tenure_seasons,>=,1.0,0.6490424761998357,130,0.13838461538461538,14,16,100,0.11960000000000003,-0.018784615384615358,0.0038461538461538325,False
NFL-H037,adv_hc_prior_games_current_stint,<=,-12.75,0.43123962553800116,47,0.16531914893617017,7,7,33,0.1433333333333333,-0.021985815602836856,0.004513217279174642,False
NFL-H043,dc_prior_games,>=,61.0,0.789241327723235,32,0.1771875,2,2,28,0.1525,-0.0246875,0.004464285714285698,False
NFL-H062,adv_hc_prior_games_current_stint,>=,1.0,0.4457066021871666,86,0.1197674418604651,20,20,46,0.0947826086956522,-0.024984833164812897,0.010111223458038388,False
NFL-H083,hc_prior_games_current_stint,<=,21.5,0.5362949943180746,50,0.114,10,11,29,0.08862068965517239,-0.025379310344827613,-0.0027586206896552667,False
NFL-H002,oc_prior_win_pct,>=,0.6867341040462427,0.6578842558885903,47,0.49489361702127654,5,2,40,0.46950000000000003,-0.025393617021276516,0.013297872340425565,False
NFL-H082,adv_dc_changed_season,<=,-1.0,0.5919811046498382,60,0.11199999999999997,6,6,48,0.08479166666666667,-0.027208333333333307,0.004166666666666652,False
NFL-H023,adv_full_staff_stable,<=,-1.0,0.5833850931677018,40,0.254,3,2,35,0.22628571428571428,-0.02771428571428572,0.014285714285714235,False
NFL-H015,adv_hc_prior_games_current_stint,<=,-25.7,0.834873917748918,30,0.3353333333333333,6,5,19,0.30526315789473685,-0.03007017543859647,0.007017543859649145,False
NFL-H031,oc_prior_win_pct,<=,0.3701951507983442,0.731669968318575,76,0.18289473684210528,6,5,65,0.1521538461538461,-0.030740890688259165,0.012145748987854144,False
NFL-H096,adv_hc_tenure_seasons,<=,-0.75,1.460994515288633,31,0.11580645161290325,5,5,21,0.08476190476190477,-0.031044546850998472,0.007680491551459334,False
NFL-H014,hc_prior_win_pct,<=,0.36617647058823527,0.9512343533490416,40,0.33275,6,4,30,0.3,-0.03275,0.01666666666666672,False
NFL-H003,adv_both_coords_changed,>=,0.9499999999999993,0.9665421988741485,43,0.43744186046511624,1,0,42,0.4045238095238095,-0.03291805094130673,0.009966777408637939,False
NFL-H031,adv_dc_prior_win_pct,<=,-0.21116130836641922,0.7240073555690059,76,0.18289473684210528,2,0,74,0.14594594594594593,-0.03694879089615935,0.014224751066856278,False
NFL-H065,adv_hc_changed_season,<=,-1.0,0.5716420921357104,120,0.10175000000000001,16,17,87,0.0627586206896552,-0.03899137931034481,0.016379310344827536,False
NFL-H059,adv_hc_changed_season,<=,-0.7999999999999998,1.0938869047619049,37,0.2424324324324324,4,3,30,0.20299999999999999,-0.03943243243243241,0.007207207207207245,False
NFL-H023,adv_hc_changed_season,<=,-1.0,0.5903679653679654,40,0.254,6,5,29,0.21413793103448275,-0.03986206896551725,0.01724137931034475,False
NFL-H006,hc_changed_season,>=,1.0,0.7713808059252312,76,0.2681578947368421,15,12,49,0.2281632653061225,-0.0399946294307196,0.02336197636949522,False
NFL-H010,adv_dc_prior_win_pct,<=,-0.0068181818181818205,0.9303330721003136,40,0.32175,10,8,22,0.28090909090909094,-0.04084090909090904,0.00454545454545463,False
NFL-H083,hc_prior_games_current_stint,<=,8.0,0.7924143572729636,50,0.114,4,3,43,0.0727906976744186,-0.0412093023255814,0.014883720930232602,False
NFL-H081,dc_prior_games,>=,94.99999999999999,0.9509184981684982,38,0.15868421052631582,2,1,35,0.11742857142857141,-0.041255639097744407,0.016541353383458635,False
NFL-H086,adv_hc_prior_games,>=,0.05000000000000426,0.916564736009641,52,0.1182692307692308,12,11,29,0.07517241379310345,-0.04309681697612734,0.03249336870026531,False
NFL-H033,hc_prior_win_pct,<=,0.35949855351976856,0.9013054129561726,88,0.16147727272727272,7,4,77,0.11818181818181818,-0.04329545454545454,0.02110389610389618,False
NFL-H039,adv_oc_prior_win_pct,<=,-0.14236111111111116,0.9264697802197801,36,0.2222222222222222,4,3,29,0.17758620689655175,-0.044636015325670464,0.01724137931034475,False
NFL-H014,dc_tenure_seasons,>=,3.0,0.8437989950208797,40,0.33275,7,5,28,0.2867857142857143,-0.04596428571428568,0.014285714285714346,False
NFL-H014,dc_tenure_seasons,>=,2.75,0.8437989950208797,40,0.33275,7,5,28,0.2867857142857143,-0.04596428571428568,0.014285714285714346,False
NFL-H093,adv_oc_prior_win_pct,<=,-0.01010101010101011,0.7619589988958411,28,0.13178571428571426,4,3,21,0.08571428571428572,-0.04607142857142854,0.023809523809523836,False
NFL-H056,dc_tenure_seasons,>=,2.799999999999997,0.721982389937107,33,0.2884848484848485,4,3,26,0.24230769230769234,-0.046177156177156176,0.015151515151515138,False
NFL-H095,oc_prior_games,>=,43.250000000000014,0.8927296866828318,33,0.10030303030303032,4,4,25,0.05320000000000001,-0.04710303030303031,0.014545454545454639,False
NFL-H095,oc_prior_role_seasons,>=,3.0,0.6998617398333541,33,0.10030303030303032,4,4,25,0.05320000000000001,-0.04710303030303031,0.014545454545454639,False
NFL-H059,adv_hc_prior_games_current_stint,<=,-13.5,0.8228392857142857,37,0.2424324324324324,7,5,25,0.1948,-0.0476324324324324,0.020540540540540553,False
NFL-H029,adv_hc_prior_win_pct,>=,0.016617318266964776,0.5457791292518419,60,0.21783333333333338,13,10,37,0.16972972972972977,-0.048103603603603606,0.030180180180180205,False
NFL-H093,adv_dc_tenure_seasons,<=,-2.0,1.4604214864083285,28,0.13178571428571426,1,0,27,0.08333333333333333,-0.04845238095238093,0.0185185185185186,False
NFL-H057,adv_hc_prior_games_current_stint,<=,-23.0,0.7370486934499827,66,0.125,10,10,46,0.075,-0.05,0.01976284584980248,False
NFL-H001,dc_prior_win_pct,<=,0.3766283524904214,0.7667338217338215,37,0.4289189189189189,2,3,32,0.3778125,-0.05110641891891893,0.0033783783783783994,False
NFL-H069,adv_oc_changed_season,<=,-0.8499999999999996,0.42070471917612284,136,0.11845588235294117,11,8,117,0.06726495726495728,-0.051190925087983896,0.017596782302664704,False
NFL-H059,adv_hc_tenure_seasons,<=,-1.0,1.056788736263736,37,0.2424324324324324,9,7,21,0.19047619047619047,-0.05195624195624193,0.016731016731016735,False
NFL-H058,adv_dc_changed_season,>=,1.0,0.5271557227437014,130,0.13838461538461538,7,3,120,0.08433333333333333,-0.054051282051282054,0.02051282051282044,False
NFL-H019,adv_hc_prior_games,<=,-3.75,0.927003787878788,33,0.29363636363636364,9,8,16,0.238125,-0.055511363636363636,0.015151515151515138,False
NFL-H083,adv_hc_prior_win_pct,<=,-0.21673913043478263,0.6287166059502125,50,0.114,3,1,46,0.058260869565217394,-0.05573913043478261,0.02347826086956517,False
NFL-H075,adv_hc_prior_games,<=,-14.75,0.8662687253009833,27,0.2611111111111111,6,5,16,0.20249999999999996,-0.05861111111111117,0.01851851851851849,False
NFL-H053,hc_prior_games,<=,19.75,1.0201805776334076,57,0.23912280701754382,6,10,41,0.1804878048780488,-0.05863500213949502,0.016260162601625883,False
NFL-H042,oc_prior_role_seasons,<=,0.0,0.9541167449571704,45,0.152,6,5,34,0.09294117647058824,-0.05905882352941176,0.018300653594771288,False
NFL-H080,adv_hc_prior_win_pct,>=,0.03296262769946984,0.4866660685805423,29,0.1617241379310345,6,5,18,0.10222222222222223,-0.05950191570881226,0.03831417624521083,False
NFL-H065,dc_prior_role_seasons,>=,3.5,0.7453739108787651,120,0.10175000000000001,19,21,80,0.040500000000000015,-0.06124999999999999,0.016666666666666607,False
NFL-H056,adv_hc_changed_season,<=,-1.0,0.48578556454028154,33,0.2884848484848485,7,5,21,0.2247619047619048,-0.06372294372294371,0.038961038961038974,False
NFL-H008,adv_dc_tenure_seasons,<=,-2.0,0.6083977046345469,64,0.24453125000000003,7,4,53,0.17905660377358487,-0.06547464622641516,0.028301886792452824,False
NFL-H083,hc_prior_games,<=,8.0,0.6059726906062972,50,0.114,4,2,44,0.04840909090909091,-0.06559090909090909,0.025454545454545396,False
NFL-H092,adv_staff_change_count,<=,0.0,1.2523103720920992,50,0.1276,7,6,37,0.06135135135135136,-0.06624864864864863,0.027567567567567508,False
NFL-H092,adv_major_staff_changes,<=,0.0,1.2523103720920992,50,0.1276,7,6,37,0.06135135135135136,-0.06624864864864863,0.027567567567567508,False
NFL-H008,dc_prior_games,>=,61.0,0.5381913554281976,64,0.24453125000000003,10,8,46,0.17760869565217388,-0.06692255434782615,0.021739130434782594,False
NFL-H095,oc_prior_games,>=,30.0,0.7210327184892402,33,0.10030303030303032,6,6,21,0.03238095238095238,-0.06792207792207794,0.025974025974025983,False
NFL-H062,adv_hc_prior_games,>=,25.14999999999999,0.5435510821082883,86,0.1197674418604651,20,18,48,0.05145833333333331,-0.06830910852713179,0.030038759689922534,False
NFL-H069,adv_oc_tenure_seasons,<=,-1.0,0.4086833549903954,136,0.11845588235294117,20,17,99,0.0491919191919192,-0.06926396316102197,0.02614379084967322,False
NFL-H028,oc_prior_win_pct,>=,0.6781609195402298,0.4432524366471736,43,0.23348837209302323,5,3,35,0.16314285714285715,-0.07034551495016608,0.02591362126245844,False
NFL-H001,hc_prior_games_current_stint,<=,17.95,0.7222167905623789,37,0.4289189189189189,6,11,20,0.3575,-0.07141891891891894,-0.021621621621621623,False
NFL-H056,adv_oc_prior_win_pct,>=,0.16963330786860203,0.73257807773817,33,0.2884848484848485,3,1,29,0.21586206896551724,-0.07262277951933127,0.03239289446185989,False
NFL-H079,hc_prior_games_current_stint,>=,30.550000000000004,0.7951608852340404,93,0.1241935483870968,19,19,55,0.05054545454545453,-0.07364809384164227,0.033431085043988285,False
NFL-H035,dc_prior_win_pct,<=,0.44494949494949493,0.4542102652464495,52,0.15423076923076923,9,8,35,0.07857142857142857,-0.07565934065934066,0.023626373626373764,False
NFL-H082,adv_dc_prior_role_seasons,<=,-1.0,0.6840727174972788,60,0.11199999999999997,11,10,39,0.03538461538461538,-0.07661538461538459,0.02179487179487183,False
NFL-H019,adv_hc_prior_win_pct,<=,-0.22531376518218627,0.9181452607470051,33,0.29363636363636364,3,1,29,0.21689655172413796,-0.07673981191222567,0.03239289446185989,False
NFL-H015,adv_hc_changed_season,<=,-1.0,0.9466820281168108,30,0.3353333333333333,5,3,22,0.25545454545454543,-0.07987878787878788,0.033333333333333326,False
NFL-H008,dc_prior_role_seasons,>=,3.0,0.5553119852537455,64,0.24453125000000003,13,11,40,0.1645,-0.08003125000000003,0.025000000000000022,False
NFL-H039,adv_oc_prior_win_pct,<=,-0.0876514321258256,0.7275208074534163,36,0.2222222222222222,5,3,28,0.13964285714285715,-0.08257936507936506,0.0357142857142857,False
NFL-H036,adv_hc_prior_win_pct,<=,0.0036361063950197947,0.3939754825784237,46,0.17282608695652174,12,11,23,0.0891304347826087,-0.08369565217391305,0.021739130434782594,False
NFL-H023,hc_changed_season,>=,1.0,0.537772657450077,40,0.254,9,7,24,0.16916666666666666,-0.08483333333333334,0.04166666666666674,False
NFL-H093,adv_oc_prior_win_pct,<=,-0.10627272727272737,1.0667838362484459,28,0.13178571428571426,3,1,24,0.04583333333333334,-0.08595238095238092,0.04166666666666674,False
NFL-H083,hc_prior_win_pct,<=,0.3525,0.6132017504353572,50,0.114,5,2,43,0.027674418604651172,-0.08632558139534884,0.038139534883720905,False
NFL-H002,adv_hc_prior_win_pct,<=,-0.18414376321353065,0.8632713707345285,47,0.49489361702127654,10,4,33,0.40727272727272723,-0.08762088974854931,0.03223726627981949,False
NFL-H049,adv_dc_prior_role_seasons,<=,-0.05000000000000071,0.8659670441693021,42,0.29380952380952385,7,4,31,0.20580645161290326,-0.0880030721966206,0.03993855606758834,False
NFL-H049,adv_dc_prior_role_seasons,<=,-1.0,0.8659670441693021,42,0.29380952380952385,7,4,31,0.20580645161290326,-0.0880030721966206,0.03993855606758834,False
NFL-H003,adv_dc_tenure_seasons,>=,1.0,1.1134181662974996,43,0.43744186046511624,6,3,34,0.34823529411764703,-0.08920656634746921,0.022571819425444617,False
NFL-H022,dc_tenure_seasons,>=,3.0,1.141277005789201,40,0.21100000000000002,6,4,30,0.11633333333333334,-0.09466666666666668,0.033333333333333326,False
NFL-H087,dc_prior_win_pct,<=,0.3357142857142857,1.1533289117831336,42,0.11047619047619045,2,2,38,0.013421052631578941,-0.0970551378446115,0.020050125313283207,False
NFL-H057,hc_changed_season,>=,1.0,1.0022272648785542,66,0.125,12,10,44,0.02681818181818185,-0.09818181818181815,0.045454545454545414,False
NFL-H096,adv_hc_tenure_seasons,<=,-2.0,1.128890749601276,31,0.11580645161290325,4,2,25,0.016800000000000034,-0.09900645161290321,0.04387096774193555,False
NFL-H057,adv_hc_changed_season,<=,-1.0,1.0615809548044166,66,0.125,9,6,51,0.024901960784313736,-0.10009803921568626,0.042780748663101664,False
NFL-H051,adv_hc_changed_season,<=,-1.0,1.0347144072234873,50,0.24320000000000003,8,5,37,0.14027027027027028,-0.10292972972972975,0.04054054054054057,False
NFL-H010,oc_prior_win_pct,>=,0.6543478260869565,0.733832292026134,40,0.32175,8,5,27,0.2185185185185185,-0.10323148148148148,0.031481481481481555,False
NFL-H022,oc_prior_win_pct,<=,0.3706200582605077,0.9261594891594891,40,0.21100000000000002,5,2,33,0.10696969696969698,-0.10403030303030304,0.045454545454545414,False
NFL-H076,adv_hc_prior_games,<=,-27.000000000000007,0.588282463918884,42,0.12666666666666665,6,4,32,0.022499999999999992,-0.10416666666666666,0.04613095238095233,False
NFL-H004,adv_dc_changed_season,>=,1.0,0.7974062675115307,34,0.4758823529411765,3,0,31,0.3687096774193548,-0.10717267552182169,0.03984819734345357,False
NFL-H020,adv_oc_prior_games,>=,11.0,1.2645851810790836,34,0.26676470588235296,4,2,28,0.15535714285714283,-0.11140756302521013,0.0357142857142857,False
NFL-H053,adv_hc_prior_games,<=,-14.5,0.8553237677765977,57,0.23912280701754382,11,20,26,0.12769230769230774,-0.11143049932523608,0.02564102564102555,False
NFL-H082,adv_hc_prior_games,>=,24.5,0.595794383638556,60,0.11199999999999997,12,9,39,-0.0028205128205128116,-0.11482051282051278,0.04743589743589749,False
NFL-H087,dc_prior_win_pct,<=,0.4845097412967103,1.2306067180621705,42,0.11047619047619045,5,10,27,-0.010370370370370396,-0.12084656084656084,0.013227513227513255,False
NFL-H039,adv_hc_prior_games_current_stint,>=,13.0,0.6346645021645021,36,0.2222222222222222,10,8,18,0.09722222222222222,-0.12499999999999999,0.05555555555555558,False
NFL-H092,dc_prior_games,>=,41.5,1.4349993766794413,50,0.1276,11,10,29,-0.001379310344827595,-0.1289793103448276,0.046206896551724164,False
NFL-H093,adv_dc_tenure_seasons,<=,-1.0,0.9765623752465857,28,0.13178571428571426,4,2,22,0.0027272727272727396,-0.1290584415584415,0.045454545454545414,False
NFL-H029,dc_tenure_seasons,>=,3.0,0.48185328851510256,60,0.21783333333333338,12,7,41,0.08731707317073173,-0.13051626016260165,0.05325203252032529,False
NFL-H015,hc_changed_season,>=,1.0,0.9636944326990837,30,0.3353333333333333,7,4,19,0.20157894736842108,-0.13375438596491224,0.05964912280701762,False
NFL-H009,adv_oc_prior_win_pct,>=,-0.06138888888888891,0.6267370727417501,92,0.19532608695652173,18,11,63,0.06015873015873017,-0.13516735679779157,0.05555555555555558,False
NFL-H065,dc_prior_games,>=,57.5,0.6623366834003613,120,0.10175000000000001,20,16,84,-0.03428571428571427,-0.13603571428571426,0.04880952380952386,False
NFL-H017,adv_hc_prior_games,>=,1.0,0.6094335858135485,102,0.18235294117647058,24,16,62,0.03967741935483874,-0.14267552182163185,0.06451612903225801,False
NFL-H027,oc_prior_games,<=,24.0,0.5668762217674193,43,0.22906976744186044,10,7,26,0.08538461538461538,-0.14368515205724508,0.05008944543828264,False
NFL-H053,hc_prior_games,<=,34.25,1.1036359722652729,57,0.23912280701754382,9,13,35,0.09342857142857144,-0.14569423558897238,0.04761904761904756,False
NFL-H076,dc_prior_games,>=,74.20000000000002,0.4575694915254238,42,0.12666666666666665,9,8,25,-0.021599999999999984,-0.14826666666666663,0.052380952380952306,False
NFL-H010,dc_tenure_seasons,>=,3.0,0.6660648384505952,40,0.32175,7,2,31,0.17032258064516126,-0.15142741935483872,0.06612903225806455,False
NFL-H031,hc_changed_season,>=,1.0,0.544546318299567,76,0.18289473684210528,13,7,56,0.026249999999999978,-0.1566447368421053,0.06296992481203001,False
NFL-H004,adv_dc_tenure_seasons,>=,1.0,1.1975599471652103,34,0.4758823529411765,6,2,26,0.3157692307692308,-0.16011312217194568,0.04977375565610864,False
NFL-H044,adv_hc_prior_games_current_stint,<=,-13.0,0.921147825354722,40,0.16025000000000006,7,4,29,-0.013448275862068947,-0.173698275862069,0.06120689655172418,False
NFL-H035,adv_hc_prior_games,>=,1.0,0.38753968253968274,52,0.15423076923076923,14,11,27,-0.019999999999999987,-0.17423076923076922,0.0733618233618234,False
NFL-H057,hc_prior_games_current_stint,<=,11.0,0.7327183363071255,66,0.125,13,8,45,-0.05044444444444442,-0.1754444444444444,0.07676767676767682,False
NFL-H028,dc_tenure_seasons,>=,2.9499999999999957,0.5383735064188041,43,0.23348837209302323,7,1,35,0.04142857142857143,-0.1920598006644518,0.0830564784053156,False
NFL-H039,adv_hc_prior_games_current_stint,>=,1.0,1.3642499999999997,36,0.2222222222222222,11,8,17,0.027647058823529396,-0.19457516339869282,0.08823529411764708,False
NFL-H022,hc_prior_games_current_stint,>=,32.0,0.7921377556653341,40,0.21100000000000002,10,6,24,0.014999999999999977,-0.19600000000000004,0.08333333333333326,False
NFL-H076,adv_hc_prior_games,<=,-11.0,0.6900830227405856,42,0.12666666666666665,9,6,27,-0.0796296296296296,-0.20629629629629626,0.08201058201058198,False
NFL-H039,adv_dc_prior_win_pct,>=,0.0,1.1268749999999998,36,0.2222222222222222,7,3,26,0.01576923076923081,-0.2064529914529914,0.07692307692307687,False
NFL-H062,adv_hc_prior_games,>=,1.0,0.4685328336634107,86,0.1197674418604651,27,21,38,-0.09421052631578943,-0.21397796817625453,0.09363525091799263,False
NFL-H053,adv_hc_prior_games,<=,-11.250000000000002,0.9014873981965212,57,0.23912280701754382,12,20,25,0.023200000000000002,-0.21592280701754382,0.05333333333333323,False
NFL-H092,adv_dc_prior_games,>=,0.0,1.1941039315448658,50,0.1276,14,12,24,-0.08999999999999998,-0.21759999999999996,0.08499999999999996,False
NFL-H086,adv_hc_prior_games,>=,0.0,0.7156356977276613,52,0.1182692307692308,16,11,25,-0.13879999999999998,-0.25706923076923077,0.12076923076923085,False
NFL-H053,oc_prior_win_pct,<=,0.45891666666666664,1.03246384991668,57,0.23912280701754382,10,9,38,-0.1531578947368421,-0.3922807017543859,0.0964912280701754,False
