event_date,year,fighter_1,fighter_2,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,snapshot_mode,source_dataset,fight_key
2025-08-23,2025,Johnny Walker,Zhang Mingyang,Zhang Mingyang,Johnny Walker,27.02040425196958,33.3997275782528,6.37932332628322,0.7548003668693324,1.28,False,-50.0,pre_or_event_snapshot,exact_id_ufcstats_mirror,2025-08-23|johnny walker|zhang mingyang
2025-09-06,2025,Modestas Bukauskas,Paul Craig,Modestas Bukauskas,Paul Craig,31.570805697584483,37.77764088242743,6.206835184842944,0.7938240192311716,1.29,True,14.500000000000002,pre_or_event_snapshot,exact_id_ufcstats_mirror,2025-09-06|modestas bukauskas|paul craig
2025-10-04,2025,Andre Muniz,Edmen Shahbazyan,Edmen Shahbazyan,Andre Muniz,27.871893331143006,35.62838388194145,7.756490550798446,0.7188160676532769,1.42,True,21.0,historical_import_fallback,global_mma_backfill,2025-10-04|andre muniz|edmen shahbazyan
2025-10-04,2025,Chris Gutierrez,Farid Basharat,Farid Basharat,Chris Gutierrez,28.173063101911744,34.45382177594338,6.280758674031638,0.7829181494661922,1.31,True,15.500000000000004,historical_import_fallback,global_mma_backfill,2025-10-04|chris gutierrez|farid basharat
2025-10-11,2025,Julia Polastri,Karolina Kowalkiewicz,Julia Polastri,Karolina Kowalkiewicz,27.603578444458133,39.98986974407414,12.386291299616008,0.7814652341715436,1.33,True,16.500000000000004,historical_import_fallback,global_mma_backfill,2025-10-11|julia polastri|karolina kowalkiewicz
2025-10-11,2025,Deiveson Figueiredo,Montel Jackson,Montel Jackson,Deiveson Figueiredo,33.46543734642053,37.81597158052527,4.350534234104735,0.716700636487163,1.38,False,-50.0,historical_import_fallback,global_mma_backfill,2025-10-11|deiveson figueiredo|montel jackson
2025-10-25,2025,Hamdy Abdelwahab,Chris Barnett,Hamdy Abdelwahab,Chris Barnett,32.75631943161051,39.36562694648076,6.6093075148702525,0.7509881422924901,1.31,True,15.500000000000004,historical_import_fallback,global_mma_backfill,2025-10-25|chris barnett|hamdy abdelwahab
2025-11-08,2025,Joseph Morales,Matt Schnell,Joseph Morales,Matt Schnell,31.214877786675974,35.81456155841667,4.599683771740697,0.7234042553191489,1.38,True,18.999999999999996,historical_import_fallback,global_mma_backfill,2025-11-08|joseph morales|matt schnell
2025-11-08,2025,Josh Hokit,Max Gimenis,Josh Hokit,Max Gimenis,27.989623332443514,32.57014175513529,4.580518422691775,0.7663551401869159,1.29,True,14.500000000000002,historical_import_fallback,global_mma_backfill,2025-11-08|josh hokit|max gimenis
2025-11-22,2025,Nicolas Dalby,Saygid Izagakhmaev,Saygid Izagakhmaev,Nicolas Dalby,31.22035360068995,41.01658487169483,9.79623127100488,0.7480314960629921,1.33,False,-50.0,historical_import_fallback,global_mma_backfill,2025-11-22|nicolas dalby|saygid izagakhmaev
2025-12-06,2025,Mansur Abdul-Malik,Antonio Trocoli,Mansur Abdul-Malik,Antonio Trocoli,28.16484938089078,35.00140317734108,6.836553796450303,0.887728701600993,1.1,True,5.000000000000004,historical_import_fallback,global_mma_backfill,2025-12-06|antonio trocoli|mansur abdul malik
2025-12-06,2025,Jalin Turner,Edson Barboza,Jalin Turner,Edson Barboza,30.555042197991742,39.87487764978062,9.319835451788876,0.7210432539524246,1.38,True,18.999999999999996,historical_import_fallback,global_mma_backfill,2025-12-06|edson barboza|jalin turner
2025-12-13,2025,Yaroslav Amosov,Neil Magny,Yaroslav Amosov,Neil Magny,32.260758263345586,38.36355298192297,6.102794718577385,0.7720588235294118,1.31,True,15.500000000000004,historical_import_fallback,global_mma_backfill,2025-12-13|neil magny|yaroslav amosov
2026-01-24,2026,Derrick Lewis,Waldo Cortes-Acosta,Waldo Cortes-Acosta,Derrick Lewis,34.31145061157998,40.96182673155506,6.6503761199750855,0.7188160676532769,1.43,True,21.5,historical_import_fallback,global_mma_backfill,2026-01-24|derrick lewis|waldo cortes acosta
2026-01-24,2026,Natalia Silva,Rose Namajunas,Natalia Silva,Rose Namajunas,28.972531947952387,33.57221571969308,4.59968377174069,0.7692307692307693,1.34,True,17.000000000000004,historical_import_fallback,global_mma_backfill,2026-01-24|natalia silva|rose namajunas
2026-01-24,2026,Umar Nurmagomedov,Deiveson Figueiredo,Umar Nurmagomedov,Deiveson Figueiredo,30.059481029726825,38.10345181625906,8.043970786532235,0.8937437934458788,1.07,True,3.500000000000003,historical_import_fallback,global_mma_backfill,2026-01-24|deiveson figueiredo|umar nurmagomedov
2026-01-31,2026,Tallison Teixeira,Tai Tuivasa,Tallison Teixeira,Tai Tuivasa,26.152487730754224,32.879525246924985,6.7270375161707605,0.7246376811594204,1.39,True,19.5,historical_import_fallback,global_mma_backfill,2026-01-31|tai tuivasa|tallison teixeira
2026-02-21,2026,Alden Coria,Luis Gurule,Alden Coria,Luis Gurule,27.83082472603818,32.26623407735956,4.435409351321383,0.7049891540130152,1.45,True,22.5,historical_import_fallback,global_mma_backfill,2026-02-21|alden coria|luis gurule
2026-02-21,2026,Joselyne Edwards,Nora Cornolle,Joselyne Edwards,Nora Cornolle,30.3989814985934,36.21155807443,5.8125765758366015,0.7246376811594202,1.44,True,22.0,historical_import_fallback,global_mma_backfill,2026-02-21|joselyne edwards|nora cornolle
2026-03-07,2026,Rafael Tobias,Diyar Nurgozhay,Rafael Tobias,Diyar Nurgozhay,22.9655639746196,28.8739672957008,5.908403321081199,0.7112526539278132,1.42,False,-50.0,historical_import_fallback,global_mma_backfill,2026-03-07|diyar nurgozhay|rafael tobias
2026-03-07,2026,Cody Brundage,Donte Johnson,Donte Johnson,Cody Brundage,27.11349309020719,31.80900360719248,4.695510516985291,0.8604096782330628,1.2,True,9.999999999999998,historical_import_fallback,global_mma_backfill,2026-03-07|cody brundage|donte johnson
2026-03-14,2026,Jose Delgado,Andre Fili,Jose Delgado,Andre Fili,27.896534494205905,35.71873481317207,7.822200318966164,0.7430278884462151,1.38,True,18.999999999999996,historical_import_fallback,global_mma_backfill,2026-03-14|andre fili|jose delgado
2026-03-14,2026,Myktybek Orolbai,Chris Curtis,Myktybek Orolbai,Chris Curtis,28.0881879846951,38.6647227526917,10.576534767996602,0.7049891540130151,1.44,True,22.0,historical_import_fallback,global_mma_backfill,2026-03-14|chris curtis|myktybek orolbai
2026-03-21,2026,Shanelle Dyer,Ravena Oliveira,Shanelle Dyer,Ravena Oliveira,24.909477949581444,29.079310321224938,4.169832371643494,0.780399274047187,1.33,True,16.500000000000004,historical_import_fallback,global_mma_backfill,2026-03-21|ravena oliveira|shanelle dyer
2026-03-21,2026,Mantas Kondratavicius,Antonio Trocoli,Mantas Kondratavicius,Antonio Trocoli,26.678165876096017,35.28888341307488,8.61071753697886,0.827123695976155,1.18,True,8.999999999999996,historical_import_fallback,global_mma_backfill,2026-03-21|antonio trocoli|mantas kondratavicius
2026-03-21,2026,Christian Leroy Duncan,Roman Dolidze,Christian Leroy Duncan,Roman Dolidze,30.65908266425731,37.68181413718283,7.022731472925525,0.7663551401869159,1.32,True,16.000000000000004,historical_import_fallback,global_mma_backfill,2026-03-21|christian leroy duncan|roman dolidze
2026-03-28,2026,Lerryan Douglas,Julian Erosa,Lerryan Douglas,Julian Erosa,30.919183829921216,36.65783691656913,5.738653086647915,0.7188841201716738,1.35,True,17.500000000000004,historical_import_fallback,global_mma_backfill,2026-03-28|julian erosa|lerryan douglas
2026-03-28,2026,Bruna Brasil,Alexia Thainara,Alexia Thainara,Bruna Brasil,28.351027057366,32.55371431309336,4.202687255727362,0.7962648556876062,1.25,True,12.5,historical_import_fallback,global_mma_backfill,2026-03-28|alexia thainara|bruna brasil
2026-03-28,2026,Bruno Lopes,Navajo Stirling,Navajo Stirling,Bruno Lopes,28.38661984845685,32.926069666043794,4.539449817586949,0.776173285198556,1.24,True,12.0,historical_import_fallback,global_mma_backfill,2026-03-28|bruno lopes|navajo stirling
2026-03-28,2026,Tofiq Musayev,Ignacio Bahamondes,Ignacio Bahamondes,Tofiq Musayev,28.58374915296002,36.2827436566117,7.698994503651679,0.7019438444924406,1.38,False,-50.0,historical_import_fallback,global_mma_backfill,2026-03-28|ignacio bahamondes|tofiq musayev
2026-04-18,2026,Mike Malott,Gilbert Burns,Mike Malott,Gilbert Burns,34.44560805492242,39.74619602045217,5.300587965529751,0.751399944944926,1.39,True,19.5,historical_import_fallback,global_mma_backfill,2026-04-18|gilbert burns|mike malott
