event_date,year,event_name,weight_class,fighter_1,fighter_2,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,snapshot_mode,snapshot_rows,source_values,region_values,adding_date_selected,fight_url
2024-09-14,2024,UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,,Diego Lopes,Brian Ortega,Diego Lopes,Brian Ortega,29.709028932832297,33.56400199867211,3.8549730658398147,0.644729178800233,1.4878048780487805,True,24.390243902439025,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/2335e75ce63805b6
2024-09-14,2024,UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,,Norma Dumont,Irene Aldana,Norma Dumont,Irene Aldana,33.95552270067147,36.471659240093906,2.5161365394224333,0.5427435387673957,1.7692307692307692,True,38.46153846153846,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/2397e2a92710705a
2024-09-14,2024,UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,,Ronaldo Rodriguez,Ode Osbourne,Ronaldo Rodriguez,Ode Osbourne,25.358494698727558,32.68239594242181,7.323901243694255,0.644729178800233,1.4878048780487805,True,24.390243902439025,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/78b506e5092a27fd
2024-09-14,2024,UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,,Sean O'Malley,Merab Dvalishvili,Merab Dvalishvili,Sean O'Malley,33.67899409296563,29.892468702300526,-3.786525390665105,0.5217391304347827,1.8333333333333333,True,41.666666666666664,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/3146e5a47a922976
2024-09-14,2024,UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,,Ignacio Bahamondes,Manuel Torres,Manuel Torres,Ignacio Bahamondes,29.476306837238273,27.050521229046456,-2.4257856081918163,0.5427435387673957,1.7692307692307692,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/3733d100f7bd5590
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Bryan Battle,Kevin Jousset,Bryan Battle,Kevin Jousset,30.021150331628984,31.40926918417216,1.388118852543176,0.6309403437815976,1.5208333333333337,True,26.041666666666686,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/45f00a42a17f8e2a
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Victor Altamirano,Daniel Barez,Victor Altamirano,Daniel Barez,33.68173199997262,35.80087202338173,2.119140023409109,0.5324675324675325,1.8,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/47d978a984a163aa
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Jacqueline Cavalcanti,Nora Cornolle,Jacqueline Cavalcanti,Nora Cornolle,27.083376113130317,34.812487593858876,7.729111480728559,0.644729178800233,1.4878048780487805,True,24.390243902439025,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/a187670c5ee1ec5f
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Taylor Lapilus,Vince Morales,Taylor Lapilus,Vince Morales,32.47431500989069,33.87886130447579,1.4045462945851028,0.7508125677139762,1.2777777777777777,True,13.888888888888884,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/d063d46208c560b1
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Chris Duncan,Bolaji Oki,Bolaji Oki,Chris Duncan,28.871229388693813,31.38736592811625,2.516136539422437,0.5829926410466068,1.6451612903225803,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/eedc7fccf7037949
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Roosevelt Roberts,Ludovit Klein,Ludovit Klein,Roosevelt Roberts,29.599512652552754,30.628965687180436,1.0294530346276822,0.8677165354330709,1.1052631578947367,True,5.263157894736836,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/e01019fbfe0e9528
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,William Gomis,Joanderson Brito,Joanderson Brito,William Gomis,29.62962962962963,27.29419495266843,-2.3354346769611993,0.7220792588780237,1.3278688524590163,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/19706d8ba0edf9cd
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Morgan Charriere,Gabriel Miranda,Morgan Charriere,Gabriel Miranda,28.925987528833584,34.51405573009713,5.5880682012635425,0.8042929292929294,1.1923076923076923,True,9.615384615384615,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/f114929ed709606e
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Ivan Erslan,Ion Cutelaba,Ivan Erslan,Ion Cutelaba,32.87131152590402,30.790502200592755,-2.0808093253112645,0.5173641257162701,1.847457627118644,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/89b772f864acb637
2024-09-28,2024,UFC Fight Night 243 - Moicano vs. St. Denis,,Oumar Sy,Da Woon Jung,Oumar Sy,Da Woon Jung,28.854801946651882,30.809667549641677,1.9548656029897948,0.827123695976155,1.16,True,7.9999999999999964,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/3599e9de4ae0e171
2024-10-05,2024,UFC 307 - Pereira vs. Rountree,,Austin Hubbard,Alexander Hernandez,Austin Hubbard,Alexander Hernandez,32.78917431569437,32.01160872570963,-0.7775655899847393,0.5043297540699689,1.8928571428571428,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/e8aad69aace1d31f
2024-10-05,2024,UFC 307 - Pereira vs. Rountree,,Jose Aldo,Mario Bautista,Mario Bautista,Jose Aldo,31.26416011280177,38.07333483918219,6.809174726380419,0.5260865852617197,1.819672131147541,True,40.98360655737705,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/3d7d82fff71e395a
2024-10-05,2024,UFC 307 - Pereira vs. Rountree,,Alex Pereira,Khalil Rountree,Alex Pereira,Khalil Rountree,37.249224830078646,34.60714456833474,-2.6420802617439065,0.7768331562167907,1.2352941176470589,True,11.764705882352944,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/8c5e06c71f392f33
2024-10-05,2024,UFC 307 - Pereira vs. Rountree,,Joaquin Buckley,Stephen Thompson,Joaquin Buckley,Stephen Thompson,30.442788010705215,41.64904139030918,11.206253379603965,0.6636481241914618,1.4444444444444444,True,22.22222222222222,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/69bca5091b2a31f6
2024-10-05,2024,UFC 307 - Pereira vs. Rountree,,Kayla Harrison,Ketlen Vieira,Kayla Harrison,Ketlen Vieira,34.26216828545419,33.11224734251901,-1.149920942935175,0.88,1.0909090909090908,True,4.545454545454541,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/9ea124a13d071186
2024-10-12,2024,UFC Fight Night 244 - Royval vs. Taira,,Dan Argueta,Cody Haddon,Cody Haddon,Dan Argueta,26.094991683607464,31.165595460550183,5.070603776942718,0.5720596355604639,1.6756756756756757,True,33.78378378378378,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/b23554da35a84fbc
2024-10-12,2024,UFC Fight Night 244 - Royval vs. Taira,,Lucas Rocha,Clayton Carpenter,Clayton Carpenter,Lucas Rocha,28.34281333634503,24.167505150687557,-4.1753081856574745,0.6805555555555556,1.4081632653061225,True,20.408163265306122,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/de484433eef22e1d
2024-10-12,2024,UFC Fight Night 244 - Royval vs. Taira,,Julia Polastri,Cory McKenna,Cory McKenna,Julia Polastri,25.257192139468984,26.606980293914315,1.3497881544453314,0.5043297540699689,1.8928571428571428,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/48dd2c9cb39bd2d4
2024-10-12,2024,UFC Fight Night 244 - Royval vs. Taira,,Jonathan Pearce,Pat Sabatini,Jonathan Pearce,Pat Sabatini,32.44967384682779,33.9254057235946,1.4757318767668082,0.6164383561643836,1.5555555555555556,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/69a5895fde58432c
2024-10-12,2024,UFC Fight Night 244 - Royval vs. Taira,,Junior Tafa,Sean Sharaf,Junior Tafa,Sean Sharaf,28.058071007618224,31.255946391780803,3.197875384162579,0.6750312469954812,1.4201680672268908,True,21.00840336134454,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/85854504ce1aa97a
2024-10-19,2024,UFC Fight Night 245 - Hernandez vs. Pereira,,Jean Matsumoto,Brad Katona,Jean Matsumoto,Brad Katona,25.112083068098592,32.83571873481317,7.7236356667145785,0.644729178800233,1.4878048780487805,True,24.390243902439025,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/308f6cb830019ea9
2024-10-19,2024,UFC Fight Night 245 - Hernandez vs. Pereira,,Asu Almabayev,Matheus Nicolau,Asu Almabayev,Matheus Nicolau,30.733006153446,31.784362444129584,1.0513562906835858,0.6853932584269663,1.4,True,19.999999999999996,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/c61923255389e67c
2024-10-19,2024,UFC Fight Night 245 - Hernandez vs. Pereira,,Joselyne Edwards,Tamires Vidal,Joselyne Edwards,Tamires Vidal,29.05740706516903,26.23188703395689,-2.8255200312121396,0.690792883054068,1.3875968992248062,True,19.379844961240313,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/fc73ecbd83b7f159
2024-10-19,2024,UFC Fight Night 245 - Hernandez vs. Pereira,,Jake Hadley,Cameron Smotherman,Jake Hadley,Cameron Smotherman,28.21139380000958,27.088851927144294,-1.1225418728652876,0.8172588832487311,1.1739130434782608,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/a2f46e94aa6b0c64
2024-10-26,2024,UFC 308 - Topuria vs. Holloway,,Myktybek Orolbai,Mateusz Rebecki,Myktybek Orolbai,Mateusz Rebecki,26.708282853172893,32.063628958842415,5.355346105669522,0.6957699520733487,1.3773584905660377,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/919e3c5cc6999cb3
2024-10-26,2024,UFC 308 - Topuria vs. Holloway,,Farid Basharat,Victor Hugo,Farid Basharat,Victor Hugo,27.233960998514686,31.926733608492988,4.692772609978302,0.8172588832487311,1.1739130434782608,True,8.695652173913038,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/5c783cd188425783
2024-10-26,2024,UFC 308 - Topuria vs. Holloway,,Geoff Neal,Rafael dos Anjos,Geoff Neal,Rafael dos Anjos,34.1636036332026,40.000821372102095,5.837217738899497,0.6805555555555556,1.4081632653061225,True,20.408163265306122,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/1d65c141776949d6
2024-11-02,2024,UFC Fight Night 246 - Moreno vs. Albazi,,Mike Malott,Trevin Giles,Mike Malott,Trevin Giles,32.98904152720453,32.24159291429667,-0.7474486129078599,0.757188498402556,1.2666666666666666,True,13.33333333333333,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/d29a82322bb083d9
2024-11-02,2024,UFC Fight Night 246 - Moreno vs. Albazi,,Amir Albazi,Brandon Moreno,Brandon Moreno,Amir Albazi,30.905494294886275,31.017748482172802,0.1122541872865277,0.6164383561643836,1.5555555555555556,True,27.77777777777778,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/799acf3ae8a5df0a
2024-11-02,2024,UFC Fight Night 246 - Moreno vs. Albazi,,Caio Machado,Brendson Ribeiro,Caio Machado,Brendson Ribeiro,30.28946521831386,28.151159845855837,-2.1383053724580243,0.6309403437815976,1.5208333333333337,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/7edf2fe3a8776a44
2024-11-09,2024,UFC Fight Night 247 - Magny vs. Prates,,Cortavious Romious,Gaston Bolanos,Cortavious Romious,Gaston Bolanos,30.842522433725538,32.15397989007303,1.3114574563474939,0.6853932584269663,1.4,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/e6685759ed2af90d
2024-11-09,2024,UFC Fight Night 247 - Magny vs. Prates,,Mansur Abdul-Malik,Dusko Todorovic,Mansur Abdul-Malik,Dusko Todorovic,27.091589834151282,30.478380801796067,3.386790967644785,0.7957758771164253,1.2061855670103092,True,10.309278350515461,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/ea6427379a83bd01
2024-11-09,2024,UFC Fight Night 247 - Magny vs. Prates,,Carlos Prates,Neil Magny,Carlos Prates,Neil Magny,31.231305228717908,37.27112808613455,6.039822857416645,0.8524590163934427,1.125,True,6.25,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/73f451d894a1d4ca
2024-11-16,2024,UFC 309 - Jones vs. Miocic,,Marcin Tybura,Jhonata Diniz,Jhonata Diniz,Marcin Tybura,33.40246548525979,39.02065066360021,5.618185178340418,0.5108342361863489,1.869565217391304,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/6c1faa6284428e5d
2024-11-16,2024,UFC 309 - Jones vs. Miocic,,Damon Jackson,Jim Miller,Damon Jackson,Jim Miller,36.274529935590735,41.21645208320499,4.941922147614257,0.6750312469954812,1.4201680672268908,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/35c8223cc967fe0a
2024-11-16,2024,UFC 309 - Jones vs. Miocic,,Oban Elliott,Bassil Hafez,Oban Elliott,Bassil Hafez,26.91088797169004,32.794650129708344,5.883762158018303,0.725752508361204,1.3225806451612905,True,16.129032258064523,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/9676a4e9362e4bfd
2024-11-16,2024,UFC 309 - Jones vs. Miocic,,Marcus McGhee,Jonathan Martinez,Marcus McGhee,Jonathan Martinez,34.53048317213906,30.576945454047653,-3.953537718091404,0.5108342361863489,1.869565217391304,True,43.4782608695652,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/2a930e2d7e1f87a9
2024-11-16,2024,UFC 309 - Jones vs. Miocic,,Viviane Araujo,Karine Silva,Karine Silva,Viviane Araujo,30.957514528019054,37.98845972196554,7.030945193946486,0.7135512302607419,1.3448275862068966,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/8545a2495db16538
2024-11-23,2024,UFC Fight Night 248 - Yan vs. Figueiredo,,Volkan Oezdemir,Carlos Ulberg,Carlos Ulberg,Volkan Oezdemir,34.04587363190209,35.179367132795335,1.1334935008932447,0.6957699520733487,1.3773584905660377,True,18.867924528301884,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/02ec66f311dce539
2024-11-23,2024,UFC Fight Night 248 - Yan vs. Figueiredo,,Petr Yan,Deiveson Figueiredo,Petr Yan,Deiveson Figueiredo,31.781624537122596,36.934365524274966,5.15274098715237,0.7220792588780237,1.3278688524590163,True,16.393442622950815,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/f53573316a4f349f
2024-11-23,2024,UFC Fight Night 248 - Yan vs. Figueiredo,,Carlos Hernandez,Nyamjargal Tumendemberel,Carlos Hernandez,Nyamjargal Tumendemberel,31.08072034333354,26.67542796908903,-4.40529237424451,0.5260865852617197,1.819672131147541,True,40.98360655737705,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/5dab54e34c2cfe01
2024-11-23,2024,UFC Fight Night 248 - Yan vs. Figueiredo,,Jose Ochoa,Lone'er Kavanagh,Lone'er Kavanagh,Jose Ochoa,25.459797257986132,23.896452356995695,-1.5633449009904368,0.725752508361204,1.3225806451612905,True,16.129032258064523,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/38f1c83c19e99fa2
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Movsar Evloev,Aljamain Sterling,Movsar Evloev,Aljamain Sterling,30.82061917766963,35.3545931812426,4.533974003572968,0.6750312469954812,1.4201680672268908,True,21.00840336134454,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/df30514e0674d598
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Bryan Battle,Randy Brown,Bryan Battle,Randy Brown,30.212803822118182,34.418228984852526,4.205425162734343,0.6164383561643836,1.5555555555555556,True,27.77777777777778,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/7c0d0a28a8fba102
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Eryk Anders,Chris Weidman,Chris Weidman,Eryk Anders,40.47447928431111,37.632531811057035,-2.8419474732540735,0.5043297540699689,1.8928571428571428,False,-50.0,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/0f16d83859d608c7
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Alexander Volkov,Ciryl Gane,Ciryl Gane,Alexander Volkov,34.65642689446053,36.12120714319938,1.4647802487388475,0.76,1.263157894736842,True,13.157894736842103,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/f706508c52f337a6
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Cody Durden,Joshua Van,Joshua Van,Cody Durden,23.159955372115785,33.69542153500756,10.535466162891776,0.6037569709421778,1.5882352941176472,True,29.41176470588236,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/d38029cf47e54cf7
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Kron Gracie,Bryce Mitchell,Bryce Mitchell,Kron Gracie,30.17721103102733,36.40868737893317,6.2314763479058435,0.8677165354330709,1.1052631578947367,True,5.263157894736836,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/0292b9c31c0089ac
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Kai Asakura,Alexandre Pantoja,Alexandre Pantoja,Kai Asakura,34.64547526643258,31.102623599389446,-3.5428516670431307,0.6923076923076924,1.4,True,19.999999999999996,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/e761c5009c09b295
2024-12-07,2024,UFC 310 - Pantoja vs. Asakura,,Lukasz Brzeski,Kennedy Nzechukwu,Kennedy Nzechukwu,Lukasz Brzeski,32.48526663791864,32.559190127107335,0.07392348918869374,0.8118668596237336,1.181818181818182,True,9.090909090909104,historical_import_fallback,1,zewnetrzne,us,2025-07-27 09:10:07.798897+00:00,http://ufcstats.com/fight-details/eb94412f15c62650
2025-03-08,2025,UFC 313 - Pereira vs. Ankalaev,,Joshua Van,Rei Tsuruya,Joshua Van,Rei Tsuruya,23.40910490975174,22.71093862296967,-0.6981662867820688,0.6144278606965174,1.55,True,27.500000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/af3e43049bc86fe9
2025-03-08,2025,UFC 313 - Pereira vs. Ankalaev,,Amanda Lemos,Iasmin Lucindo,Iasmin Lucindo,Amanda Lemos,23.162693279122774,37.796806231476346,14.634112952353572,0.5352480417754569,1.78,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/79f1c9f97d83ec83
2025-03-08,2025,UFC 313 - Pereira vs. Ankalaev,,Mairon Santos,Francis Marshall,Mairon Santos,Francis Marshall,24.742465622155144,26.0155923804048,1.2731267582496564,0.7319587628865979,1.3,True,15.000000000000002,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/19fe7177254802d1
2025-03-08,2025,UFC 313 - Pereira vs. Ankalaev,,Jalin Turner,Ignacio Bahamondes,Ignacio Bahamondes,Jalin Turner,27.529654955269443,29.807593585083882,2.2779386298144395,0.5235602094240838,1.82,True,41.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/a3cd6a65aaa9f104
2025-03-08,2025,UFC 313 - Pereira vs. Ankalaev,,Alex Pereira,Magomed Ankalaev,Alex Pereira,Magomed Ankalaev,37.67086250915487,32.76453315263147,-4.9063293565234005,0.5170603674540682,1.84,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/9e05fe95a4fc63bc
2025-03-15,2025,UFC Fight Night 254 - Vettori vs. Dolidze 2,,Waldo Cortes-Acosta,Ryan Spann,Waldo Cortes-Acosta,Ryan Spann,33.4490099043786,33.558526184658135,0.10951628027953575,0.6020151133501259,1.58,True,29.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/74bc22b367cca118
2025-03-15,2025,UFC Fight Night 254 - Vettori vs. Dolidze 2,,Cody Gibson,Da'Mon Blackshear,Da'Mon Blackshear,Cody Gibson,30.590634989082595,37.50932599574256,6.918691006659962,0.7867132867132868,1.22,True,10.999999999999998,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/ab1aa23060d4e87b
2025-03-15,2025,UFC Fight Night 254 - Vettori vs. Dolidze 2,,Andre Lima,Daniel Barez,Andre Lima,Daniel Barez,26.10868121864241,36.26084040055579,10.152159181913383,0.7677902621722846,1.24,True,12.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/5d8af316413ea2f7
2025-03-15,2025,UFC Fight Night 254 - Vettori vs. Dolidze 2,,Sam Hughes,Stephanie Luciano,Stephanie Luciano,Sam Hughes,25.24624051144103,32.712512919498685,7.466272408057655,0.67816091954023,1.4,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/5fa6543868367f4b
2025-03-15,2025,UFC Fight Night 254 - Vettori vs. Dolidze 2,,Brendson Ribeiro,Diyar Nurgozhay,Diyar Nurgozhay,Brendson Ribeiro,27.896534494205905,28.515301477785307,0.6187669835794019,0.7590132827324478,1.27,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/e56403718205b494
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Jai Herbert,Chris Padilla,Jai Herbert,Chris Padilla,36.85770412807929,29.52011334935009,-7.337590778729201,0.5,1.9,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/2a1071689c3af9df
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Morgan Charriere,Nathaniel Wood,Morgan Charriere,Nathaniel Wood,29.40512125505657,31.62830174473124,2.223180489674668,0.5658914728682171,1.68,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/9779eb1aae1d4654
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Mick Parkin,Marcin Tybura,Mick Parkin,Marcin Tybura,29.470831023224296,39.36562694648076,9.894795923256464,0.5275590551181102,1.8,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/dd229687cb62c871
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Alexia Thainara,Molly McCann,Alexia Thainara,Molly McCann,27.33526355777326,34.883673176040574,7.548409618267314,0.6222222222222222,1.53,True,26.5,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Sean Brady,Leon Edwards,Sean Brady,Leon Edwards,32.32646803151331,33.574953626700065,1.2484855951867573,0.5732647814910026,1.66,True,32.99999999999999,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/371ed8497799998e
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Shauna Bannon,Puja Tomar,Shauna Bannon,Puja Tomar,31.41200709117915,31.29427708987864,-0.11773000130050804,0.5939086294416244,1.6,True,30.000000000000004,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/a693622ad8c0d672
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Nathan Fletcher,Caolan Loughran,Nathan Fletcher,Caolan Loughran,27.214795649465767,28.84385031862393,1.6290546691581618,0.5170603674540682,1.84,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/1b02588149d126bf
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Kaue Fernandes,Guram Kutateladze,Guram Kutateladze,Kaue Fernandes,33.20259827374963,30.015674517615007,-3.1869237561346218,0.7809694793536804,1.22,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/265dbd9be8caa7de
2025-03-22,2025,UFC Fight Night 255 - Edwards vs. Brady,,Chris Duncan,Jordan Vucenic,Jordan Vucenic,Chris Duncan,29.054669158162042,31.86649965433924,2.8118304961771976,0.7809694793536804,1.22,False,-50.0,historical_import_fallback,1,efortuna,pl,2025-07-27 11:15:14.177369+00:00,http://ufcstats.com/fight-details/8e6640c007ad603d
