track,band,venue,concept,conditions,n,wins,win_pct,roi,train_n,train_roi,val_n,val_roi,hold_n,hold_roi,positive_season_ratio,recent_delta,preferred,score
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44813110775890336], [""rank_edge_third_down_success"", "">="", 1.0]]",110,62,0.5636363636363636,0.3982727272727273,45,0.6084444444444445,24,0.30625,41,0.2214634146341464,0.7,-0.23588380758807584,False,0.34080011086474504
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_punt_return_average"", ""<="", -1.0]]",224,80,0.35714285714285715,0.26330357142857147,101,0.23356435643564355,59,0.32576271186440675,64,0.25265625,0.8,-0.027007284150025124,False,0.33887923163192535
MODERN,FAV55_65,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.40961601936406644], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.7864525788959775]]",87,63,0.7241379310344828,0.19614312342534687,21,0.1219708473444505,10,0.4550699366948298,30,0.24961111167017572,0.7,-0.03890928034946442,False,0.3362669232488108
MODERN,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_sack_or_hit_rate"", "">="", 4.25]]",110,41,0.37272727272727274,0.3098181818181818,27,0.5781481481481481,17,0.3852941176470588,31,0.3203225806451614,0.7,-0.16139855225244204,False,0.33624868674090697
MODERN,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44321699971854767], [""rank_edge_third_down_success"", "">="", 1.0]]",118,65,0.5508474576271186,0.369406779661017,31,0.16064516129032252,10,0.509,39,0.22487179487179487,0.65,-0.10995078577336637,False,0.33510181288640284
MODERN,FAV55_65,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.40961601936406644], [""recent_edge_def_allowed_pass_epa_per_dropback"", ""<="", -0.1901427252180949]]",99,71,0.7171717171717171,0.19258599409399227,21,0.19029041573252248,9,0.46784742807267804,34,0.2586040430809965,0.7,-0.0704648788216038,False,0.3334565297797802
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4288045288045288], [""recent_edge_third_down_success"", "">="", 0.0056869300290353]]",215,118,0.5488372093023256,0.29297674418604647,49,0.3142857142857143,25,0.2296,65,0.17646153846153848,0.8,-0.09548131868131868,False,0.3321830278558651
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",115,48,0.41739130434782606,0.3602608695652173,59,0.26745762711864407,33,0.6015151515151516,23,0.25217391304347825,0.7,-0.18231247627341957,False,0.32879937808445536
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""recent_edge_explosive_rate"", ""<="", -0.0016755061764846]]",139,73,0.5251798561151079,0.26273381294964027,72,0.3184722222222222,23,0.1926086956521739,44,0.2081818181818182,0.75,-0.04735864075537988,False,0.3286629973689033
MODERN,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44321699971854767], [""recent_edge_third_down_success"", "">="", -0.0017094017094017]]",118,67,0.5677966101694916,0.4084745762711864,29,0.4244827586206897,11,0.4081818181818182,35,0.20114285714285712,0.65,-0.2151894312583968,False,0.32726401937046
MODERN,FAV55_65,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.4277212252069547], [""recent_edge_punt_return_average"", "">="", 3.972222222222223]]",99,71,0.7171717171717171,0.1880925621589821,25,0.297175813802283,10,0.3289356649804411,34,0.27043563367679346,0.631578947368421,-0.042620105714568535,False,0.32605489076428146
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_points_against"", "">="", -5.0]]",268,92,0.34328358208955223,0.2330223880597015,128,0.1959375,75,0.23039999999999997,65,0.3090769230769231,0.6,0.09590817307692312,False,0.323956633108496
LONG,DOG20_34,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.42431466030989273], [""recent_edge_giveaway_rate"", "">="", 0.0090715033196651]]",109,44,0.4036697247706422,0.39201834862385326,65,0.2961538461538462,24,0.7904166666666667,20,0.22549999999999998,0.6842105263157895,-0.3177852564102564,False,0.3213736648961854
LONG,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.46278341636016573], [""rank_edge_punt_return_average"", "">="", 1.0]]",137,76,0.5547445255474452,0.37963503649635033,68,0.5523529411764706,27,0.26037037037037036,42,0.1766666666666667,0.7,-0.2296949891067538,False,0.32091654501216543
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""rank_edge_third_down_success"", "">="", 1.0]]",158,86,0.5443037974683544,0.2942405063291139,64,0.4284375,40,0.19875000000000004,54,0.20592592592592596,0.7,-0.10766782407407405,False,0.31988998549578057
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.47805328197721075], [""recent_edge_point_margin"", "">="", 1.5]]",76,31,0.40789473684210525,0.3644736842105263,43,0.2983720930232558,15,0.6466666666666666,18,0.2872222222222222,0.6,-0.18529715762273896,False,0.31973037535699717
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44813110775890336], [""rank_edge_redzone_epa"", "">="", 9.0]]",74,38,0.5135135135135135,0.277027027027027,26,0.44692307692307687,15,0.12599999999999997,33,0.21181818181818182,0.7,-0.07464335664335661,False,0.3186862899262899
MODERN,DOG35_44,ANY,RUN,"[[""recent3_run_rate2"", ""<="", 0.378548644338118], [""recent_edge_giveaway_rate"", "">="", 0.00776231480538115]]",79,42,0.5316455696202531,0.34607594936708863,30,0.3559999999999999,17,0.48117647058823526,16,0.27249999999999996,0.55,-0.14608823529411763,False,0.31789207371556216
LONG,FAV55_65,AWAY,RUN,"[[""recent3_run_rate2"", ""<="", 0.3957131976933957], [""recent_edge_rush_epa_per_carry"", ""<="", -0.00203209504005635]]",98,71,0.7244897959183674,0.2175420178822151,34,0.28359989585018486,27,0.20383801396291992,37,0.16684040315005289,0.7368421052631579,-0.07687855175649949,False,0.3175976223946941
LONG,DOG35_44,ANY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",132,64,0.48484848484848486,0.20575757575757578,49,0.11265306122448983,38,0.25052631578947365,45,0.26933333333333337,0.6,0.08774364482635164,False,0.3175175829183349
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.46563781414931504], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",81,43,0.5308641975308642,0.3267901234567901,38,0.526578947368421,13,0.10692307692307697,30,0.169,0.7368421052631579,-0.147751012145749,False,0.31702474009096815
LONG,FAV55_65,ANY,RUN,"[[""recent3_run_rate2"", ""<="", 0.40487743557510997], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.608403974127218]]",159,110,0.6918238993710691,0.1460135272846207,57,0.16145162723705672,55,0.14312142430610497,47,0.13067510104056781,0.8421052631578947,-0.021611424731013046,False,0.31311337150779106
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""recent_edge_punt_return_average"", "">="", 0.2999999999999989]]",171,94,0.5497076023391813,0.2965497076023391,76,0.4693421052631579,36,0.12777777777777777,59,0.1769491525423729,0.7,-0.12161078897809494,False,0.3099225133809098
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.457134278164785], [""recent_edge_off_epa_per_play"", "">="", -0.0636311151948638]]",164,66,0.4024390243902439,0.3490853658536585,83,0.35638554216867474,39,0.5225641025641026,42,0.17357142857142854,0.75,-0.26590339379496014,False,0.3070581010452962
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4449241924851681], [""rank_edge_sack_or_hit_rate"", "">="", 10.0]]",91,48,0.5274725274725275,0.25923076923076926,23,0.388695652173913,10,0.535,27,0.2348148148148148,0.7,-0.2270330112721417,False,0.30669568579568585
LONG,DOG20_34,AWAY,COLD,"[[""late_cold40_known"", "">="", 1.0], [""recent_edge_off_epa_per_play"", "">="", -0.0636311151948638]]",67,23,0.34328358208955223,0.24507462686567166,34,0.2664705882352941,22,0.20681818181818182,11,0.2554545454545455,0.631578947368421,0.018810160427807532,False,0.3061035798001269
LONG,DOG35_49,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.462580750311148], [""recent_edge_third_down_success"", "">="", 0.0703559512383041]]",109,59,0.5412844036697247,0.2811009174311926,48,0.40750000000000003,27,0.16703703703703704,34,0.193235294117647,0.65,-0.09403322440087153,False,0.30401464467030437
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.46563781414931504], [""rank_edge_giveaway_rate"", "">="", -1.0]]",99,53,0.5353535353535354,0.33080808080808083,42,0.6064285714285715,23,0.16304347826086957,34,0.10382352941176472,0.8,-0.2809124954329559,False,0.3034609031491385
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4288045288045288], [""recent_edge_third_down_success"", "">="", 0.08214994428229724]]",111,62,0.5585585585585585,0.3225225225225225,28,0.36928571428571433,9,0.11777777777777783,36,0.17333333333333337,0.6,-0.0701984126984127,False,0.3028273595023595
MODERN,FAV55_65,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.40961601936406644], [""rank_edge_punt_return_average"", "">="", 10.0]]",120,79,0.6583333333333333,0.08529226789531172,31,0.09399488157867529,12,0.11686680451281362,38,0.2622098969062486,0.55,0.15677905386050411,False,0.30144484431902635
MODERN,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44321699971854767], [""rank_edge_points_against"", "">="", 7.0]]",86,44,0.5116279069767442,0.27279069767441866,19,0.06631578947368422,9,0.11444444444444445,25,0.18520000000000003,0.55,0.09481988304093569,False,0.30095104991160077
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.457134278164785], [""rank_edge_off_epa"", "">="", -1.0]]",84,36,0.42857142857142855,0.39559523809523806,39,0.5415384615384615,25,0.4028,20,0.10200000000000001,0.75,-0.3701692307692308,False,0.2983959523809524
MODERN,FAV55_65,HOME,RUN,"[[""recent3_run_rate2"", "">="", 0.4637577661929586], [""recent_edge_rush_epa_per_carry"", "">="", 0.08703080129074968]]",82,56,0.6829268292682927,0.12873717672165594,19,0.2228973814945018,11,0.21638556648538626,22,0.18783535601599918,0.7,-0.031806117973944864,False,0.29644949569575013
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44813110775890336], [""recent_edge_explosive_rate"", ""<="", -0.00170444338820545]]",97,52,0.5360824742268041,0.3507216494845361,50,0.5126000000000001,14,0.22357142857142856,33,0.15939393939393942,0.65,-0.20869177489177487,False,0.29629472039987503
LONG,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.44679741554741553], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",95,50,0.5263157894736842,0.3028421052631579,43,0.4520930232558139,20,0.18450000000000005,32,0.17625000000000002,0.65,-0.14204651162790694,False,0.29627605875152996
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.457134278164785], [""recent_edge_points_against"", "">="", 3.333333333333333]]",103,37,0.3592233009708738,0.2510679611650486,53,0.09301886792452829,26,0.5715384615384616,24,0.2529166666666667,0.631578947368421,-0.07936199806482824,False,0.29562138344693945
MODERN,FAV55_65,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.429384912959381], [""recent_edge_def_allowed_pass_epa_per_dropback"", ""<="", -0.1525174871786794]]",134,94,0.7014925373134329,0.16875944835066356,28,0.25475517436737743,18,0.17422852141670248,44,0.17026246173997303,0.65,-0.044229386152066924,False,0.2910732833760319
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""rank_edge_punt_return_average"", "">="", 1.0]]",176,94,0.5340909090909091,0.2581818181818182,74,0.4116216216216215,40,0.13874999999999998,62,0.15209677419354842,0.7,-0.12308903661726231,False,0.29062393843623685
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.46563781414931504], [""rank_edge_punt_return_average"", "">="", 0.0]]",81,45,0.5555555555555556,0.3618518518518518,41,0.5836585365853657,18,0.18777777777777777,22,0.09090909090909093,0.7,-0.2948090662724808,False,0.2891094276094276
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4288045288045288], [""rank_edge_sack_or_hit_rate"", "">="", 10.0]]",117,62,0.5299145299145299,0.26752136752136757,29,0.35034482758620683,11,0.3954545454545455,35,0.2165714285714286,0.6,-0.15632825794894759,False,0.28885197848128885
LONG,DOG35_44,HOME,RUN,"[[""recent3_run_rate2"", "">="", 0.42245989304812837], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",142,67,0.47183098591549294,0.17563380281690139,58,0.1613793103448276,32,0.150625,52,0.20692307692307688,0.6,0.05092092175066307,False,0.2839266537387454
LONG,DOG35_44,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.42219215155615697], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",113,56,0.49557522123893805,0.2421238938053097,52,0.20153846153846156,24,0.41625,37,0.1862162162162162,0.65,-0.12267801455301458,False,0.2837295428725185
LONG,DOG35_44,AWAY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""rank_edge_punt_return_average"", "">="", 10.0]]",59,30,0.5084745762711864,0.2605084745762712,25,0.40880000000000005,13,0.11153846153846149,21,0.1761904761904762,0.6111111111111112,-0.08397875457875456,False,0.28366051277912296
MODERN,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", ""<="", 0.3681619379985497], [""recent_edge_penalty_yards"", ""<="", 0.0]]",140,64,0.45714285714285713,0.15064285714285716,59,0.11474576271186442,25,0.23560000000000003,37,0.2145945945945946,0.631578947368421,0.039421713238662365,False,0.2834858824649806
MODERN,FAV65_75,AWAY,RUN,"[[""recent3_run_rate2"", ""<="", 0.41124999999999995], [""rank_edge_def_allowed_explosive_rate"", "">="", -4.0]]",125,94,0.752,0.08173305679673629,32,0.13023699152781887,28,0.06377842707130296,28,0.13340156411332277,0.7,0.03639385481376185,False,0.2830529658412364
LONG,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.46278341636016573]]",282,141,0.5,0.2474468085106383,126,0.4197619047619047,54,0.11888888888888892,102,0.10264705882352942,0.8,-0.16667833800186738,False,0.28304057701094626
LONG,DOG35_44,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.44541142809981016], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",73,37,0.5068493150684932,0.2636986301369863,37,0.3464864864864865,12,0.17999999999999997,24,0.17791666666666664,0.6,-0.08532657657657658,False,0.28245046741947427
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_kick_return_average"", ""<="", -9.0]]",117,41,0.3504273504273504,0.25025641025641027,50,0.3138,30,0.18800000000000003,37,0.21486486486486484,0.6,-0.03603513513513518,False,0.28167902679602674
LONG,DOG35_49,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.462580750311148]]",408,200,0.49019607843137253,0.16838235294117648,176,0.2707386363636364,91,0.05637362637362638,141,0.11290780141843973,0.8,-0.05064832995019164,False,0.2806614096388072
MODERN,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.4431568862275449], [""rank_edge_def_allowed_explosive_rate"", "">="", 6.5]]",116,56,0.4827586206896552,0.213448275862069,30,0.16299999999999998,8,0.34125,32,0.1815625,0.65,-0.0705625,False,0.28056480603448275
LONG,DOG20_34,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.42431466030989273], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",121,46,0.38016528925619836,0.2631404958677686,62,0.11548387096774194,35,0.5525714285714287,24,0.22250000000000006,0.6,-0.11152764976958526,False,0.28050305842251594
LONG,DOG35_44,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.45555927561638065], [""recent_edge_kick_return_average"", "">="", -3.829166666666666]]",77,39,0.5064935064935064,0.25974025974025977,35,0.3588571428571429,15,0.2733333333333333,27,0.1237037037037037,0.75,-0.1923915343915344,False,0.28015870129870135
LONG,DOG20_34,ANY,RUN,"[[""recent3_run_rate2"", "">="", 0.45263157894736844], [""rank_edge_kick_return_average"", ""<="", -9.0]]",128,44,0.34375,0.21499999999999997,58,0.24879310344827585,28,0.14392857142857146,42,0.21571428571428572,0.6,0.01935344827586208,False,0.2796695197044335
LONG,DOG35_44,AWAY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""rank_edge_pass_epa_per_dropback"", "">="", 7.0]]",50,26,0.52,0.2742,24,0.23749999999999996,10,0.512,16,0.180625,0.631578947368421,-0.19412499999999996,False,0.27942953947368426
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -8.0]]",72,38,0.5277777777777778,0.2695833333333333,24,0.44458333333333333,14,0.3221428571428572,34,0.12441176470588236,0.7222222222222222,-0.25895133053221286,False,0.2784298202614379
LONG,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.46563781414931504]]",171,87,0.5087719298245614,0.26654970760233915,75,0.5134666666666667,32,0.0546875,64,0.08312500000000003,0.8,-0.20095208333333334,False,0.278114619883041
MODERN,FAV65_75,AWAY,RUN,"[[""recent3_run_rate2"", ""<="", 0.41124999999999995], [""recent_edge_kick_return_average"", "">="", 0.3333333333333321]]",85,66,0.7764705882352941,0.11195357149905018,27,0.07449557156789187,18,0.10188008496673132,20,0.1407682611060094,0.6,0.052580432838697816,False,0.27751675152124566
LONG,DOG35_44,AWAY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -9.0]]",54,27,0.5,0.24166666666666667,22,0.2659090909090909,16,0.260625,16,0.18937499999999996,0.5789473684210527,-0.07389204545454547,False,0.2772001744417863
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.457134278164785], [""recent_edge_point_margin"", "">="", 1.5]]",105,40,0.38095238095238093,0.28304761904761905,58,0.31982758620689655,24,0.3375000000000001,23,0.13347826086956524,0.75,-0.19518553223388305,False,0.27619606714499895
MODERN,DOG35_49,HOME,RUN,"[[""recent3_run_rate2"", ""<="", 0.3989071038251366], [""rank_edge_punt_return_average"", "">="", 7.75]]",80,41,0.5125,0.19024999999999997,32,0.31656249999999997,13,0.5930769230769231,22,0.17181818181818184,0.7368421052631579,-0.2830015297202797,False,0.2751627392344497
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",132,42,0.3181818181818182,0.18977272727272726,59,0.15677966101694915,39,0.1946153846153846,34,0.24147058823529413,0.55,0.06577306541912725,False,0.2750824503761443
MODERN,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.4431568862275449], [""rank_edge_punt_return_average"", "">="", -1.0]]",220,111,0.5045454545454545,0.2539090909090909,56,0.2194642857142857,18,0.1338888888888889,63,0.09793650793650795,0.7,-0.07874007936507936,False,0.2750352904040404
LONG,FAV55_65,AWAY,RUN,"[[""recent3_run_rate2"", ""<="", 0.410336189848385], [""recent_edge_points_against"", ""<="", -3.0000000000000013]]",76,54,0.7105263157894737,0.1746365707919973,32,0.2820343888032456,23,0.09431925900655223,21,0.09894933244463014,0.7,-0.08922749146026879,False,0.2747759867693934
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.457134278164785], [""rank_edge_off_epa"", "">="", -6.0]]",145,55,0.3793103448275862,0.25896551724137934,75,0.33053333333333335,36,0.19472222222222216,34,0.16911764705882354,0.65,-0.0935101307189542,False,0.27463374385846295
MODERN,FAV55_65,HOME,RUN,"[[""recent3_run_rate2"", "">="", 0.4445020149683362], [""recent_edge_rush_epa_per_carry"", "">="", 0.08703080129074968]]",95,63,0.6631578947368421,0.09260063057949781,23,0.07897589553185842,15,0.22189495430848877,22,0.18783535601599918,0.6,0.037399931095825595,False,0.27443525208613573
LONG,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4476493111406392], [""recent_edge_punt_net_average"", "">="", 3.763293650793649]]",82,45,0.5487804878048781,0.31426829268292683,41,0.42219512195121955,15,0.4020000000000001,26,0.09346153846153848,0.6842105263157895,-0.3186360225140713,False,0.27419491952206976
MODERN,FAV55_65,HOME,RUN,"[[""pre_run_rate2"", "">="", 0.44901636539887096], [""recent_edge_rush_epa_per_carry"", "">="", 0.08703080129074968]]",82,54,0.6585365853658537,0.0886251602283108,19,0.1295324733064065,9,0.30114338317560146,23,0.2062980123060347,0.6,-0.009039915934969278,False,0.27285012346004817
MODERN,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_sack_rate_allowed"", "">="", -13.0]]",350,119,0.34,0.21214285714285713,101,0.2594059405940594,48,0.21062499999999998,75,0.16866666666666666,0.7,-0.06634880363036302,False,0.2723837031471004
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4449241924851681], [""recent_edge_explosive_rate"", ""<="", 0.0012694998679258]]",154,81,0.525974025974026,0.2666233766233766,29,0.45965517241379306,17,0.2747058823529412,43,0.11720930232558137,0.7,-0.2499712250577858,False,0.2707602234974328
LONG,DOG35_44,AWAY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""rank_edge_giveaway_rate"", "">="", 8.0]]",60,31,0.5166666666666667,0.2796666666666667,25,0.30160000000000003,15,0.5039999999999999,20,0.084,0.7368421052631579,-0.3187999999999999,False,0.2698317543859649
MODERN,FAV65_75,AWAY,RUN,"[[""pre_run_rate2"", ""<="", 0.4303448275862069], [""rank_edge_def_allowed_explosive_rate"", "">="", 5.0]]",101,77,0.7623762376237624,0.09769644853561753,29,0.10213629604821656,21,0.1503787424228323,26,0.16590361978544024,0.55,0.039646100549915825,False,0.26890488729911055
LONG,DOG35_44,AWAY,ROAD3,"[[""road_prev5_ge3"", "">="", 1.0], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.4763034867774787]]",61,32,0.5245901639344263,0.27852459016393444,23,0.5052173913043478,18,0.1111111111111111,20,0.1685,0.55,-0.1396642512077295,False,0.2678538112774214
MODERN,FAV55_65,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.429384912959381], [""rank_edge_punt_return_average"", "">="", 10.0]]",153,101,0.6601307189542484,0.0895003435207334,37,0.0543607024722749,21,0.1712287141135816,47,0.206833857378283,0.5,0.09403914908535475,False,0.26680008151775486
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.47805328197721075], [""rank_edge_off_epa"", "">="", -6.0]]",99,39,0.3939393939393939,0.31282828282828284,49,0.3471428571428572,23,0.48,27,0.10814814814814815,0.7,-0.30542328042328043,False,0.2662084175084175
LONG,DOG20_34,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.42431466030989273], [""rank_edge_points_against"", "">="", -5.0]]",263,92,0.34980988593155893,0.2444486692015209,133,0.19947368421052628,74,0.4150000000000001,56,0.12589285714285708,0.75,-0.1813439849624061,False,0.2628041521341376
MODERN,DOG35_44,ANY,RUN,"[[""pre_run_rate2"", "">="", 0.4431568862275449], [""recent_edge_def_allowed_rush_epa_per_carry"", "">="", 0.0988572175663277]]",136,68,0.5,0.2497058823529412,28,0.20357142857142854,10,0.5359999999999999,41,0.10951219512195126,0.7,-0.26027351916376296,False,0.2614703730272597
LONG,PK_55,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44649446494464945], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.0039228020381701]]",82,49,0.5975609756097561,0.2020274646946977,33,0.1601080314149091,27,0.3308155037715801,22,0.10684856665638867,0.6666666666666666,-0.13861320093685592,False,0.25976812227623647
MODERN,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""rank_edge_giveaway_rate"", "">="", -6.0]]",277,95,0.34296028880866425,0.21595667870036098,69,0.23130434782608697,39,0.11589743589743588,58,0.0967241379310345,0.75,-0.07687675393072692,False,0.2592429446828932
MODERN,DOG20_34,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4042422034800639], [""rank_edge_point_margin"", "">="", -4.0]]",209,73,0.3492822966507177,0.18287081339712918,59,0.19440677966101697,24,0.39166666666666666,40,0.191,0.65,-0.10203672316384182,False,0.25850115900305465
LONG,FAV55_65,AWAY,RUN,"[[""pre_run_rate2"", ""<="", 0.41331460674157305], [""rank_edge_def_allowed_pass_epa_per_dropback"", ""<="", -4.0]]",76,52,0.6842105263157895,0.15089091900803506,25,0.0804870780739374,24,0.27398310634203277,27,0.10666438298346091,0.631578947368421,-0.07057070922452417,False,0.2574179822127913
LONG,PK_55,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44649446494464945], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0103426297149865]]",80,47,0.5875,0.18220448362261413,32,0.2068933431333021,23,0.21685415721670723,25,0.11872504374236784,0.631578947368421,-0.09314870643263681,False,0.2564995925406527
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""recent_edge_points_for"", "">="", -3.0]]",239,89,0.3723849372384937,0.2907531380753138,126,0.28047619047619043,55,0.48072727272727284,58,0.13293103448275864,0.65,-0.24767069711897297,False,0.2564647092771606
MODERN,DOG35_44,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.44321699971854767], [""recent_edge_penalty_yards"", ""<="", 1.3333333333333286]]",141,70,0.49645390070921985,0.2442553191489362,29,0.18172413793103454,13,0.613076923076923,46,0.09608695652173913,0.7,-0.30131357398223957,False,0.25545704594511254
LONG,FAV55_65,AWAY,RUN,"[[""recent3_run_rate2"", ""<="", 0.3957131976933957], [""recent_edge_yards_per_play"", "">="", 0.1767945602610212]]",104,71,0.6826923076923077,0.12963628886763956,33,0.20282053176192172,34,0.07311373402676964,37,0.11630350100489002,0.6,-0.02166363188945565,False,0.25507915116207625
MODERN,DOG35_49,AWAY,RUN,"[[""pre_run_rate2"", "">="", 0.4449241924851681], [""rank_edge_points_for"", ""<="", -8.0]]",81,43,0.5308641975308642,0.30382716049382713,23,0.392608695652174,10,0.30299999999999994,22,0.09590909090909093,0.6,-0.251895256916996,False,0.25373411896745235
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.47805328197721075], [""recent_edge_points_for"", "">="", -3.0]]",114,44,0.38596491228070173,0.3162280701754385,64,0.1946875,20,0.983,30,0.13099999999999998,0.6,-0.45784375,False,0.2535735087719298
LONG,DOG20_34,AWAY,RUN,"[[""recent3_run_rate2"", "">="", 0.42857142857142855], [""recent_edge_off_epa"", "">="", -3.647945323238858]]",233,91,0.3905579399141631,0.3175536480686695,120,0.3978333333333333,53,0.3509433962264151,60,0.1275,0.6,-0.24688836477987425,False,0.25324420600858366
LONG,DOG35_44,ANY,RUN,"[[""recent3_run_rate2"", ""<="", 0.3828688191694588], [""rank_edge_penalty_yards"", "">="", 9.0]]",92,45,0.4891304347826087,0.22239130434782609,29,0.2686206896551724,31,0.24483870967741936,32,0.15874999999999995,0.55,-0.09797969966629594,False,0.2525735086085989
