family,rule,n,wins,win_rate,roi,profit100,pre2020_n,pre2020_roi,recent_n,recent_roi,existing_overlap
RING_RUST_EDGE,mkt 0.625-0.725; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,95,64,0.6736842105263158,-0.037277716194083196,-354.13830384379037,35,0.06895554505513121,60,-0.09924711858945826,0.2631578947368421
RING_RUST_EDGE,mkt 0.625-0.750; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,112,75,0.6696428571428571,-0.054490263784137814,-610.2909543823436,43,0.023660679164988777,69,-0.10319302533214425,0.32142857142857145
RING_RUST_EDGE,mkt 0.625-0.775; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,128,87,0.6796875,-0.0533241090201445,-682.5485954578496,52,-0.005360637148495166,76,-0.08614122135337825,0.3671875
RING_RUST_EDGE,mkt 0.625-0.800; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,141,98,0.6950354609929078,-0.04474046122698497,-630.8405033004881,56,-0.010470787953200979,85,-0.06731812832500737,0.3971631205673759
RING_RUST_EDGE,mkt 0.650-0.700; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,57,37,0.6491228070175439,-0.07092217778777027,-404.25641339029056,21,0.10500891295145556,36,-0.17354864738565198,0.2807017543859649
RING_RUST_EDGE,mkt 0.650-0.725; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,71,51,0.7183098591549296,0.01121358394780006,79.61644602938043,27,0.16045788873513003,44,-0.08036814853533424,0.352112676056338
RING_RUST_EDGE,mkt 0.650-0.750; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,88,62,0.7045454545454546,-0.020060932330587807,-176.5362045091727,35,0.0838950892289553,53,-0.08871113524726722,0.4090909090909091
RING_RUST_EDGE,mkt 0.650-0.775; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,104,74,0.7115384615384616,-0.023922485152372944,-248.79384558467862,44,0.03727649516357205,60,-0.06880173738406595,0.4519230769230769
RING_RUST_EDGE,mkt 0.650-0.800; layoff_gap>=180; opp_layoff>=300; fav_layoff<=300,117,85,0.7264957264957265,-0.016844936190368993,-197.0857534273172,48,0.02776155819874302,69,-0.04787554098279475,0.47863247863247865
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,32,21,0.65625,0.04775895702671864,152.82866248549965,11,0.17460653667550213,21,-0.018685013265501264,0.03125
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,33,22,0.6666666666666666,0.05648051801980769,186.38570946536538,11,0.17460653667550213,22,-0.0025824913080395038,0.06060606060606061
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,37,25,0.6756756756756757,0.04969310806272617,183.86449983208684,14,0.11271424925981571,23,0.011332413421019495,0.13513513513513514
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,42,29,0.6904761904761905,0.04729757396476301,198.64981065200465,18,0.1514362554353666,24,-0.03080643713818965,0.19047619047619047
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,46,32,0.6956521739130435,0.037578377961163756,172.86053862135327,18,0.1514362554353666,28,-0.035615971843680906,0.2391304347826087
RING_RUST_EDGE,mkt 0.575-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,26,15,0.5769230769230769,-0.10796524393164468,-280.7096342222762,9,0.05741455741455733,17,-0.19551925640904574,0.038461538461538464
RING_RUST_EDGE,mkt 0.575-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,27,16,0.5925925925925926,-0.09153799527496681,-247.1525872424104,9,0.05741455741455733,18,-0.16601427161972895,0.07407407407407407
RING_RUST_EDGE,mkt 0.575-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,31,19,0.6129032258064516,-0.08053993447602868,-249.67379687568894,12,0.014504883578159369,19,-0.14056824061551593,0.16129032258064516
RING_RUST_EDGE,mkt 0.575-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,36,23,0.6388888888888888,-0.06524680168215864,-234.88848605577112,16,0.08261948194606822,20,-0.18353982858474013,0.2222222222222222
RING_RUST_EDGE,mkt 0.575-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,40,26,0.65,-0.06516943952160562,-260.67775808642244,16,0.08261948194606822,24,-0.1636953871667215,0.275
RING_RUST_EDGE,mkt 0.600-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,19,11,0.5789473684210527,-0.12759896278105498,-242.43802928400447,7,-0.11665747380033094,12,-0.13398149801981069,0.05263157894736842
RING_RUST_EDGE,mkt 0.600-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,20,12,0.6,-0.10444049115206934,-208.88098230413868,7,-0.11665747380033094,13,-0.09786211587992848,0.1
RING_RUST_EDGE,mkt 0.600-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,24,15,0.625,-0.08808424664059053,-211.40219193741729,10,-0.11592747303954201,14,-0.06819622778419662,0.20833333333333334
RING_RUST_EDGE,mkt 0.600-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,29,19,0.6551724137931034,-0.06779892452327566,-196.61688111749942,14,-0.0008158301568743706,15,-0.1303164792652502,0.27586206896551724
RING_RUST_EDGE,mkt 0.600-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,33,22,0.6666666666666666,-0.06739580398428811,-222.4061531481508,14,-0.0008158301568743706,19,-0.1164547320676456,0.3333333333333333
RING_RUST_EDGE,mkt 0.625-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,13,6,0.46153846153846156,-0.3259495442187749,-423.7344074844074,5,-0.3918918918918919,8,-0.2847355769230769,0.07692307692307693
RING_RUST_EDGE,mkt 0.625-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,14,7,0.5,-0.27869811464610117,-390.17736050454164,5,-0.3918918918918919,9,-0.21581268284288416,0.14285714285714285
RING_RUST_EDGE,mkt 0.625-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,18,10,0.5555555555555556,-0.21816587229878906,-392.6985701378203,8,-0.28776648415657036,10,-0.162485382812564,0.2777777777777778
RING_RUST_EDGE,mkt 0.625-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,23,14,0.6086956521739131,-0.1643101127469141,-377.91325931790243,12,-0.09618989708778201,11,-0.2386230752841491,0.34782608695652173
RING_RUST_EDGE,mkt 0.625-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,27,17,0.6296296296296297,-0.1495194560550199,-403.70253134855375,12,-0.09618989708778201,15,-0.19218310322881021,0.4074074074074074
RING_RUST_EDGE,mkt 0.650-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,10,4,0.4,-0.4298717948717949,-429.87179487179486,3,-0.5,7,-0.3998168498168498,0.1
RING_RUST_EDGE,mkt 0.650-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,11,5,0.45454545454545453,-0.36028613444720825,-396.3147478919291,3,-0.5,8,-0.3078934348649114,0.18181818181818182
RING_RUST_EDGE,mkt 0.650-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,15,8,0.5333333333333333,-0.2658906383501385,-398.83595752520773,6,-0.30711206896551724,9,-0.23840968460655265,0.3333333333333333
RING_RUST_EDGE,mkt 0.650-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,20,12,0.6,-0.19202532335264494,-384.05064670528986,10,-0.06948193055939247,10,-0.3145687161458974,0.4
RING_RUST_EDGE,mkt 0.650-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=120,24,15,0.625,-0.17076663280664217,-409.8399187359412,10,-0.06948193055939247,14,-0.2431128486975348,0.4583333333333333
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,78,46,0.5897435897435898,-0.09115235826969932,-710.9883945036547,31,-0.009074698811676569,47,-0.1452886868483952,0.08974358974358974
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,86,54,0.627906976744186,-0.05037241825075391,-433.20279695648367,35,0.03249703459607743,51,-0.1072436113809323,0.13953488372093023
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,95,60,0.631578947368421,-0.05699615475697842,-541.463470191295,39,0.029219266237859073,56,-0.11703903723552593,0.17894736842105263
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,107,69,0.6448598130841121,-0.05572931718218538,-596.3036938493835,47,0.017944447818302928,60,-0.11344043309923452,0.2336448598130841
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,114,75,0.6578947368421053,-0.048711205277354425,-555.3077401618405,48,0.022415566395731706,66,-0.10043976649414435,0.2719298245614035
RING_RUST_EDGE,mkt 0.575-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,71,39,0.5492957746478874,-0.17163391060359223,-1218.6007652855048,29,-0.058112294822809725,42,-0.2500178834046087,0.09859154929577464
RING_RUST_EDGE,mkt 0.575-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,79,47,0.5949367088607594,-0.1190905275618144,-940.8151677383338,33,-0.008077111388993863,46,-0.19873058699014215,0.1518987341772152
RING_RUST_EDGE,mkt 0.575-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,88,53,0.6022727272727273,-0.11921316374694826,-1049.0758409731448,37,-0.007145662254675788,51,-0.20051703737859694,0.19318181818181818
RING_RUST_EDGE,mkt 0.575-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,100,62,0.62,-0.11039160646312335,-1103.9160646312334,45,-0.012456707538650429,55,-0.19052016012860118,0.25
RING_RUST_EDGE,mkt 0.575-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,107,68,0.6355140186915887,-0.09933832812557852,-1062.9201109436901,46,-0.007130297819660569,61,-0.16887225261856587,0.2897196261682243
RING_RUST_EDGE,mkt 0.600-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,58,33,0.5689655172413793,-0.15720597889458832,-911.7946775886122,23,-0.03079326328733075,35,-0.24027719200792902,0.1206896551724138
RING_RUST_EDGE,mkt 0.600-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,66,41,0.6212121212121212,-0.0960619818244608,-634.0090800414413,27,0.02631358586726212,39,-0.18078352868796127,0.18181818181818182
RING_RUST_EDGE,mkt 0.600-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,75,47,0.6266666666666667,-0.09896930043683365,-742.2697532762523,31,0.022987806155802256,44,-0.1848936255361908,0.22666666666666666
RING_RUST_EDGE,mkt 0.600-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,87,56,0.6436781609195402,-0.09162183642923459,-797.1099769343409,39,0.010678452692656534,48,-0.17474082134077112,0.28735632183908044
RING_RUST_EDGE,mkt 0.600-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,94,62,0.6595744680851063,-0.08043766204753171,-756.1140232467981,40,0.01622544486371221,54,-0.15203996346326792,0.32978723404255317
RING_RUST_EDGE,mkt 0.625-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,45,26,0.5777777777777777,-0.1572780378775844,-707.7511704491299,18,-0.025397933584797545,27,-0.24519810740610903,0.15555555555555556
RING_RUST_EDGE,mkt 0.625-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,53,34,0.6415094339622641,-0.08112557979282244,-429.9655729019589,22,0.04370677588628763,31,-0.16971628382315862,0.22641509433962265
RING_RUST_EDGE,mkt 0.625-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,62,40,0.6451612903225806,-0.08681068486076936,-538.22624613677,26,0.03706554776585082,36,-0.17627685286888392,0.27419354838709675
RING_RUST_EDGE,mkt 0.625-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,74,49,0.6621621621621622,-0.08014411753984575,-593.0664697948586,34,0.019633585473407524,40,-0.16495516510111105,0.33783783783783783
RING_RUST_EDGE,mkt 0.625-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,81,55,0.6790123456790124,-0.06815685384040933,-552.0705161073156,35,0.02571714416087828,46,-0.13958272188486728,0.38271604938271603
RING_RUST_EDGE,mkt 0.650-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,31,18,0.5806451612903226,-0.16788186032687272,-520.4337670133054,13,0.11556128114870028,18,-0.37259079583700877,0.22580645161290322
RING_RUST_EDGE,mkt 0.650-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,39,26,0.6666666666666666,-0.062217479350290886,-242.64816946613445,17,0.17182403111516398,22,-0.2430677374372332,0.3076923076923077
RING_RUST_EDGE,mkt 0.650-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,48,32,0.6666666666666666,-0.0731060088960303,-350.90884270094546,21,0.13919827149388478,27,-0.23823156031040876,0.3541666666666667
RING_RUST_EDGE,mkt 0.650-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,60,41,0.6833333333333333,-0.06762484439317236,-405.74906635903415,29,0.09058625398466603,31,-0.21562877513373088,0.4166666666666667
RING_RUST_EDGE,mkt 0.650-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=180,67,47,0.7014925373134329,-0.05444076308529719,-364.7531126714912,30,0.09531865016967328,37,-0.1758673143731111,0.4626865671641791
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,109,69,0.6330275229357798,-0.03345805892314195,-364.69284226224727,38,0.002236380345687969,71,-0.05256212501068472,0.10091743119266056
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,119,79,0.6638655462184874,-0.0015582864160873866,-18.5436083514399,43,0.04342629513481836,76,-0.027010089135678806,0.14285714285714285
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,132,87,0.6590909090909091,-0.020198733796298315,-266.62328611113776,51,0.009241094469845387,81,-0.03873492196387029,0.1893939393939394
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,147,98,0.6666666666666666,-0.02494276904519875,-366.65870496442164,60,-0.013747775297569173,87,-0.032663454388391557,0.23809523809523808
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,156,106,0.6794871794871795,-0.017984879095920645,-280.5641138963621,62,-0.005887671791073194,94,-0.025963888169330665,0.26282051282051283
RING_RUST_EDGE,mkt 0.575-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,98,60,0.6122448979591837,-0.08329687316818789,-816.3093570482413,35,-0.009113098101810425,63,-0.12451008153839754,0.11224489795918367
RING_RUST_EDGE,mkt 0.575-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,108,70,0.6481481481481481,-0.04353334473494757,-470.16012313743374,40,0.036584745102442064,68,-0.09066163287458855,0.1574074074074074
RING_RUST_EDGE,mkt 0.575-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,121,78,0.6446280991735537,-0.05935866123116792,-718.2398008971318,48,0.0014032277346376412,73,-0.0993116841127935,0.2066115702479339
RING_RUST_EDGE,mkt 0.575-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,136,89,0.6544117647058824,-0.0601672955698835,-818.2752197504155,57,-0.021558024641292247,79,-0.08802461763228477,0.25735294117647056
RING_RUST_EDGE,mkt 0.575-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,145,97,0.6689655172413793,-0.050495215771196963,-732.180628682356,59,-0.013033500639763511,86,-0.07619569475671528,0.2827586206896552
RING_RUST_EDGE,mkt 0.600-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,82,52,0.6341463414634146,-0.06515370271207666,-534.2603622390286,28,0.05921618073891106,54,-0.1296417904274036,0.13414634146341464
RING_RUST_EDGE,mkt 0.600-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,92,62,0.6739130434782609,-0.020446861774806636,-188.11112832822104,33,0.10425458479850173,59,-0.09019512850225028,0.18478260869565216
RING_RUST_EDGE,mkt 0.600-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,105,70,0.6666666666666666,-0.04154198153218277,-436.1908060879191,41,0.04986259574428004,64,-0.10009803884991676,0.23809523809523808
RING_RUST_EDGE,mkt 0.600-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,120,81,0.675,-0.04468551874510024,-536.2262249412029,50,0.01496408179398432,70,-0.08729237627301778,0.2916666666666667
RING_RUST_EDGE,mkt 0.600-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,129,89,0.689922480620155,-0.03489392510644523,-450.1316338731434,52,0.02323144147128515,77,-0.0741474194186787,0.3178294573643411
RING_RUST_EDGE,mkt 0.625-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,66,43,0.6515151515151515,-0.052497014539357754,-346.4802959597612,23,0.08300588312051133,43,-0.12497530863649704,0.16666666666666666
RING_RUST_EDGE,mkt 0.625-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,76,53,0.6973684210526315,-4.3560795914975125e-05,-0.331062048953811,28,0.13183869819402888,48,-0.07697487854004888,0.2236842105263158
RING_RUST_EDGE,mkt 0.625-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,89,61,0.6853932584269663,-0.0279113190796238,-248.41073980865184,36,0.06376246323882591,53,-0.09018030329592926,0.2808988764044944
RING_RUST_EDGE,mkt 0.625-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,104,72,0.6923076923076923,-0.03350443833287841,-348.44615866193544,45,0.02220636312847705,59,-0.07599572758306479,0.33653846153846156
RING_RUST_EDGE,mkt 0.625-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,113,80,0.7079646017699115,-0.023216952884413805,-262.351567593876,47,0.031045046969980405,66,-0.06185807399284604,0.36283185840707965
RING_RUST_EDGE,mkt 0.650-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,44,30,0.6818181818181818,-0.025619442292406886,-112.7255460865903,16,0.17675338941816748,28,-0.1412610604127351,0.25
RING_RUST_EDGE,mkt 0.650-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,54,40,0.7407407407407407,0.0432266088563365,233.42368782421713,21,0.2195429746834156,33,-0.06897471485180473,0.3148148148148148
RING_RUST_EDGE,mkt 0.650-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,67,48,0.7164179104477612,-0.002187461184400135,-14.655989935480903,29,0.11084026191436731,38,-0.08844546039135423,0.373134328358209
RING_RUST_EDGE,mkt 0.650-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,82,59,0.7195121951219512,-0.013986757169361543,-114.69140878876465,38,0.05047908578158909,44,-0.06966180335427347,0.4268292682926829
RING_RUST_EDGE,mkt 0.650-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=240,91,67,0.7362637362637363,-0.003142507441835734,-28.59681772070518,40,0.05945090316269993,51,-0.05223537850421665,0.45054945054945056
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,124,80,0.6451612903225806,-0.011865713265002744,-147.134844486034,44,0.008332238636729368,80,-0.02297458681095539,0.10483870967741936
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,135,91,0.674074074074074,0.017406341662693052,234.98561244635619,49,0.04385646403422735,86,0.0023359231021676976,0.14814814814814814
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,149,99,0.6644295302013423,-0.00759020572572764,-113.09406531334184,57,0.013209330962141492,92,-0.020476875195385665,0.18791946308724833
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,165,111,0.6727272727272727,-0.011233436750839253,-185.35170638884767,66,-0.008230764711730319,99,-0.013235218110245221,0.23636363636363636
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,174,119,0.6839080459770115,-0.005704431914987838,-99.25711532078839,68,-0.001226464767155737,106,-0.008577090085295211,0.25862068965517243
RING_RUST_EDGE,mkt 0.575-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,111,69,0.6216216216216216,-0.06638257633939333,-736.846597367266,40,-0.018790202524228247,71,-0.09319518130568351,0.11711711711711711
RING_RUST_EDGE,mkt 0.575-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,122,80,0.6557377049180327,-0.02907591315039965,-354.72614043487573,45,0.022905336370931517,77,-0.059454565468060744,0.16393442622950818
RING_RUST_EDGE,mkt 0.575-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,136,88,0.6470588235294118,-0.05167689839665985,-702.8058181945739,53,-0.006892353512135052,83,-0.08027425838316363,0.20588235294117646
RING_RUST_EDGE,mkt 0.575-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,152,100,0.6578947368421053,-0.05099101705724209,-775.0634592700798,62,-0.02679769470902294,90,-0.06765752800823749,0.2565789473684211
RING_RUST_EDGE,mkt 0.575-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,161,108,0.6708074534161491,-0.042793097403852176,-688.9688682020201,64,-0.01877540945549706,97,-0.05863981934915867,0.2795031055900621
RING_RUST_EDGE,mkt 0.600-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,94,60,0.6382978723404256,-0.055031659846601404,-517.2976025580532,32,0.018762606040117022,62,-0.09311902288490768,0.13829787234042554
RING_RUST_EDGE,mkt 0.600-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,105,71,0.6761904761904762,-0.012874013869110783,-135.17714562566323,37,0.06439869272823763,68,-0.054919457164726806,0.19047619047619047
RING_RUST_EDGE,mkt 0.600-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,119,79,0.6638655462184874,-0.040609817091206826,-483.25682338536126,45,0.02192703906910482,74,-0.0786389863778828,0.23529411764705882
RING_RUST_EDGE,mkt 0.600-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,135,91,0.674074074074074,-0.04114921958969385,-555.514464460867,54,-0.005730473661232358,81,-0.06476171687533484,0.28888888888888886
RING_RUST_EDGE,mkt 0.600-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,144,99,0.6875,-0.032598602318944965,-469.41987339280746,56,0.0026854515910904146,88,-0.055052091170785654,0.3125
RING_RUST_EDGE,mkt 0.625-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,74,47,0.6351351351351351,-0.07675009125677842,-567.9506753001604,27,0.03153650534688874,47,-0.1389572850503744,0.17567567567567569
RING_RUST_EDGE,mkt 0.625-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,85,58,0.6823529411764706,-0.021862378631502356,-185.83021836777002,32,0.08230730881334511,53,-0.08475728425858008,0.23529411764705882
RING_RUST_EDGE,mkt 0.625-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,99,66,0.6666666666666666,-0.053930292538128075,-533.909896127468,40,0.030944975229799204,59,-0.11147284695706185,0.2828282828282828
RING_RUST_EDGE,mkt 0.625-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,115,78,0.6782608695652174,-0.05271022062634557,-606.167537202974,49,-0.0011910882984550474,66,-0.090959273415234,0.3391304347826087
RING_RUST_EDGE,mkt 0.625-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,124,86,0.6935483870967742,-0.04194136662378342,-520.0729461349144,51,0.007871912552613991,73,-0.07674242467852686,0.3629032258064516
RING_RUST_EDGE,mkt 0.650-0.700; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,51,34,0.6666666666666666,-0.04592076969156653,-234.19592542698933,19,0.14581076648867972,32,-0.15976136929858775,0.2549019607843137
RING_RUST_EDGE,mkt 0.650-0.725; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,62,45,0.7258064516129032,0.023858795404096914,147.92453150540086,24,0.18969803337274843,38,-0.08088177594452514,0.3225806451612903
RING_RUST_EDGE,mkt 0.650-0.750; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,76,53,0.6973684210526315,-0.0263362034545128,-200.15514625429728,32,0.09864743525346523,44,-0.11723339524213315,0.3684210526315789
RING_RUST_EDGE,mkt 0.650-0.775; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,92,65,0.7065217391304348,-0.02961008557932644,-272.4127873298032,41,0.045379404690112715,51,-0.08989575422730693,0.42391304347826086
RING_RUST_EDGE,mkt 0.650-0.800; layoff_gap>=180; opp_layoff>=365; fav_layoff<=300,101,73,0.7227722772277227,-0.018447346164529074,-186.31819626174365,43,0.05396247579307517,58,-0.07213049002964948,0.44554455445544555
RING_RUST_EDGE,mkt 0.550-0.700; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,19,13,0.6842105263157895,0.07845304202816826,149.0607798535197,5,0.25572715572715565,14,0.015140858564244216,0.0
RING_RUST_EDGE,mkt 0.550-0.725; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,19,13,0.6842105263157895,0.07845304202816826,149.0607798535197,5,0.25572715572715565,14,0.015140858564244216,0.0
RING_RUST_EDGE,mkt 0.550-0.750; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,21,14,0.6666666666666666,0.03824322850167605,80.3107798535197,7,0.08444796837653974,14,0.015140858564244216,0.09523809523809523
RING_RUST_EDGE,mkt 0.550-0.775; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,25,18,0.72,0.07803843626937502,195.09609067343757,11,0.15808989880317792,14,0.015140858564244216,0.16
RING_RUST_EDGE,mkt 0.550-0.800; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,27,19,0.7037037037037037,0.04596151506423614,124.09609067343757,11,0.15808989880317792,16,-0.03112674875628631,0.2222222222222222
RING_RUST_EDGE,mkt 0.575-0.700; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,16,10,0.625,-0.04375584631889457,-70.00935411023131,5,0.25572715572715565,11,-0.17988448361255374,0.0
RING_RUST_EDGE,mkt 0.575-0.725; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,16,10,0.625,-0.04375584631889457,-70.00935411023131,5,0.25572715572715565,11,-0.17988448361255374,0.0
RING_RUST_EDGE,mkt 0.575-0.750; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,18,11,0.6111111111111112,-0.07708853006123961,-138.7593541102313,7,0.08444796837653974,11,-0.17988448361255374,0.1111111111111111
RING_RUST_EDGE,mkt 0.575-0.775; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,22,15,0.6818181818181818,-0.01089729240468793,-23.974043290313446,11,0.15808989880317792,11,-0.17988448361255374,0.18181818181818182
RING_RUST_EDGE,mkt 0.575-0.800; layoff_gap>=180; opp_layoff>=450; fav_layoff<=120,24,16,0.6666666666666666,-0.039572518037630594,-94.97404329031343,11,0.15808989880317792,13,-0.20682533228754552,0.25
