track,price_band,venue,conditions,full_n,full_win_pct,full_roi,train_n,train_win_pct,train_roi,validation_n,validation_win_pct,validation_roi,holdout_n,holdout_win_pct,holdout_roi,positive_season_ratio,recent_delta,user_preferred,score
LONG,DOG35_44,AWAY,"[[""adv_staff_quality_min"", ""<="", -0.19855769230769232], [""rank_edge_punt_return_average"", "">="", 0.0]]",80,0.525,0.31999999999999995,28,0.5714285714285714,0.4428571428571429,23,0.5217391304347826,0.2821739130434783,29,0.4827586206896552,0.23137931034482756,0.7777777777777778,-0.13113621760548305,False,0.36022061013742435
LONG,PK_55,ANY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.09895833333333337], [""recent_edge_punt_return_average"", "">="", 3.6896825396825395]]",72,0.6388888888888888,0.2828648755885213,25,0.64,0.27180834669600323,25,0.68,0.36025036249376213,22,0.5909090909090909,0.2074910596649727,0.7777777777777778,-0.10853829492990999,False,0.35851904758915054
MODERN,DOG20_34,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""rank_edge_points_for"", "">="", -8.0]]",172,0.36046511627906974,0.2412209302325581,60,0.35,0.25316666666666665,25,0.52,0.8236,35,0.42857142857142855,0.4011428571428572,0.631578947368421,-0.13724047619047613,False,0.35844432369235996
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""recent_edge_sack_or_hit_rate"", "">="", 0.03082189290332965]]",139,0.39568345323741005,0.40575539568345326,57,0.45614035087719296,0.6566666666666667,21,0.38095238095238093,0.3933333333333334,32,0.375,0.30125,0.631578947368421,-0.22375000000000012,False,0.35646911290676886
LONG,DOG35_49,AWAY,"[[""adv_staff_quality_min"", ""<="", -0.18929487179487176], [""rank_edge_punt_return_average"", "">="", 1.0]]",113,0.504424778761062,0.2197345132743363,37,0.5135135135135135,0.2618918918918919,36,0.5,0.1802777777777778,40,0.5,0.21624999999999997,0.7894736842105263,-0.00483483483483485,False,0.35636606981621516
MODERN,FAV55_65,HOME,"[[""adv_dc_prior_quality"", ""<="", 0.2729166666666668], [""recent_edge_punt_return_average"", "">="", 3.972222222222223]]",87,0.7471264367816092,0.24061513985408278,31,0.7419354838709677,0.21494820575458182,16,0.9375,0.5620218625689477,18,0.7222222222222222,0.21549080580194901,0.7777777777777778,-0.17299422835981576,False,0.35483406324813693
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",114,0.39473684210526316,0.4554385964912281,32,0.375,0.35312499999999997,43,0.46511627906976744,0.7337209302325581,39,0.3333333333333333,0.23256410256410254,0.6842105263157895,-0.31085886255217654,False,0.3540199222280812
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""rank_edge_kick_return_average"", ""<="", -9.0]]",129,0.40310077519379844,0.42496124031007754,36,0.3888888888888889,0.41444444444444445,49,0.46938775510204084,0.6220408163265305,44,0.3409090909090909,0.21409090909090908,0.7368421052631579,-0.30415172129457835,False,0.3534251448197192
LONG,FAV65_75,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.78125], [""rank_edge_early_down_epa"", ""<="", 16.25]]",89,0.8089887640449438,0.16531588350742624,32,0.84375,0.21779385173449023,30,0.8,0.15096007255970315,27,0.7777777777777778,0.11907067406911677,0.8888888888888888,-0.06530628807797993,False,0.351928379951289
LONG,DOG35_44,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.6875], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",104,0.5192307692307693,0.2995192307692308,32,0.53125,0.2996875,43,0.5348837209302325,0.35162790697674423,29,0.4827586206896552,0.22206896551724137,0.7222222222222222,-0.10358873797113072,False,0.34932552013428
LONG,PK_55,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.006696428571428603], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0103426297149865]]",77,0.6363636363636364,0.2751681080233002,22,0.7727272727272727,0.5714025911554995,30,0.5666666666666667,0.1077274468056015,25,0.6,0.21541055632820338,0.7222222222222222,-0.12415446265234714,False,0.3473356130314107
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.65625], [""rank_edge_early_down_epa"", "">="", 5.5]]",82,0.5487804878048781,0.3573170731707317,28,0.6071428571428571,0.5046428571428572,29,0.5517241379310345,0.3627586206896552,25,0.48,0.18600000000000003,0.7777777777777778,-0.24770073891625613,False,0.3471331511876417
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.109375], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",96,0.7083333333333334,0.19187628562387546,22,0.6818181818181818,0.1591313959455301,44,0.7272727272727273,0.21786961606357103,30,0.7,0.17776565340977515,0.7368421052631579,-0.010734852594775413,False,0.3469539440776598
LONG,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0625], [""rank_edge_kick_return_average"", ""<="", -9.0]]",87,0.40229885057471265,0.4304597701149426,37,0.35135135135135137,0.2759459459459459,29,0.5172413793103449,0.769655172413793,21,0.3333333333333333,0.2342857142857143,0.6842105263157895,-0.28851484489415513,False,0.3468626248207805
MODERN,DOG35_44,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.007291666666666585], [""recent_edge_third_down_success"", "">="", -0.0017094017094017]]",99,0.5454545454545454,0.36777777777777776,42,0.5238095238095238,0.33095238095238094,17,0.7058823529411765,0.7811764705882354,25,0.48,0.20479999999999998,0.7222222222222222,-0.35126442577030814,False,0.34678744552150437
LONG,DOG35_44,ANY,"[[""coachq_dc_prior_win_pct"", "">="", 0.6153846153846154], [""rank_edge_giveaway_rate"", "">="", -2.0]]",135,0.4962962962962963,0.21755555555555559,46,0.5217391304347826,0.26413043478260867,50,0.46,0.1286,39,0.5128205128205128,0.27666666666666667,0.5555555555555556,0.08030144927536234,False,0.34579541345553144
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286], [""rank_edge_points_for"", "">="", -8.0]]",293,0.3720136518771331,0.26044368600682594,109,0.4036697247706422,0.38770642201834865,44,0.38636363636363635,0.33818181818181825,60,0.36666666666666664,0.2235,0.7894736842105263,-0.13944412010008347,False,0.34440931176094997
MODERN,DOG20_34,AWAY,"[[""coachq_dc_prior_win_pct"", "">="", 0.5769230769230769], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",131,0.3282442748091603,0.19618320610687026,60,0.3333333333333333,0.24833333333333332,17,0.4117647058823529,0.5441176470588236,27,0.4074074074074074,0.37740740740740747,0.5789473684210527,-0.018818082788670976,False,0.3435265513355327
MODERN,FAV65_75,AWAY,"[[""adv_hc_prior_quality"", "">="", -0.01200466200466208], [""rank_edge_redzone_epa"", ""<="", 7.0]]",105,0.8,0.15147109509290013,28,0.7857142857142857,0.15118979204126418,18,0.8333333333333334,0.18394699445389381,33,0.7878787878787878,0.1306697349300706,0.7894736842105263,-0.03689865831750838,False,0.33962475828647615
MODERN,FAV65_75,AWAY,"[[""adv_hc_prior_win_pct"", "">="", -0.01200466200466208], [""rank_edge_redzone_epa"", ""<="", 7.0]]",105,0.8,0.15147109509290013,28,0.7857142857142857,0.15118979204126418,18,0.8333333333333334,0.18394699445389381,33,0.7878787878787878,0.1306697349300706,0.7894736842105263,-0.03689865831750838,False,0.33962475828647615
LONG,FAV65_75,AWAY,"[[""adv_hc_prior_quality"", ""<="", 0.3076923076923077], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",70,0.8285714285714286,0.20505527728932957,23,0.8260869565217391,0.1992788584789401,22,0.8636363636363636,0.27398087261216114,25,0.8,0.149715058710796,0.7368421052631579,-0.08691480683475464,False,0.3386056303965458
LONG,FAV65_75,AWAY,"[[""adv_hc_prior_win_pct"", ""<="", 0.3076923076923077], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",70,0.8285714285714286,0.20505527728932957,23,0.8260869565217391,0.1992788584789401,22,0.8636363636363636,0.27398087261216114,25,0.8,0.149715058710796,0.7368421052631579,-0.08691480683475464,False,0.3386056303965458
LONG,DOG20_34,HOME,"[[""coachq_oc_recent_quality"", ""<="", 0.515625]]",139,0.35251798561151076,0.27741007194244605,50,0.36,0.2566,49,0.3673469387755102,0.31244897959183676,40,0.325,0.2605,0.631578947368421,-0.02402448979591837,False,0.33808792145176964
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.21875], [""rank_edge_punt_return_average"", "">="", 1.0]]",127,0.7007874015748031,0.1748914372552377,39,0.7435897435897436,0.2503360149120489,48,0.6875,0.15796464968843962,40,0.675,0.12164511912000467,0.8421052631578947,-0.0825052131802396,False,0.336846650504918
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.109375], [""opp_fatigue_load_index"", "">="", 0.9976454236715554]]",82,0.7073170731707317,0.19239359132504238,25,0.64,0.08774970845408506,32,0.75,0.2703954000329452,25,0.72,0.19719515904988424,0.631578947368421,0.018122604806369097,False,0.33646479268041185
LONG,FAV55_65,AWAY,"[[""coachq_oc_prior_quality"", ""<="", 0.40625]]",83,0.6987951807228916,0.16426636169941433,27,0.7037037037037037,0.16375705133613805,21,0.6666666666666666,0.10932837974139793,35,0.7142857142857143,0.1976220474401802,0.631578947368421,0.06107933190141221,False,0.3361277944991439
MODERN,DOG35_49,AWAY,"[[""coachq_staff_upgrade_count"", "">="", 2.0], [""adv_travel_miles"", ""<="", -799.3822613851355]]",116,0.5086206896551724,0.20017241379310347,41,0.5365853658536586,0.27341463414634143,17,0.5294117647058824,0.2964705882352941,35,0.5428571428571428,0.25485714285714284,0.6470588235294118,-0.030085468333674925,False,0.3349263605730587
LONG,DOG35_49,AWAY,"[[""adv_staff_quality_min"", ""<="", -0.18929487179487176], [""rank_edge_third_down_success"", "">="", 1.0]]",93,0.4946236559139785,0.17365591397849464,26,0.46153846153846156,0.13653846153846153,35,0.4857142857142857,0.12914285714285714,32,0.53125,0.2525,0.5789473684210527,0.11965934065934067,False,0.33478816779520565
MODERN,DOG35_44,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.008184523809523836], [""recent_edge_third_down_success"", "">="", -0.0017094017094017]]",89,0.5280898876404494,0.3204494382022472,32,0.53125,0.3228125,16,0.6875,0.751875,21,0.47619047619047616,0.20714285714285713,0.7222222222222222,-0.3302008928571429,False,0.3341854724775193
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_mean"", "">="", 0.5564903846153846], [""rank_edge_def_allowed_success_rate"", ""<="", -12.0]]",99,0.41414141414141414,0.507979797979798,35,0.4857142857142857,0.7811428571428571,33,0.42424242424242425,0.5472727272727272,31,0.3225806451612903,0.15774193548387097,0.631578947368421,-0.5064658567239213,False,0.33406736800611275
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.61875], [""rank_edge_kick_return_average"", "">="", 9.0]]",79,0.6962025316455697,0.16474051045452232,26,0.7307692307692307,0.2245516138884029,21,0.6666666666666666,0.11700931713384215,32,0.6875,0.14746758453119074,0.7777777777777778,-0.023312880979931783,False,0.33404718595918037
MODERN,DOG20_34,AWAY,"[[""coachq_dc_prior_win_pct"", "">="", 0.5769230769230769], [""rank_edge_points_for"", "">="", -8.0]]",114,0.35964912280701755,0.23833333333333334,46,0.34782608695652173,0.1932608695652174,15,0.5333333333333333,0.9706666666666666,26,0.4230769230769231,0.3934615384615385,0.5789473684210527,-0.1885022296544035,False,0.3337945203035374
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.109375], [""rank_edge_punt_return_average"", "">="", 1.0]]",104,0.7115384615384616,0.19365065190499925,27,0.7777777777777778,0.31251595780548774,42,0.6904761904761905,0.16220239470741427,35,0.6857142857142857,0.1396924674188672,0.7894736842105263,-0.0976667088375838,False,0.3335458201133329
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""recent_edge_points_for"", "">="", -4.0]]",212,0.3584905660377358,0.2370754716981132,85,0.43529411764705883,0.5485882352941177,25,0.36,0.2576000000000001,46,0.391304347826087,0.3184782608695652,0.5789473684210527,-0.08461585677749373,False,0.3332256829606123
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286], [""recent_edge_sack_or_hit_rate"", "">="", 0.03082189290332965]]",143,0.3986013986013986,0.40027972027972025,61,0.4426229508196721,0.589344262295082,19,0.42105263157894735,0.54,32,0.34375,0.16218749999999998,0.7368421052631579,-0.402484631147541,False,0.3330929082056733
LONG,DOG20_34,AWAY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""rank_edge_def_allowed_success_rate"", ""<="", -12.0]]",82,0.4268292682926829,0.4821951219512195,32,0.40625,0.4621875,30,0.5,0.7080000000000001,20,0.35,0.17550000000000004,0.631578947368421,-0.4095937499999999,False,0.33294541049444526
LONG,DOG35_44,AWAY,"[[""adv_oc_recent_quality"", ""<="", 0.015625], [""rank_edge_punt_return_average"", "">="", 0.0]]",71,0.5774647887323944,0.4653521126760563,26,0.6538461538461539,0.6557692307692308,22,0.6363636363636364,0.610909090909091,23,0.43478260869565216,0.1108695652173913,0.6842105263157895,-0.5224695956217695,False,0.33282416668200826
LONG,DOG20_34,AWAY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""rank_edge_penalty_yards"", "">="", 9.0]]",112,0.36607142857142855,0.2717857142857143,32,0.40625,0.42593749999999997,51,0.3333333333333333,0.19313725490196082,29,0.3793103448275862,0.24,0.6842105263157895,-0.06953737745098043,False,0.33235773868594964
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""rank_edge_sack_or_hit_rate"", "">="", 4.0]]",129,0.35658914728682173,0.23372093023255813,38,0.34210526315789475,0.16605263157894734,57,0.3684210526315789,0.2487719298245614,34,0.35294117647058826,0.28411764705882353,0.5263157894736842,0.07670536635706915,False,0.33132020331379675
MODERN,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.046875], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -9.0]]",74,0.5540540540540541,0.3124324324324324,29,0.4827586206896552,0.15137931034482757,16,0.625,0.498125,15,0.5333333333333333,0.20533333333333334,0.6470588235294118,-0.11941882183908045,False,0.33102909849324696
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.01822916666666663], [""recent_edge_def_allowed_early_down_epa"", ""<="", 0.003152897742827]]",164,0.5182926829268293,0.24408536585365853,44,0.5227272727272727,0.2318181818181818,61,0.5573770491803278,0.3542622950819672,59,0.4745762711864407,0.1393220338983051,0.8333333333333334,-0.15371820455176943,False,0.32963802446840634
LONG,PK_55,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.006696428571428603], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.0039228020381701]]",78,0.6538461538461539,0.31084537447740107,24,0.7916666666666666,0.5974521623693398,31,0.6129032258064516,0.2005330406086741,23,0.5652173913043478,0.16045926319583612,0.7222222222222222,-0.23853333829317083,False,0.32921074179565646
LONG,DOG35_44,AWAY,"[[""adv_oc_recent_quality"", ""<="", 0.015625], [""rank_edge_third_down_success"", "">="", 1.0]]",76,0.5657894736842105,0.44236842105263163,22,0.7727272727272727,0.9559090909090909,26,0.5384615384615384,0.35884615384615387,28,0.42857142857142855,0.11642857142857145,0.6842105263157895,-0.540949050949051,False,0.32900680597243337
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.34375], [""adv_prior_road_miles_last4"", "">="", 1036.536284128525]]",190,0.4789473684210526,0.1950526315789474,56,0.5357142857142857,0.33053571428571427,67,0.43283582089552236,0.08029850746268657,67,0.47761194029850745,0.1965671641791045,0.6842105263157895,-0.008849946695095923,False,0.32857570779960354
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""rank_edge_kick_return_average"", "">="", 9.0]]",84,0.7142857142857143,0.18997488280687375,30,0.7666666666666667,0.2803455017758116,22,0.6818181818181818,0.12491458863779835,32,0.6875,0.14998137976473375,0.7222222222222222,-0.052648665442071224,False,0.3284271419107402
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""rank_edge_points_against"", ""<="", -2.0]]",70,0.6857142857142857,0.15491825667543066,22,0.6818181818181818,0.13840090344717268,19,0.6842105263157895,0.15743671136413578,29,0.6896551724137931,0.16579864053530238,0.7058823529411765,0.017879833129648165,False,0.32826128669982946
MODERN,FAV55_65,HOME,"[[""adv_staff_upgrade_count"", "">="", 1.0], [""rank_edge_success_rate"", "">="", 1.0]]",120,0.6833333333333333,0.12504025262504953,38,0.7105263157894737,0.18036408904647053,22,0.6818181818181818,0.11805189926915292,37,0.7027027027027027,0.1382616478330113,0.7777777777777778,-0.010946346324800432,False,0.32765826246321816
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.04836309523809529], [""recent_edge_sack_or_hit_rate"", "">="", 0.0058520223737614]]",102,0.5,0.19019607843137257,29,0.5862068965517241,0.3413793103448276,36,0.4444444444444444,0.08333333333333333,37,0.4864864864864865,0.17567567567567569,0.7647058823529411,-0.03668064616340477,False,0.32690580615067133
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""adv_prior_road_games_last3"", "">="", 1.0]]",131,0.6793893129770993,0.13043523459884737,50,0.68,0.13002592922040643,34,0.6470588235294118,0.09737304524164932,47,0.7021276595744681,0.15478799432367266,0.6842105263157895,0.04108850709264478,False,0.3253240343986911
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""rank_edge_points_for"", "">="", -8.0]]",226,0.3672566371681416,0.22646017699115045,86,0.4186046511627907,0.41918604651162794,29,0.3793103448275862,0.27034482758620687,45,0.37777777777777777,0.2617777777777778,0.631578947368421,-0.0829876592711396,False,0.3251690086025304
MODERN,DOG35_44,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.029791666666666654], [""adv_prior_road_streak"", "">="", 1.0]]",144,0.4930555555555556,0.23354166666666668,55,0.509090909090909,0.29163636363636364,17,0.5294117647058824,0.3105882352941176,53,0.4528301886792453,0.14584905660377362,0.8333333333333334,-0.15526324286146703,False,0.3251090150765155
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.109375], [""recent_edge_points_against"", ""<="", 2.333333333333333]]",92,0.6956521739130435,0.16173408248985527,26,0.7307692307692307,0.21584822490686287,38,0.6842105263157895,0.14940901091360256,28,0.6785714285714286,0.12821211881326255,0.7777777777777778,-0.05441649909697016,False,0.32454257200214465
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.03125], [""adv_prior_road_miles_last4"", "">="", 998.0811440049458]]",98,0.5102040816326531,0.23244897959183675,27,0.4444444444444444,0.10481481481481482,33,0.5757575757575758,0.37999999999999995,38,0.5,0.19499999999999998,0.6666666666666666,-0.0474074074074074,False,0.32332872445467065
LONG,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", -0.015625], [""rank_edge_punt_return_average"", "">="", 1.0]]",84,0.5476190476190477,0.29833333333333334,20,0.55,0.2995,32,0.59375,0.395,32,0.5,0.20093750000000005,0.6470588235294118,-0.14631249999999996,False,0.3233071834820792
LONG,DOG35_44,ANY,"[[""adv_oc_prior_win_pct"", "">="", -0.043498168498168455], [""adv_prior_road_miles_last4"", "">="", 1036.536284128525]]",85,0.5411764705882353,0.363764705882353,25,0.68,0.6884,33,0.5151515151515151,0.30393939393939395,27,0.4444444444444444,0.13629629629629628,0.7222222222222222,-0.3598734006734007,False,0.3232702443846874
LONG,DOG20_34,HOME,"[[""coachq_oc_recent_quality"", ""<="", 0.40625]]",116,0.35344827586206895,0.30974137931034484,41,0.36585365853658536,0.3021951219512195,42,0.38095238095238093,0.39142857142857135,33,0.30303030303030304,0.21515151515151515,0.6842105263157895,-0.13166033153838025,False,0.32305368031669535
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""adv_prior_road_games_last2"", "">="", 1.0]]",130,0.676923076923077,0.13071530345109922,45,0.6666666666666666,0.10991034197587742,36,0.6666666666666666,0.12912636752765314,49,0.6938775510204082,0.1509892822190388,0.6842105263157895,0.03147092746727351,False,0.3224735767818652
LONG,DOG35_44,HOME,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_kick_return_average"", "">="", -3.829166666666666]]",240,0.4875,0.21841666666666668,97,0.4742268041237113,0.18628865979381448,57,0.543859649122807,0.3614035087719299,86,0.46511627906976744,0.1598837209302325,0.75,-0.11396236335263965,False,0.3221777094856306
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.61875], [""adv_prior_road_games_last3"", "">="", 1.0]]",120,0.675,0.12578640548755624,44,0.6818181818181818,0.13592544848376018,33,0.6363636363636364,0.08083404329667042,43,0.6976744186046512,0.14990989526584136,0.6842105263157895,0.041530149375626074,False,0.3215129260813914
LONG,DOG35_44,HOME,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",78,0.5384615384615384,0.32564102564102565,33,0.5454545454545454,0.3415151515151515,19,0.5789473684210527,0.42000000000000004,26,0.5,0.23653846153846156,0.55,-0.14421911421911418,False,0.32111821588311285
LONG,DOG20_34,ANY,"[[""coachq_oc_recent_quality"", ""<="", 0.375], [""recent_edge_sack_or_hit_rate"", "">="", 0.02185692959912245]]",87,0.39080459770114945,0.41356321839080473,26,0.46153846153846156,0.7576923076923076,40,0.375,0.3045,21,0.3333333333333333,0.19523809523809513,0.631578947368421,-0.33585805860805873,False,0.32080798822930173
LONG,DOG35_49,ANY,"[[""adv_oc_prior_quality"", ""<="", -0.03125], [""recent_edge_sack_rate_allowed"", "">="", 0.025842498759532852]]",87,0.4942528735632184,0.18321839080459768,28,0.5,0.23464285714285713,23,0.4782608695652174,0.11130434782608693,36,0.5,0.18916666666666665,0.6842105263157895,0.016193064182194628,False,0.3205581690129701
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_win_pct"", ""<="", 0.6045454545454546], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",141,0.7163120567375887,0.20026421558057436,43,0.7674418604651163,0.28535793273712096,43,0.7209302325581395,0.21276339249871393,55,0.6727272727272727,0.12396431657672873,0.7368421052631579,-0.1250963460411887,False,0.32047623293207844
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.61875], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",142,0.704225352112676,0.17706570253692788,44,0.7272727272727273,0.2086134351923512,46,0.717391304347826,0.20699311555122257,52,0.6730769230769231,0.12389721723892445,0.7368421052631579,-0.08390605813286243,False,0.32039903377808454
MODERN,PK_55,AWAY,"[[""coachq_oc_prior_quality"", ""<="", 0.6495833333333334], [""rank_edge_def_allowed_early_down_epa"", ""<="", 2.0]]",114,0.5701754385964912,0.14165965988070076,46,0.5869565217391305,0.17372070127716155,19,0.5789473684210527,0.16948710159236474,33,0.6060606060606061,0.20446193746523944,0.631578947368421,0.032858036030476295,False,0.3195567874872741
LONG,FAV55_65,AWAY,"[[""adv_dc_prior_quality"", ""<="", 0.21875], [""adv_prior_road_games_last2"", "">="", 1.0]]",97,0.6701030927835051,0.13294388918079164,34,0.6764705882352942,0.14117724665796874,33,0.6363636363636364,0.08988678209486861,30,0.7,0.17097556850117288,0.631578947368421,0.0554435541247542,False,0.3192206724501616
MODERN,PK_55,ANY,"[[""coachq_oc_prior_quality"", ""<="", 0.611328125], [""rank_edge_pass_epa_per_dropback"", "">="", 8.0]]",102,0.5980392156862745,0.18669470213761202,34,0.5882352941176471,0.17497171518109128,16,0.6875,0.4038214995387126,33,0.6060606060606061,0.17526157574915446,0.7368421052631579,-0.11413503161074745,False,0.3191815572634527
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.012019230769230727], [""rank_edge_points_for"", "">="", -8.0]]",208,0.375,0.25600961538461536,85,0.4235294117647059,0.43729411764705883,26,0.4230769230769231,0.3976923076923077,43,0.37209302325581395,0.2583720930232558,0.631578947368421,-0.15912111964642744,False,0.3191013692450128
LONG,FAV55_65,AWAY,"[[""coachq_dc_prior_quality"", ""<="", 0.61875], [""adv_prior_road_games_last2"", "">="", 1.0]]",114,0.7017543859649122,0.17049436360705067,40,0.7,0.15285002217933719,29,0.7241379310344828,0.2328548955889249,45,0.6888888888888889,0.1459903242655881,0.6842105263157895,-0.04686213461854294,False,0.3190324916971913
MODERN,PK_55,AWAY,"[[""coachq_oc_prior_quality"", ""<="", 0.609375], [""rank_edge_def_allowed_early_down_epa"", ""<="", 2.0]]",99,0.5757575757575758,0.15079557800606883,39,0.6410256410256411,0.2859157244859067,16,0.5625,0.13064093314093317,30,0.6,0.1889081312117634,0.6842105263157895,-0.019370197601656536,False,0.3175664690621541
LONG,DOG35_44,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.6875], [""rank_edge_giveaway_rate"", "">="", -1.0]]",116,0.5258620689655172,0.3060344827586208,40,0.6,0.49749999999999994,42,0.5,0.25452380952380954,34,0.47058823529411764,0.14441176470588235,0.7368421052631579,-0.23160014005602236,False,0.31748035119325435
LONG,DOG20_34,ANY,"[[""adv_oc_recent_quality"", ""<="", -0.40625]]",164,0.35365853658536583,0.306890243902439,52,0.4423076923076923,0.6107692307692307,58,0.3103448275862069,0.17465517241379308,54,0.3148148148148148,0.15629629629629635,0.7894736842105263,-0.23641590529521553,False,0.3172469555650493
MODERN,PK_55,AWAY,"[[""coachq_staff_quality_mean"", ""<="", 0.5664262820512821], [""rank_edge_def_allowed_early_down_epa"", ""<="", 2.0]]",129,0.5736434108527132,0.16296805824010324,48,0.6041666666666666,0.2226472683676474,23,0.6086956521739131,0.21576857784797293,36,0.5833333333333334,0.17941611018703982,0.6842105263157895,-0.03979181292077036,False,0.31699601251041376
LONG,DOG20_34,ANY,"[[""adv_staff_quality_min"", "">="", 0.03479853479853473], [""rank_edge_kick_return_average"", ""<="", -9.0]]",148,0.3783783783783784,0.33594594594594596,52,0.3269230769230769,0.2042307692307692,48,0.4791666666666667,0.6229166666666667,48,0.3333333333333333,0.19166666666666665,0.6842105263157895,-0.2219070512820513,False,0.316660383567662
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.10560464126761851]]",135,0.48148148148148145,0.20955555555555555,38,0.47368421052631576,0.18157894736842106,49,0.5102040816326531,0.29918367346938773,48,0.4583333333333333,0.14020833333333335,0.7894736842105263,-0.10017297708557105,False,0.3166505311778046
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.34375], [""rank_edge_def_allowed_explosive_rate"", "">="", 7.0]]",180,0.48333333333333334,0.20944444444444446,54,0.5370370370370371,0.3333333333333334,68,0.45588235294117646,0.14161764705882354,58,0.46551724137931033,0.1736206896551724,0.6842105263157895,-0.06385480054090609,False,0.3164588052909517
LONG,DOG20_34,AWAY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""recent_edge_sack_or_hit_rate"", "">="", 0.02440876786051755]]",98,0.40816326530612246,0.4058163265306122,30,0.43333333333333335,0.5153333333333333,48,0.4166666666666667,0.4279166666666667,20,0.35,0.1885,0.6111111111111112,-0.283125,False,0.31642657025965937
