track,price_band,venue,conditions,condition_count,full_n,full_wins,full_win_pct,full_roi,train_n,train_win_pct,train_roi,validation_n,validation_win_pct,validation_roi,holdout_n,holdout_win_pct,holdout_roi,positive_season_ratio,positive_seasons,active_seasons,worst_active_season_roi,recent_delta,era_floor,preferred,elite_recent,score,feature_signature
LONG,DOG35_44,AWAY,"[[""coachq_prev_dc_prior_quality"", ""<="", 0.390625], [""adv_staff_upgrade_count"", "">="", 0.0]]",2,87,46,0.5287356321839081,0.3466666666666667,28,0.5,0.29071428571428565,28,0.5714285714285714,0.4482142857142858,31,0.5161290322580645,0.3054838709677419,0.625,10,16,-0.27142857142857146,-0.06398041474654381,0.29071428571428565,False,False,0.36499130803558116,adv_staff_upgrade_count|coachq_prev_dc_prior_quality
LONG,FAV55_65,AWAY,"[[""coachq_prev_dc_prior_win_pct"", ""<="", 0.5384615384615384], [""adv_hc_prior_quality"", "">="", 0.009038461538461448]]",2,72,55,0.7638888888888888,0.2674686294426764,25,0.72,0.20048832867902242,21,0.8095238095238095,0.339400526234025,26,0.7692307692307693,0.27377392507625437,0.8,12,15,-0.16216216216216217,0.0038294976197306707,0.20048832867902242,False,False,0.36279507198465494,adv_hc_prior_quality|coachq_prev_dc_prior_win_pct
LONG,FAV55_65,AWAY,"[[""coachq_prev_dc_prior_win_pct"", ""<="", 0.5384615384615384], [""adv_hc_prior_win_pct"", "">="", 0.009038461538461448]]",2,72,55,0.7638888888888888,0.2674686294426764,25,0.72,0.20048832867902242,21,0.8095238095238095,0.339400526234025,26,0.7692307692307693,0.27377392507625437,0.8,12,15,-0.16216216216216217,0.0038294976197306707,0.20048832867902242,False,False,0.36279507198465494,adv_hc_prior_win_pct|coachq_prev_dc_prior_win_pct
MODERN,PK_55,ANY,"[[""coachq_oc_prior_role_seasons"", "">="", 3.0], [""coachq_oc_prior_quality"", ""<="", 0.546875], [""coachq_oc_quality_delta_vs_departed"", "">="", -0.10125000000000003]]",3,105,64,0.6095238095238096,0.2236256925469569,49,0.6326530612244898,0.2585170629218781,19,0.5789473684210527,0.16178953344613398,21,0.6666666666666666,0.37432152946181513,0.6666666666666666,10,15,-0.20734447034447037,0.1641682312778091,0.16178953344613398,False,False,0.3621686185422383,coachq_oc_prior_quality|coachq_oc_prior_role_seasons|coachq_oc_quality_delta_vs_departed
LONG,DOG20_34,AWAY,"[[""adv_hc_quality_delta_vs_departed"", ""<="", -0.03895104895104903], [""adv_staff_quality_mean"", "">="", -0.15197649572649574]]",2,94,35,0.3723404255319149,0.35670212765957443,27,0.3333333333333333,0.19037037037037033,41,0.4146341463414634,0.5117073170731707,26,0.34615384615384615,0.28500000000000003,0.8125,13,16,-1.0,-0.06603884372177049,0.19037037037037033,False,False,0.3608012652924095,adv_hc_quality_delta_vs_departed|adv_staff_quality_mean
LONG,DOG35_49,AWAY,"[[""coachq_oc_recent_quality"", ""<="", 0.59375], [""adv_staff_quality_min"", ""<="", -0.21430288461538458]]",2,76,40,0.5263157894736842,0.24052631578947364,20,0.5,0.24200000000000005,30,0.5333333333333333,0.22899999999999998,26,0.5384615384615384,0.25269230769230766,0.8461538461538461,11,13,-0.435,0.017192307692307646,0.22899999999999998,False,False,0.35949056334359153,adv_staff_quality_min|coachq_oc_recent_quality
LONG,FAV65_75,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.84375], [""coachq_prev_hc_prior_quality"", "">="", 0.42307692307692313]]",2,70,60,0.8571428571428571,0.2293134421781852,20,0.85,0.2150938278555774,24,0.875,0.25013656834222237,26,0.8461538461538461,0.22103025981338784,0.8666666666666667,13,15,-0.3305084745762712,-0.011584938285512048,0.2150938278555774,False,False,0.3590032894334296,coachq_dc_recent_quality|coachq_prev_hc_prior_quality
LONG,FAV65_75,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.84375], [""coachq_prev_hc_prior_win_pct"", "">="", 0.42307692307692313]]",2,70,60,0.8571428571428571,0.2293134421781852,20,0.85,0.2150938278555774,24,0.875,0.25013656834222237,26,0.8461538461538461,0.22103025981338784,0.8666666666666667,13,15,-0.3305084745762712,-0.011584938285512048,0.2150938278555774,False,False,0.3590032894334296,coachq_dc_recent_quality|coachq_prev_hc_prior_win_pct
LONG,DOG20_34,AWAY,"[[""coachq_oc_prior_quality"", "">="", 0.59375], [""coachq_staff_quality_min"", "">="", 0.46153846153846156]]",2,169,62,0.3668639053254438,0.3150295857988165,53,0.37735849056603776,0.34188679245283016,66,0.36363636363636365,0.31833333333333336,50,0.36,0.2822,0.6666666666666666,12,18,-1.0,-0.04791006289308175,0.2822,False,False,0.3589132761264367,coachq_oc_prior_quality|coachq_staff_quality_min
LONG,DOG20_34,AWAY,"[[""coachq_oc_prior_quality"", "">="", 0.59375], [""coachq_staff_quality_min"", "">="", 0.46153846153846156], [""coachq_prev_hc_prior_quality"", "">="", 0.5384615384615384]]",3,98,43,0.4387755102040816,0.5313265306122449,32,0.5,0.8025,38,0.4473684210526316,0.5450000000000002,28,0.35714285714285715,0.20285714285714285,0.7647058823529411,13,17,-1.0,-0.4708928571428572,0.20285714285714285,False,False,0.35679583003725923,coachq_oc_prior_quality|coachq_prev_hc_prior_quality|coachq_staff_quality_min
