event_date,favorite,opponent,market_prob,fav_age,opp_age,age_adv_repaired,o_kd15,f_kd_abs15,power_risk_product,f_td_a15,f_ctrl15,o_td_a15,o_td_def,second_striking_method
2019-03-23,Stephen Thompson,Anthony Pettis,0.783098015142214,36.110255515171424,32.15124198306604,-3.9590135321053808,0.4220728466468657,0.3607214428857715,0.15225072624536234,1.0821643286573146,1.1693386773547092,1.96967328435204,0.5961538461538461,True
2019-06-01,Alexander Gustafsson,Anthony Smith,0.7328244274809161,32.3757503576391,30.847998247739515,-1.527752109899584,0.894854586129754,0.1643235347818148,0.14704566870855912,4.272411904327186,4.028665327734162,1.342281879194631,0.4347826086956522,False
2024-03-16,Kennedy Nzechukwu,Ovince Saint Preux,0.827123695976155,31.7569833740597,40.93992347549916,9.182940101439456,0.3730415319572244,0.321773328566321,0.1200348154313557,1.6088666428316054,3.247229174115124,3.5811987067893547,0.6956521739130435,False
