event_date,favorite,opponent,market_prob,fav_decimal,profit100,won,age_adv,reach_adv,f_fights,f_wins,f_losses,f_win_pct,f_last3,f_last5,f_layoff,f_sig_l_pm,f_sig_abs_pm,f_sig_diff_pm,f_sig_acc,f_sig_def,f_kd15,f_kd_abs15,f_td_l15,f_td_a15,f_td_acc,f_td_def,f_sub15,f_ctrl15,f_ctrl_allowed15,f_ground_l15,f_finish_win_pct,f_finish_loss_pct,o_fights,o_wins,o_losses,o_win_pct,o_last3,o_last5,o_layoff,o_sig_l_pm,o_sig_abs_pm,o_sig_diff_pm,o_sig_acc,o_sig_def,o_kd15,o_kd_abs15,o_td_l15,o_td_a15,o_td_acc,o_td_def,o_sub15,o_ctrl15,o_ctrl_allowed15,o_ground_l15,o_finish_win_pct,o_finish_loss_pct,_favn,_oppn,division,division_label,is_womens,sig_diff_gap,td_def_gap,pace_defense_support,striking_diff_support,second_striking_method,fav_url,opp_url,fav_dob,opp_dob,fav_age,opp_age,age_adv_repaired,power_risk_product
2016-02-21,Dennis Bermudez,Tatsuya Kawajiri,0.7550141337999732,1.2816901408450705,28.169014084507047,True,,,8,6,2,0.75,0.3333333333333333,0.6,225,4.5073891625615765,3.388458831808585,1.1189303307529908,0.4379487179487179,0.5614754098360656,0.633356790992259,0.633356790992259,4.275158339197748,10.450387051372273,0.4090909090909091,0.9583333333333334,1.4250527797325827,7.2545742434905,0.9764250527797323,19.95073891625616,0.3333333333333333,1.0,4,3,1,0.75,0.6666666666666666,0.75,72,1.9868852459016395,2.281967213114754,-0.2950819672131148,0.6158536585365854,0.4081632653061224,0.0,0.2950819672131148,4.131147540983608,11.508196721311478,0.358974358974359,0.7,0.5901639344262296,8.54754098360656,2.6803278688524594,15.639344262295085,0.3333333333333333,0.0,dennis bermudez,tatsuya kawajiri,Featherweight,Featherweight,False,1.4140122979661056,0.2583333333333334,True,True,True,http://ufcstats.com/fighter-details/6f242453c91a5af0,http://ufcstats.com/fighter-details/80d918336163b80c,1986-12-13,1978-05-08,29.19156450851147,37.79133041746237,8.5997659089509,0.0
2016-08-06,Dennis Bermudez,Rony Jason,0.7241379310344829,1.3333333333333333,33.33333333333333,True,,,9,7,2,0.7777777777777778,0.3333333333333333,0.6,167,4.447144592952612,3.0346294046172537,1.4125151883353584,0.4625592417061611,0.5606860158311346,0.5467800729040098,0.5467800729040098,4.237545565006076,9.705346294046173,0.4366197183098591,0.935483870967742,1.3669501822600243,6.855255164034023,1.859052247873633,23.10145808019441,0.2857142857142857,1.0,5,3,2,0.6,0.3333333333333333,0.6,798,3.1502715751357875,3.9106819553409777,-0.7604103802051901,0.4578947368421052,0.5697211155378485,0.5431502715751357,0.5431502715751357,1.6294508147254072,3.8020519010259504,0.4285714285714285,0.0,1.6294508147254072,1.031985515992758,2.579963789981895,7.060953530476764,1.0,0.5,dennis bermudez,rony jason,Featherweight,Featherweight,False,2.1729255685405486,0.935483870967742,False,False,False,http://ufcstats.com/fighter-details/6f242453c91a5af0,http://ufcstats.com/fighter-details/b71ce838b01f2cad,1986-12-13,1984-03-21,29.64879497867855,32.37848826464609,2.7296932859675387,0.2969837450896854
2016-09-03,Alexander Gustafsson,Jan Blachowicz,0.84,1.1428571428571428,14.28571428571428,True,,,7,6,1,0.8571428571428571,0.6666666666666666,0.8,588,4.296072507552871,2.610271903323263,1.6858006042296074,0.3685847589424572,0.55,1.0876132930513596,0.2719033232628399,2.719033232628399,4.894259818731118,0.5555555555555556,0.8571428571428572,1.3595166163141994,2.9864048338368585,1.3821752265861027,13.867069486404834,0.6666666666666666,1.0,4,2,2,0.5,0.3333333333333333,0.5,146,3.726046841731725,3.4918381831085874,0.2342086586231369,0.5434782608695652,0.4793650793650793,0.0,0.0,1.5968772178850248,2.55500354861604,0.625,0.4285714285714286,0.319375443577005,2.9914833215046133,6.281050390347764,17.24627395315827,0.5,0.0,alexander gustafsson,jan blachowicz,Light Heavyweight,Light Heavyweight,False,1.4515919456064703,0.4285714285714286,False,True,True,http://ufcstats.com/fighter-details/3c6976f8182d9527,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,1987-01-15,1983-02-24,29.635105443643607,33.525671300574274,3.8905658569306674,0.0
2016-11-12,Frankie Edgar,Jeremy Stephens,0.7362296353762606,1.3076923076923077,30.76923076923077,True,,,5,5,0,1.0,1.0,1.0,337,4.408163265306122,1.6530612244897958,2.7551020408163263,0.45,0.6938775510204082,0.183673469387755,0.0,3.1224489795918364,6.428571428571428,0.4857142857142857,1.0,0.3673469387755101,6.2051020408163255,0.0030612244897959,27.0,0.6,,12,6,6,0.5,0.6666666666666666,0.4,167,2.9486081370449675,3.218415417558886,-0.2698072805139186,0.4265799256505576,0.5873146622734762,0.4817987152034261,0.1927194860813704,1.3490364025695931,5.010706638115631,0.2692307692307692,0.6341463414634146,0.4817987152034261,2.743040685224839,2.8522483940042824,3.854389721627409,0.5,0.1666666666666666,frankie edgar,jeremy stephens,Featherweight,Featherweight,False,3.0249093213302447,0.3658536585365853,False,False,False,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/18968f97ad34f15c,1981-10-16,1986-05-25,35.07532666652977,30.470167080775102,-4.6051595857546666,0.0
2017-01-15,Yair Rodriguez,BJ Penn,0.7520661157024794,1.2857142857142856,28.57142857142856,True,,,4,4,0,1.0,1.0,1.0,162,4.06425702811245,2.104417670682731,1.9598393574297188,0.4252100840336134,0.6597402597402597,0.2409638554216867,0.0,1.4457831325301205,3.3734939759036147,0.4285714285714285,0.6,0.4819277108433735,1.329317269076305,3.9959839357429714,9.156626506024097,0.25,,4,1,3,0.25,0.0,0.25,924,2.958535674262234,8.673888681359731,-5.715353007097497,0.4024390243902439,0.463245492371706,0.3361972357116174,0.0,0.3361972357116174,2.017183414269705,0.1666666666666666,0.3333333333333333,0.0,0.8180799402316026,4.964512514008218,1.6809861785580873,1.0,0.3333333333333333,yair rodriguez,bj penn,Featherweight,Featherweight,False,7.675192364527216,0.2666666666666666,True,True,True,http://ufcstats.com/fighter-details/cbf5e6f231b55443,http://ufcstats.com/fighter-details/73c7cfa551289285,1992-10-06,1978-12-13,24.277021430967096,38.09250018823111,13.81547875726401,0.0
2017-02-11,Dustin Poirier,Jim Miller,0.7900763358778625,1.2222222222222223,22.222222222222232,True,,,14,11,3,0.7857142857142857,0.6666666666666666,0.6,147,5.08675799086758,3.105022831050228,1.981735159817352,0.5059037238873751,0.6105383734249714,1.095890410958904,0.273972602739726,2.191780821917808,5.47945205479452,0.4,0.75,1.2328767123287672,5.618721461187215,1.872146118721461,10.684931506849315,0.6363636363636364,0.6666666666666666,11,5,6,0.4545454545454545,0.3333333333333333,0.2,217,2.114746325272641,2.7880512091038407,-0.6733048838311996,0.3805460750853242,0.5983606557377049,0.1422475106685633,0.1422475106685633,0.8534850640113798,2.5604551920341394,0.3333333333333333,0.5135135135135135,2.5604551920341394,1.932195353247985,6.292081555239451,3.556187766714083,0.8,0.5,dustin poirier,jim miller,Lightweight,Lightweight,False,2.6550400436485515,0.2364864864864865,False,True,True,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,http://ufcstats.com/fighter-details/d1941565abf50b16,1989-01-19,1983-08-30,28.0635468216322,33.454485718392576,5.390938896760375,0.03897192073111323
2017-02-11,Jacare Souza,Tim Boetsch,0.8250000000000001,1.1666666666666667,16.666666666666675,True,,,7,6,1,0.8571428571428571,0.6666666666666666,0.8,273,2.737446197991392,1.842180774748924,0.8952654232424678,0.5618374558303887,0.5931558935361216,0.2582496413199426,0.2582496413199426,2.5824964131994266,7.489239598278337,0.3448275862068966,1.0,1.549497847919656,7.695839311334291,0.6757532281205165,20.143472022955528,0.8333333333333334,0.0,11,6,5,0.5454545454545454,0.6666666666666666,0.4,91,2.671990171990172,3.012899262899263,-0.3409090909090909,0.5150976909413855,0.5301724137931034,0.4146191646191646,0.1382063882063882,1.382063882063882,4.284398034398034,0.3225806451612903,0.5714285714285714,1.1056511056511056,2.8424447174447174,4.466369778869778,5.804668304668304,0.5,0.8,jacare souza,tim boetsch,Middleweight,Middleweight,False,1.2361745141515588,0.4285714285714286,False,True,True,http://ufcstats.com/fighter-details/7a703c565ccaa18f,http://ufcstats.com/fighter-details/c80095f6092271a7,1979-12-07,1981-01-28,37.183515061910924,36.039069932989726,-1.1444451289211983,0.10707525054727349
2017-04-22,Al Iaquinta,Diego Sanchez,0.7784405624201107,1.238095238095238,23.809523809523792,True,,,8,7,1,0.875,1.0,0.8,749,4.967948717948717,3.739316239316239,1.2286324786324785,0.4093309859154929,0.6453900709219857,0.8012820512820512,0.0,1.282051282051282,4.326923076923077,0.2962962962962963,0.8666666666666667,0.4807692307692307,1.7200854700854702,1.0523504273504274,4.006410256410256,0.4285714285714285,1.0,11,5,6,0.4545454545454545,0.6666666666666666,0.6,168,2.61501210653753,4.100814439797491,-1.4858023332599604,0.3396226415094339,0.5477057538237436,0.0990534888839973,0.3962139555359894,0.8914813999559762,4.061193044243892,0.2195121951219512,0.5925925925925926,0.4952674444199867,2.8263262161567244,1.645938806955756,7.329958177415804,0.0,0.1666666666666666,al iaquinta,diego sanchez,Lightweight,Lightweight,False,2.714434811892439,0.2740740740740741,False,True,True,http://ufcstats.com/fighter-details/59279a7c978f7da0,http://ufcstats.com/fighter-details/82e7929bf6c2b689,1987-04-30,1981-12-31,29.98008172652416,35.308048762123796,5.327967035599638,0.0
2017-09-09,Henry Cejudo,Wilson Reis,0.7727272727272727,1.25,25.0,True,,,4,3,1,0.75,0.6666666666666666,0.75,280,4.083333333333333,2.783333333333333,1.3,0.4131534569983137,0.7323717948717949,0.5,0.0,1.0,6.75,0.1481481481481481,1.0,0.0,1.725,0.1333333333333333,0.75,0.0,0.0,6,4,2,0.6666666666666666,0.6666666666666666,0.6,406,1.8840949706407968,1.8840949706407968,0.0,0.3693693693693693,0.603225806451613,0.0,0.9190707173857544,4.595353586928772,9.88001021189686,0.4651162790697674,0.25,0.6893030380393158,6.188409497064079,1.3556293081439876,8.041868777125352,0.5,0.0,henry cejudo,wilson reis,Flyweight,Flyweight,False,1.3,0.75,False,True,True,http://ufcstats.com/fighter-details/056c493bbd76a918,http://ufcstats.com/fighter-details/5aedf14771ca82d2,1987-02-09,1985-01-06,30.58242126806163,32.67418222140085,2.091760953339218,0.0
2018-04-21,Frankie Edgar,Cub Swanson,0.7107039537126325,1.3636363636363638,36.36363636363637,True,,,8,7,1,0.875,0.6666666666666666,0.8,49,4.479353680430879,1.8761220825852785,2.603231597845601,0.4725378787878788,0.7035460992907802,0.1346499102333931,0.2692998204667863,3.096947935368043,7.136445242369838,0.4339622641509434,1.0,0.5385996409335727,6.333034111310592,0.0134649910233393,29.622980251346497,0.5714285714285714,1.0,12,8,4,0.6666666666666666,0.6666666666666666,0.6,133,4.531990521327014,3.619668246445497,0.9123222748815164,0.5272226050999311,0.618125,0.4443127962085307,0.0,0.7109004739336492,1.15521327014218,0.6153846153846154,0.6615384615384615,0.1777251184834123,1.1478080568720377,3.468601895734597,7.553317535545022,0.375,1.0,frankie edgar,cub swanson,Featherweight,Featherweight,False,1.6909093229640848,0.3384615384615385,False,False,False,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/d247691a6c0e9034,1981-10-16,1983-11-02,36.51272784519874,34.467511310978324,-2.0452165342204154,0.11965335625005313
2018-05-19,Frankie Saenz,Henry Briones,0.745958429561201,1.2941176470588236,29.41176470588236,True,,,5,2,3,0.4,0.3333333333333333,0.4,161,3.5187760778859523,3.296244784422809,0.2225312934631432,0.4525939177101968,0.5494296577946768,0.2086230876216968,0.2086230876216968,0.8344923504867872,3.755215577190542,0.2222222222222222,0.62,0.0,2.767732962447844,2.708623087621697,6.258692628650904,0.0,0.3333333333333333,4,1,3,0.25,0.0,0.25,287,3.691460055096419,4.793388429752066,-1.1019283746556474,0.4281150159744409,0.5572519083969465,0.4132231404958678,0.8264462809917356,0.0,0.4132231404958678,0.0,0.4545454545454546,0.4132231404958678,0.2410468319559228,1.6735537190082643,3.3057851239669422,1.0,0.6666666666666666,frankie saenz,henry briones,Bantamweight,Bantamweight,False,1.3244596681187906,0.1654545454545454,False,False,False,http://ufcstats.com/fighter-details/9ba2226646046b63,http://ufcstats.com/fighter-details/01fcef7e3d051722,1980-08-12,1980-10-22,37.76668925439947,37.57229785690329,-0.19439139749618306,0.08620788744698214
2018-10-06,Tony Ferguson,Anthony Pettis,0.7550141337999732,1.2816901408450705,28.169014084507047,True,,,12,11,1,0.9166666666666666,1.0,1.0,700,5.220568335588633,3.442489851150204,1.7780784844384303,0.4202614379084967,0.648424543946932,0.2435723951285521,0.3653585926928281,0.4871447902571042,1.3396481732070369,0.3636363636363636,0.8108108108108107,1.5832205683355889,0.7428958051420839,2.2408660351826795,5.115020297699594,0.6363636363636364,0.0,9,6,3,0.6666666666666666,1.0,0.6,91,3.187855787476281,2.6496463688114544,0.5382094186648266,0.5,0.5789473684210527,0.3105054338450923,0.0,1.0867690184578231,2.1735380369156463,0.5,0.5961538461538461,0.6210108676901847,2.4012420217353805,4.784371226496464,5.433845092289116,0.6666666666666666,0.0,tony ferguson,anthony pettis,Lightweight,Lightweight,False,1.2398690657736036,0.2146569646569646,False,True,True,http://ufcstats.com/fighter-details/22a92d7f62195791,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,1984-02-12,1987-01-27,34.648213173439565,31.691273605891976,-2.9569395675475896,0.11344582833311898
2018-10-27,Michael Johnson,Artem Lobov,0.84,1.1428571428571428,14.28571428571428,True,,,15,10,5,0.6666666666666666,0.3333333333333333,0.4,63,4.863582443653617,4.223013048635824,0.6405693950177935,0.3810408921933085,0.5882012724117986,0.6227758007117437,0.0889679715302491,0.7117437722419928,1.601423487544484,0.4444444444444444,0.8636363636363636,0.0889679715302491,1.0053380782918149,2.1129893238434163,2.7580071174377223,0.4,0.6,4,1,3,0.25,0.3333333333333333,0.25,371,4.042857142857143,5.571428571428571,-1.5285714285714285,0.4287878787878788,0.4672131147540983,0.0,0.4285714285714285,0.6428571428571428,2.357142857142857,0.2727272727272727,0.5,0.0,1.360714285714285,1.9571428571428569,1.0714285714285714,0.0,0.0,michael johnson,artem lobov,Featherweight,Featherweight,False,2.1691408235892222,0.3636363636363636,False,True,True,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fighter-details/02f2a9702ba3d167,1986-06-04,1986-08-11,32.39765361369501,32.211475937219795,-0.18617767647521788,0.0
2018-10-27,Misha Cirkunov,Patrick Cummins,0.7490483575355985,1.289855072463768,28.985507246376805,True,,,4,2,2,0.5,0.3333333333333333,0.5,315,5.06896551724138,2.4827586206896552,2.586206896551724,0.5297297297297298,0.694267515923567,0.0,0.7758620689655172,3.103448275862069,5.431034482758621,0.5714285714285714,0.5,0.7758620689655172,3.3491379310344827,1.086206896551724,13.189655172413794,1.0,1.0,7,3,4,0.4285714285714285,0.3333333333333333,0.4,189,3.8405627198124255,3.052754982415005,0.7878077373974207,0.5209923664122137,0.5363247863247863,0.0,0.8440797186400937,3.7983587338804217,9.284876905041031,0.4090909090909091,0.2631578947368421,0.0,6.313012895662368,2.22274325908558,29.54279015240328,0.0,0.75,misha cirkunov,patrick cummins,Light Heavyweight,Light Heavyweight,False,1.7983991591543034,0.2368421052631579,True,False,True,http://ufcstats.com/fighter-details/67f272324a030d00,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,1987-02-27,1980-11-16,31.66389453582209,37.944653209853726,6.280758674031635,0.0
2019-03-02,Zabit Magomedsharipov,Jeremy Stephens,0.7328244274809159,1.3125,31.25,True,,,4,4,0,1.0,1.0,1.0,175,4.4926522043386985,2.351294611616515,2.1413575927221835,0.528395061728395,0.6606060606060606,0.0,0.0,7.242827151854444,11.336599020293912,0.6388888888888888,0.7777777777777778,1.2596221133659902,6.8439468159552135,1.0129461161651503,14.800559832050384,0.75,,18,9,9,0.5,0.6666666666666666,0.6,217,3.362737642585551,3.3353612167300377,0.0273764258555133,0.3820632452047693,0.5742574257425743,0.8897338403041823,0.273764258555133,0.9581749049429656,3.627376425855513,0.2641509433962264,0.6333333333333333,0.4106463878326996,2.065779467680608,2.5665399239543727,4.106463878326996,0.5555555555555556,0.2222222222222222,zabit magomedsharipov,jeremy stephens,Featherweight,Featherweight,False,2.11398116686667,0.1444444444444445,False,False,False,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,http://ufcstats.com/fighter-details/18968f97ad34f15c,1991-03-01,1986-05-25,28.003312867478456,32.77000896664545,4.766696099166992,0.0
