candidate_id,source,deployment_status,track,full_n,full_roi,trainval_n,trainval_roi,holdout_n,holdout_roi,min_week,median_week,max_week,min_prior_games,median_prior_games,W4_6_n,W4_6_share,W4_6_roi,W4_6_trainval_n,W4_6_trainval_roi,W4_6_holdout_n,W4_6_holdout_roi,W7_10_n,W7_10_share,W7_10_roi,W7_10_trainval_n,W7_10_trainval_roi,W7_10_holdout_n,W7_10_holdout_roi,W11_14_n,W11_14_share,W11_14_roi,W11_14_trainval_n,W11_14_trainval_roi,W11_14_holdout_n,W11_14_holdout_roi,W15_18_n,W15_18_share,W15_18_roi,W15_18_trainval_n,W15_18_trainval_roi,W15_18_holdout_n,W15_18_holdout_roi,recommended_start_week,timing_decision
NFL-NW074,NEXT_WAVE,WATCHLIST,LONG,121,0.36396694214876024,83,0.40289156626506023,38,0.2789473684210526,4,11.0,20,3,9.0,25,0.2066115702479339,0.43920000000000003,16,0.27437500000000004,9,0.7322222222222222,29,0.2396694214876033,0.713448275862069,25,0.8883999999999999,4,-0.38,32,0.2644628099173554,0.03218750000000001,21,-0.09238095238095238,11,0.26999999999999996,32,0.2644628099173554,0.29250000000000004,18,0.3777777777777777,14,0.18285714285714288,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW075,NEXT_WAVE,WATCHLIST,LONG,307,0.2513029315960912,216,0.2405555555555556,91,0.2768131868131868,4,12.0,21,3,10.0,53,0.17263843648208468,0.3983018867924528,41,0.45268292682926825,12,0.2125,71,0.23127035830618892,0.2861971830985916,48,0.296875,23,0.2639130434782608,88,0.28664495114006516,0.2736363636363636,59,0.22440677966101696,29,0.3737931034482759,86,0.28013029315960913,0.12906976744186047,61,0.09131147540983604,25,0.22119999999999998,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C002,COACHING,WATCHLIST,LONG,192,0.29140625000000003,140,0.2968571428571428,52,0.2767307692307692,4,10.0,21,3,8.0,41,0.21354166666666666,0.3275609756097561,28,0.20821428571428574,13,0.5846153846153845,59,0.3072916666666667,0.3952542372881356,44,0.3643181818181818,15,0.486,42,0.21875,0.17214285714285715,33,0.2690909090909091,9,-0.18333333333333335,38,0.19791666666666666,0.3739473684210526,30,0.36266666666666675,8,0.41625000000000006,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW076,NEXT_WAVE,WATCHLIST,LONG,100,0.46529999999999994,63,0.5777777777777777,37,0.2737837837837838,4,10.0,19,3,8.0,28,0.28,0.4028571428571429,16,0.586875,12,0.1575,24,0.24,0.7383333333333333,20,0.8240000000000001,4,0.31000000000000005,28,0.28,0.17035714285714287,13,0.08692307692307695,15,0.24266666666666664,19,0.19,0.5789473684210527,13,0.5876923076923077,6,0.56,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW077,NEXT_WAVE,WATCHLIST,LONG,83,0.4667469879518071,54,0.5714814814814815,29,0.2717241379310345,5,12.0,20,4,10.0,10,0.12048192771084337,0.959,6,1.0883333333333332,4,0.765,22,0.26506024096385544,0.6004545454545455,17,0.6358823529411763,5,0.4800000000000001,33,0.39759036144578314,0.18636363636363637,21,0.15857142857142859,12,0.23499999999999996,17,0.20481927710843373,0.4758823529411765,10,1.019,7,-0.29999999999999993,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW079,NEXT_WAVE,WATCHLIST,LONG,142,0.36535211267605633,99,0.4072727272727273,43,0.2688372093023256,5,11.0,19,4,9.0,8,0.056338028169014086,0.2325,4,-0.35,4,0.815,48,0.3380281690140845,0.3914583333333333,34,0.5847058823529412,14,-0.07785714285714285,46,0.323943661971831,0.24652173913043474,34,0.10941176470588236,12,0.6349999999999999,39,0.2746478873239437,0.5356410256410256,27,0.6711111111111111,12,0.23083333333333333,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H006,H_SERIES,WATCHLIST,LONG,252,0.2727380952380953,176,0.2747159090909091,76,0.2681578947368421,4,11.0,20,3,9.0,51,0.20238095238095238,0.12941176470588237,35,0.011142857142857128,16,0.38812499999999994,70,0.2777777777777778,0.28828571428571426,48,0.4622916666666667,22,-0.0913636363636364,69,0.27380952380952384,0.3910144927536232,50,0.2418,19,0.7836842105263159,57,0.2261904761904762,0.22350877192982455,40,0.29524999999999996,17,0.054705882352941215,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW080,NEXT_WAVE,WATCHLIST,LONG,81,0.3992592592592593,55,0.4643636363636364,26,0.26153846153846155,4,10.0,19,3,8.0,27,0.3333333333333333,0.42111111111111116,16,0.39437500000000003,11,0.45999999999999996,15,0.18518518518518517,0.5753333333333334,14,0.687857142857143,1,-1.0,26,0.32098765432098764,0.09,16,0.185,10,-0.062000000000000034,12,0.14814814814814814,0.6866666666666665,8,0.61,4,0.8400000000000001,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H016,H_SERIES,WATCHLIST,LONG,176,0.3078409090909091,131,0.3238167938931298,45,0.2613333333333333,4,12.0,20,3,10.0,27,0.1534090909090909,0.3888888888888889,18,0.37833333333333335,9,0.41000000000000003,43,0.24431818181818182,0.3465116279069767,33,0.4506060606060606,10,0.0030000000000000027,49,0.2784090909090909,0.09979591836734696,40,-0.010999999999999987,9,0.5922222222222222,48,0.2727272727272727,0.47104166666666664,33,0.6242424242424243,15,0.13399999999999998,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H075,H_SERIES,WATCHLIST,LONG,93,0.3010752688172043,66,0.3174242424242424,27,0.2611111111111111,4,12.0,19,3,10.0,14,0.15053763440860216,0.4428571428571429,9,0.41555555555555557,5,0.492,23,0.24731182795698925,0.511304347826087,17,0.45588235294117646,6,0.6683333333333333,27,0.2903225806451613,0.010000000000000009,20,-0.11149999999999997,7,0.35714285714285715,26,0.27956989247311825,0.2969230769230769,18,0.6072222222222222,8,-0.40125,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-C003,COACHING,WATCHLIST,LONG,122,0.37377049180327865,89,0.41606741573033706,33,0.2596969696969697,4,10.0,18,3,8.0,37,0.30327868852459017,0.4359459459459458,26,0.3719230769230769,11,0.5872727272727273,31,0.2540983606557377,0.2961290322580646,23,0.5382608695652175,8,-0.4,28,0.22950819672131148,0.23035714285714284,24,0.135,4,0.8025,26,0.21311475409836064,0.5323076923076923,16,0.73375,10,0.21000000000000005,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW081,NEXT_WAVE,WATCHLIST,LONG,77,0.4725974025974026,47,0.6091489361702128,30,0.2586666666666667,4,10.0,21,3,8.0,19,0.24675324675324675,0.16421052631578945,9,0.1722222222222222,10,0.157,25,0.3246753246753247,0.49119999999999997,20,0.6265000000000001,5,-0.05,18,0.23376623376623376,0.4633333333333333,7,0.42857142857142855,11,0.4854545454545454,11,0.14285714285714285,1.0427272727272727,8,1.17125,3,0.7000000000000001,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW082,NEXT_WAVE,WATCHLIST,LONG,93,0.4421505376344086,65,0.5215384615384615,28,0.25785714285714284,4,10.0,20,3,8.0,25,0.26881720430107525,0.4288,15,0.31733333333333336,10,0.596,25,0.26881720430107525,0.644,22,0.7695454545454545,3,-0.27666666666666667,23,0.24731182795698925,0.07304347826086957,14,0.07785714285714285,9,0.06555555555555552,18,0.1935483870967742,0.5355555555555556,12,0.6783333333333333,6,0.25,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-T001,TRAVEL,WATCHLIST,MODERN,329,0.18227963525835866,138,0.12826086956521737,95,0.25778947368421057,5,11.0,20,3,9.0,46,0.1398176291793313,0.25347826086956526,22,0.24363636363636365,13,0.3507692307692307,98,0.2978723404255319,0.058469387755102034,39,-0.0964102564102564,28,0.08464285714285714,94,0.2857142857142857,0.1595744680851064,38,0.060526315789473706,30,0.29666666666666663,88,0.2674772036474164,0.2634090909090909,38,0.33,22,0.2509090909090909,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW083,NEXT_WAVE,WATCHLIST,LONG,89,0.5582022471910112,65,0.670923076923077,24,0.2529166666666667,4,11.0,21,3,9.0,28,0.3146067415730337,0.995,20,1.1880000000000002,8,0.5125,15,0.16853932584269662,0.4393333333333333,11,0.6572727272727273,4,-0.16000000000000003,12,0.1348314606741573,0.6833333333333335,10,0.625,2,0.9750000000000001,21,0.23595505617977527,0.3647619047619048,18,0.1811111111111111,3,1.4666666666666668,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW084,NEXT_WAVE,WATCHLIST,LONG,194,0.32113402061855667,142,0.34683098591549294,52,0.2509615384615385,5,12.0,21,4,10.0,25,0.12886597938144329,0.524,15,0.36399999999999993,10,0.764,48,0.24742268041237114,0.31895833333333334,39,0.494102564102564,9,-0.44,63,0.3247422680412371,0.3014285714285714,45,0.21133333333333337,18,0.5266666666666666,52,0.26804123711340205,0.30076923076923073,40,0.38625,12,0.015833333333333366,5,START_AT_HISTORICAL_MIN_WEEK
NFL-T002,TRAVEL,WATCHLIST,LONG,128,0.338984375,86,0.3852325581395349,42,0.24428571428571433,4,11.5,18,3,9.5,34,0.265625,0.2529411764705883,25,0.1992,9,0.40222222222222226,22,0.171875,0.3909090909090909,14,0.6507142857142858,8,-0.06374999999999997,36,0.28125,0.5319444444444444,23,0.5430434782608695,13,0.5123076923076924,36,0.28125,0.1955555555555555,24,0.2729166666666667,12,0.0408333333333333,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW086,NEXT_WAVE,WATCHLIST,MODERN,190,0.263421052631579,69,0.34681159420289853,65,0.2435384615384615,4,11.5,20,3,10.0,29,0.15263157894736842,0.41275862068965513,13,0.6707692307692308,9,0.07666666666666669,53,0.2789473684210526,0.2664150943396227,19,0.4784210526315789,18,0.0861111111111111,63,0.33157894736842103,0.1807936507936508,22,0.155,21,0.15047619047619049,38,0.2,0.3831578947368421,14,0.265,14,0.6014285714285715,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW085,NEXT_WAVE,WATCHLIST,LONG,132,0.3993939393939394,83,0.4919277108433735,49,0.24265306122448982,4,10.0,20,3,8.0,38,0.2878787878787879,0.34157894736842104,22,0.38727272727272727,16,0.27875,33,0.25,0.5445454545454547,25,0.7428000000000001,8,-0.07500000000000001,37,0.2803030303030303,0.2894594594594595,21,0.2780952380952381,16,0.304375,22,0.16666666666666666,0.36727272727272725,13,0.3784615384615384,9,0.35111111111111115,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H053,H_SERIES,WATCHLIST,LONG,164,0.2656707317073171,107,0.27981308411214956,57,0.23912280701754382,4,11.0,18,3,9.0,28,0.17073170731707318,0.8603571428571428,19,0.6689473684210526,9,1.2644444444444445,48,0.2926829268292683,0.369375,31,0.55,17,0.040000000000000036,52,0.3170731707317073,0.04942307692307693,34,-0.04558823529411763,18,0.2288888888888889,36,0.21951219512195122,-0.0227777777777778,23,0.07521739130434785,13,-0.19615384615384618,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW087,NEXT_WAVE,WATCHLIST,LONG,75,0.4150666666666667,56,0.47553571428571434,19,0.23684210526315788,4,12.0,20,3,10.0,12,0.16,0.6216666666666667,9,0.4722222222222222,3,1.07,20,0.26666666666666666,0.641,17,0.7847058823529413,3,-0.17333333333333334,19,0.25333333333333335,-0.12052631578947369,13,-0.2876923076923077,6,0.24166666666666667,21,0.28,0.5314285714285715,14,0.7714285714285715,7,0.05142857142857144,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-H022,H_SERIES,WATCHLIST,LONG,103,0.39223300970873787,73,0.4561643835616438,30,0.23666666666666672,4,11.0,20,3,9.0,22,0.21359223300970873,0.760909090909091,15,0.72,7,0.8485714285714285,27,0.2621359223300971,0.21703703703703706,18,0.5499999999999999,9,-0.4488888888888889,32,0.3106796116504854,0.10312500000000002,24,-0.023749999999999983,8,0.48375,20,0.1941747572815534,0.5704999999999999,14,0.72,6,0.22166666666666668,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW089,NEXT_WAVE,WATCHLIST,LONG,126,0.34587301587301583,86,0.3973255813953488,40,0.23525000000000004,4,11.0,20,3,9.0,25,0.1984126984126984,0.3532,22,0.3054545454545454,3,0.7033333333333335,34,0.2698412698412698,0.3405882352941177,23,0.4460869565217392,11,0.12000000000000001,30,0.23809523809523808,0.31566666666666665,20,0.2545,10,0.43800000000000006,29,0.23015873015873015,0.39517241379310347,17,0.6423529411764707,12,0.045000000000000005,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW091,NEXT_WAVE,WATCHLIST,LONG,133,0.2980451127819549,81,0.34086419753086417,52,0.2313461538461539,5,12.0,19,3,10.0,14,0.10526315789473684,0.325,6,0.15000000000000002,8,0.45625,37,0.2781954887218045,0.2140540540540541,26,0.43269230769230776,11,-0.3027272727272728,45,0.3383458646616541,0.23311111111111116,30,0.2426666666666667,15,0.214,36,0.2706766917293233,0.4255555555555556,19,0.43052631578947376,17,0.42,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW092,NEXT_WAVE,WATCHLIST,LONG,71,0.39985915492957746,48,0.48166666666666663,23,0.22913043478260872,4,11.0,20,3,9.0,12,0.16901408450704225,0.4566666666666667,11,0.40545454545454546,1,1.02,19,0.2676056338028169,0.6815789473684211,13,0.943076923076923,6,0.11499999999999999,18,0.2535211267605634,0.09666666666666668,10,0.231,8,-0.07125000000000004,20,0.28169014084507044,0.37300000000000005,12,0.2775,8,0.51625,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW093,NEXT_WAVE,WATCHLIST,LONG,259,0.25617760617760615,174,0.27,85,0.22788235294117654,5,11.0,21,4,9.0,36,0.138996138996139,0.4019444444444445,24,0.30333333333333334,12,0.5991666666666666,82,0.3166023166023166,0.4059756097560975,59,0.38423728813559327,23,0.46173913043478265,80,0.3088803088803089,0.054749999999999986,52,0.07538461538461538,28,0.016428571428571428,56,0.21621621621621623,0.22642857142857142,36,0.32833333333333337,20,0.043,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW095,NEXT_WAVE,WATCHLIST,LONG,83,0.4549397590361445,57,0.5598245614035087,26,0.22500000000000003,5,12.0,19,4,10.0,7,0.08433734939759036,0.07857142857142858,4,-0.355,3,0.6566666666666666,24,0.2891566265060241,0.31666666666666665,16,0.5,8,-0.04999999999999999,24,0.2891566265060241,0.41958333333333336,15,0.4766666666666667,9,0.3244444444444444,27,0.3253012048192771,0.7607407407407408,22,0.8263636363636365,5,0.4720000000000001,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW096,NEXT_WAVE,WATCHLIST,LONG,82,0.4832926829268292,61,0.5727868852459016,21,0.2233333333333333,4,11.0,20,3,9.0,15,0.18292682926829268,0.1153333333333333,10,0.21399999999999997,5,-0.08200000000000003,23,0.2804878048780488,0.7999999999999999,20,0.8299999999999998,3,0.6,27,0.32926829268292684,0.2488888888888889,20,0.354,7,-0.051428571428571414,15,0.18292682926829268,0.6533333333333334,9,0.6822222222222222,6,0.61,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-H039,H_SERIES,WATCHLIST,LONG,100,0.2844,64,0.31937499999999996,36,0.2222222222222222,4,10.0,20,3,8.0,27,0.27,0.2574074074074074,17,0.5829411764705883,10,-0.296,26,0.26,0.4123076923076923,18,0.36444444444444446,8,0.52,27,0.27,0.008148148148148163,16,-0.054999999999999966,11,0.09999999999999999,16,0.16,0.5806250000000001,10,0.529,6,0.6666666666666666,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW098,NEXT_WAVE,WATCHLIST,LONG,82,0.43902439024390244,57,0.5342105263157895,25,0.222,4,11.0,20,3,9.0,17,0.2073170731707317,0.9317647058823529,11,1.0845454545454543,6,0.6516666666666667,21,0.25609756097560976,0.4452380952380953,15,0.6806666666666665,6,-0.14333333333333328,25,0.3048780487804878,0.17359999999999995,19,0.012631578947368433,6,0.6833333333333332,18,0.21951219512195122,0.4149999999999999,11,0.8245454545454546,7,-0.22857142857142856,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW101,NEXT_WAVE,WATCHLIST,LONG,181,0.40475138121546966,138,0.4621739130434783,43,0.22046511627906978,4,11.0,19,3,9.0,30,0.16574585635359115,0.5803333333333334,24,0.43958333333333327,6,1.1433333333333333,50,0.27624309392265195,0.47120000000000006,41,0.602439024390244,9,-0.12666666666666668,53,0.292817679558011,0.22849056603773585,41,0.29878048780487804,12,-0.01166666666666664,47,0.2596685082872928,0.4506382978723405,32,0.50875,15,0.3266666666666667,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C004,COACHING,WATCHLIST,LONG,123,0.44926829268292673,78,0.5823076923076924,45,0.21866666666666668,4,11.0,18,3,9.0,25,0.2032520325203252,0.9056000000000001,17,1.0458823529411763,8,0.6075,34,0.2764227642276423,0.5429411764705883,22,0.8254545454545457,12,0.025000000000000005,36,0.2926829268292683,0.18611111111111112,22,0.15863636363636366,14,0.2292857142857143,28,0.22764227642276422,0.2664285714285714,17,0.35235294117647054,11,0.13363636363636364,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW102,NEXT_WAVE,WATCHLIST,MODERN,89,0.26001946202107074,52,0.33229961028981525,22,0.21797687015078318,4,9.0,22,3,7.0,28,0.3146067415730337,0.5312628131029024,13,0.5820453796246873,11,0.3245059288537549,26,0.29213483146067415,0.024515893995399517,18,0.2459674024377993,4,-0.4975,15,0.16853932584269662,0.36552715121136176,11,0.28662793347003873,2,0.025000000000000022,17,0.19101123595505617,0.06786305226836846,9,0.13114314839085484,3,1.0419753086419754,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H081,H_SERIES,WATCHLIST,LONG,96,0.3159375,73,0.3468493150684932,23,0.21782608695652178,4,11.0,21,3,9.0,14,0.14583333333333334,0.49571428571428566,12,0.5366666666666666,2,0.25,29,0.3020833333333333,0.5893103448275862,21,0.71,8,0.2725,29,0.3020833333333333,0.05827586206896549,23,-0.00521739130434785,6,0.3016666666666667,20,0.20833333333333334,0.2924999999999999,14,0.3092857142857142,6,0.25333333333333335,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-H065,H_SERIES,WATCHLIST,LONG,192,0.30885416666666665,119,0.3659663865546219,73,0.21575342465753428,4,11.0,21,3,9.0,30,0.15625,0.21833333333333335,20,0.41600000000000004,10,-0.177,51,0.265625,0.556078431372549,28,0.7414285714285714,23,0.33043478260869563,60,0.3125,0.12566666666666668,41,0.14219512195121953,19,0.09000000000000001,47,0.24479166666666666,0.32531914893617025,28,0.2814285714285714,19,0.39,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW103,NEXT_WAVE,WATCHLIST,MODERN,100,0.24190000000000006,60,0.357,21,0.21571428571428572,4,6.0,22,3,4.0,76,0.76,0.1711842105263158,45,0.22577777777777777,16,0.20187499999999997,18,0.18,0.5438888888888889,11,0.9009090909090909,3,0.42,1,0.01,-1.0,1,-1.0,0,,2,0.02,0.27,1,1.54,1,-1.0,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW104,NEXT_WAVE,WATCHLIST,LONG,85,0.4663529411764706,58,0.5844827586206898,27,0.21259259259259256,4,10.0,21,3,8.0,19,0.2235294117647059,0.5005263157894738,11,0.37999999999999995,8,0.66625,26,0.3058823529411765,0.34461538461538466,22,0.4663636363636364,4,-0.325,17,0.2,0.21882352941176475,9,0.03444444444444447,8,0.42625,20,0.23529411764705882,0.7634999999999998,14,1.1407142857142856,6,-0.1166666666666667,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-C005,COACHING,WATCHLIST,LONG,189,0.24174603174603174,138,0.2530434782608696,51,0.21117647058823533,4,11.0,22,3,9.0,37,0.19576719576719576,0.2291891891891892,24,0.25708333333333333,13,0.17769230769230773,52,0.2751322751322751,0.3807692307692307,42,0.3038095238095238,10,0.7040000000000001,55,0.291005291005291,0.09799999999999998,42,0.22761904761904764,13,-0.32076923076923075,35,0.18518518518518517,0.162,26,0.12076923076923075,9,0.28111111111111114,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW065,NEXT_WAVE,WATCHLIST,MODERN,94,0.24683128851830366,60,0.3046001190684059,22,0.2109567805538908,4,10.0,22,3,8.0,25,0.26595744680851063,0.3163518855775243,14,0.29887269287041224,7,0.21142857142857135,29,0.30851063829787234,0.1667062508569974,20,0.2959779630134946,3,0.26966536288570186,19,0.20212765957446807,0.47256391720706503,15,0.3434721269435604,3,0.9640176945094979,17,0.18085106382978725,0.08751572512437245,10,0.20677673271143315,6,0.06999999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW105,NEXT_WAVE,WATCHLIST,MODERN,127,0.19479420169718856,68,0.24976067570318689,32,0.20882052422956315,4,9.0,22,3,7.0,37,0.29133858267716534,0.4760855507195656,16,0.4141618709450584,15,0.34231949252544214,41,0.3228346456692913,0.04093135029718655,24,0.2591967072800109,8,0.041442307692307695,23,0.18110236220472442,0.2238515760601473,16,0.12705449772931893,3,-0.31666666666666665,22,0.1732283464566929,-0.0757421868835335,10,0.018028833551769364,4,0.5314814814814816,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW106,NEXT_WAVE,WATCHLIST,LONG,97,0.3107216494845361,75,0.3406666666666667,22,0.2086363636363636,4,13.0,21,3,11.0,30,0.30927835051546393,0.1013333333333333,24,0.19333333333333333,6,-0.26666666666666666,12,0.12371134020618557,-0.1508333333333333,10,-0.291,2,0.55,14,0.14432989690721648,0.6335714285714287,13,0.7592307692307693,1,-1.0,24,0.24742268041237114,0.64125,18,0.6994444444444444,6,0.4666666666666666,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW109,NEXT_WAVE,WATCHLIST,LONG,106,0.3408490566037736,71,0.40732394366197183,35,0.20600000000000002,4,11.0,20,3,9.0,22,0.20754716981132076,0.42363636363636364,14,0.4178571428571428,8,0.43374999999999997,28,0.2641509433962264,0.5842857142857143,21,0.7938095238095237,7,-0.044285714285714296,25,0.2358490566037736,0.1812,15,0.17399999999999996,10,0.19199999999999998,28,0.2641509433962264,0.22,18,0.22388888888888886,10,0.213,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW052,NEXT_WAVE,WATCHLIST,LONG,97,0.5011340206185567,76,0.5827631578947369,21,0.20571428571428577,4,12.0,20,3,10.0,20,0.20618556701030927,0.6625,16,0.5925,4,0.9425000000000001,24,0.24742268041237114,0.5020833333333333,19,0.7515789473684211,5,-0.446,22,0.2268041237113402,0.6745454545454547,17,0.748235294117647,5,0.42400000000000004,26,0.26804123711340205,0.41192307692307695,21,0.38333333333333336,5,0.532,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-H040,H_SERIES,WATCHLIST,MODERN,106,0.22113207547169808,43,0.43325581395348844,38,0.20526315789473687,4,11.0,21,3,9.0,26,0.24528301886792453,0.33499999999999996,11,0.5954545454545455,10,0.01499999999999999,21,0.19811320754716982,0.5523809523809524,11,0.5563636363636364,9,0.44,34,0.32075471698113206,0.15794117647058822,13,0.5061538461538461,7,0.39999999999999997,22,0.20754716981132076,-0.19000000000000003,7,-0.29571428571428576,12,0.07416666666666667,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW111,NEXT_WAVE,WATCHLIST,MODERN,120,0.16273465579168325,59,0.2434686754524518,29,0.20141390373216897,4,11.0,22,3,9.5,24,0.2,0.029072361673480013,11,0.0554244327459908,8,0.2900388466112662,32,0.26666666666666666,0.07394343871168671,18,0.03337646559678256,5,0.14455783516929555,21,0.175,0.23997867784223562,7,0.451628315481448,5,0.17885487528344673,41,0.3416666666666667,0.2552896894036221,22,0.4297806406261083,10,0.1483460815852168,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW112,NEXT_WAVE,WATCHLIST,LONG,136,0.4306617647058823,85,0.5689411764705883,51,0.20019607843137258,4,10.0,21,3,8.0,35,0.25735294117647056,0.27085714285714285,17,0.4094117647058823,18,0.13999999999999999,38,0.27941176470588236,0.4526315789473685,30,0.5236666666666667,8,0.18625,37,0.27205882352941174,0.41432432432432426,20,0.44650000000000006,17,0.3764705882352941,19,0.13970588235294118,0.718421052631579,13,1.1192307692307693,6,-0.15000000000000002,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C006,COACHING,WATCHLIST,LONG,180,0.2721111111111111,129,0.30093023255813955,51,0.19921568627450983,4,10.0,21,3,8.5,37,0.20555555555555555,0.62,25,0.6384000000000001,12,0.5816666666666667,54,0.3,0.41574074074074074,35,0.49857142857142855,19,0.2631578947368421,46,0.25555555555555554,-0.18434782608695657,33,-0.21515151515151518,13,-0.10615384615384617,34,0.18888888888888888,0.4744117647058823,29,0.5024137931034484,5,0.31199999999999994,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW113,NEXT_WAVE,WATCHLIST,LONG,94,0.42893617021276587,65,0.5329230769230768,29,0.19586206896551725,4,10.0,20,3,8.0,27,0.2872340425531915,0.06111111111111109,18,0.07444444444444445,9,0.03444444444444442,21,0.22340425531914893,0.8247619047619048,18,1.008888888888889,3,-0.28,24,0.2553191489361702,0.58375,13,0.4846153846153846,11,0.700909090909091,20,0.2127659574468085,0.21800000000000003,14,0.41857142857142854,6,-0.24999999999999997,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW197,NEXT_WAVE,WATCHLIST,LONG,88,0.4235227272727272,65,0.5052307692307693,23,0.1926086956521739,4,11.0,20,3,9.5,14,0.1590909090909091,0.825,8,1.29875,6,0.19333333333333327,23,0.26136363636363635,0.5460869565217391,14,0.7914285714285713,9,0.1644444444444444,31,0.3522727272727273,0.40419354838709687,28,0.4210714285714286,3,0.24666666666666673,16,0.18181818181818182,-0.393125,12,-0.43249999999999994,4,-0.275,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW115,NEXT_WAVE,WATCHLIST,LONG,115,0.4096521739130434,81,0.5033333333333334,34,0.1864705882352941,4,11.0,20,3,9.0,30,0.2608695652173913,0.451,23,0.5691304347826087,7,0.06285714285714285,25,0.21739130434782608,0.6260000000000001,18,0.7533333333333333,7,0.29857142857142854,33,0.28695652173913044,0.26181818181818184,20,0.35700000000000004,13,0.11538461538461536,25,0.21739130434782608,0.3492,19,0.28526315789473683,6,0.5516666666666666,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW116,NEXT_WAVE,WATCHLIST,LONG,334,0.22943113772455093,218,0.25238532110091744,116,0.18629310344827588,5,11.0,21,4,9.0,34,0.10179640718562874,0.19970588235294115,21,0.0504761904761905,13,0.44076923076923075,110,0.32934131736526945,0.3472727272727272,73,0.39041095890410965,37,0.2621621621621622,102,0.30538922155688625,0.15843137254901957,71,0.11521126760563383,31,0.2574193548387097,82,0.24550898203592814,0.175,52,0.31057692307692314,30,-0.059999999999999984,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW117,NEXT_WAVE,WATCHLIST,MODERN,108,0.21300718065010876,49,0.29063567104976096,27,0.18562281082651164,4,11.0,22,3,9.5,23,0.21296296296296297,0.18525302847771116,9,0.28055008473793247,9,0.2828700955780744,27,0.25,0.12822599964993053,12,0.20696649432189596,5,0.14741206554646172,20,0.18518518518518517,0.3001538552501916,9,0.2793727169567957,3,0.5190435280641467,34,0.3148148148148148,0.21759961167938102,18,0.34336724031782384,8,-0.09202235313590948,7,EARLY_WINDOW_WEAK_START_WEEK7
