candidate_id,source,source_status,track,price_band,venue,feature1,op1,threshold1,feature2,op2,threshold2,feature3,op3,threshold3,train_n,train_roi,validation_n,validation_roi,holdout_n,holdout_roi,full_n,full_roi,positive_season_ratio,live_p_lo,live_p_hi,live_odds_range,price_decision,rule_reproducible,top_team_share,top3_team_share,top_team,robust_score,duplicate_of,max_jaccard_overlap,hard_veto_source,hard_veto_feature,hard_veto_op,hard_veto_threshold,deployment_status,deployment_reason
NFL-NW045,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,rank_edge_def_allowed_explosive_rate,<=,-9.0,29,0.7913793103448276,26,0.3438461538461539,24,0.3583333333333333,79,0.5125316455696204,0.7142857142857143,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08860759493670886,0.24050632911392406,NYG,0.4484296882712721,,0.26717557251908397,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW011,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_def_allowed_explosive_rate,<=,-9.0,adv_prior_road_miles_last4,>=,801.0648497063887,recent_edge_sack_or_hit_rate,>=,-0.0631559729586045,29,0.56,21,0.3328571428571428,25,0.5736,75,0.5009333333333335,0.8571428571428571,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.10666666666666667,0.24,CHI,0.44830510301336385,,0.2627118644067797,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW001,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,AWAY,rank_edge_pass_epa_per_dropback,>=,10.0,recent_edge_sack_or_hit_rate,>=,-0.0631559729586045,rank_edge_third_down_success,>=,5.0,32,0.340625,26,0.4626923076923076,20,0.7515000000000001,78,0.4866666666666667,0.7272727272727273,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.15384615384615385,0.2948717948717949,NO,0.44610918324908017,,0.6666666666666666,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW049,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,dc_team_tenure_seasons,<=,1.0,recent_edge_off_epa,>=,-0.5320208749928329,,,,72,0.3726388888888888,44,0.3779545454545454,31,0.3387096774193548,147,0.3670748299319727,0.65,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.4448926107880592,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW051,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,rank_edge_third_down_success,>=,3.0,rank_edge_def_allowed_explosive_rate,<=,-15.0,dc_team_tenure_seasons,>=,1.0,38,0.435,25,1.1236000000000002,19,0.3326315789473684,82,0.6212195121951221,0.8,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.4444769252569613,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW052,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,rank_edge_third_down_success,>=,3.0,rank_edge_def_allowed_explosive_rate,<=,-15.0,dc_prior_role_seasons,>=,0.0,38,0.435,25,1.1236000000000002,19,0.3326315789473684,82,0.6212195121951221,0.8,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,True,0.061855670103092786,0.18556701030927836,ARI,0.4444769252569613,,0.18309859154929578,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW021,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,PK_55,AWAY,recent_edge_punt_return_average,>=,4.583333333333332,recent_edge_def_allowed_off_epa_per_play,<=,0.0777860982723738,,,,35,0.32268160082757,29,0.4660968273811218,26,0.4840616295984639,90,0.4155140710286394,0.8947368421052632,0.45,0.55,PENDING_AUDIT,PENDING_AUDIT,True,0.07777777777777778,0.2111111111111111,LAC,0.44311661093197424,,0.07738095238095238,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW043,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,recent_edge_giveaway_rate,>=,0.0187041093468362,rank_edge_punt_return_average,>=,-9.0,dc_team_tenure_seasons,<=,3.0,50,0.3286,23,0.7678260869565218,20,0.3645,93,0.4449462365591398,0.8125,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.4428120737138484,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW044,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,recent_edge_giveaway_rate,>=,0.0187041093468362,dc_team_tenure_seasons,<=,3.0,rank_edge_punt_return_average,>=,-9.0,50,0.3286,23,0.7678260869565218,20,0.3645,93,0.4449462365591398,0.8125,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.4428120737138484,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW025,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,PK_55,AWAY,recent_edge_punt_return_average,>=,4.583333333333332,recent_edge_def_allowed_early_down_epa,<=,0.06340222728062,,,,31,0.3323875475208007,27,0.5800435013849514,21,0.4630211375114553,79,0.4517548404845452,0.7777777777777778,0.45,0.55,PENDING_AUDIT,PENDING_AUDIT,True,0.10126582278481013,0.22784810126582278,SEA,0.44205044702528395,,0.7244897959183674,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW002,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,recent_edge_sack_or_hit_rate,>=,0.0053062448112699,rank_edge_kick_return_average,<=,-9.0,,,,46,0.3263043478260869,40,0.7675000000000001,29,0.7220689655172413,115,0.5795652173913043,0.7058823529411765,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,True,0.06956521739130435,0.2,CAR,0.4342923820702213,,0.6869565217391305,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H015,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,AWAY,rank_edge_def_allowed_explosive_rate,<=,-9.75,rank_edge_third_down_success,>=,0.0,,,,55,0.4123636363636364,33,0.323030303030303,30,0.3353333333333333,118,0.3677966101694915,0.7222222222222222,0.35,0.4499,+122 to +186,KEEP_ORIGINAL_BAND,True,0.07627118644067797,0.19491525423728814,NO,0.4326051309907339,,0.423841059602649,COACHING,adv_dc_prior_role_seasons,>=,1.0,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
NFL-C001,COACHING,READY,LONG,DOG35_49,AWAY,dc_prior_games,<=,14.0,rank_edge_redzone_epa,>=,1.0,,,,69,0.3349275362318841,32,0.333125,39,0.3164102564102564,140,0.3293571428571428,0.7777777777777778,0.35,0.4999,BROAD_BAND_PENDING_PRICE_AUDIT,PENDING_EXACT_PRICE_AUDIT,True,0.07142857142857142,0.20714285714285716,DET,0.4322856795244346,,0.10300429184549356,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW024,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,ANY,recent_edge_punt_return_average,>=,2.347777777777778,recent_edge_third_down_success,>=,0.073765106582444,,,,64,0.3031249999999999,56,0.3680357142857143,51,0.4654901960784314,171,0.3728070175438596,0.85,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.05847953216374269,0.1695906432748538,GB,0.42694990275980377,,0.5321637426900585,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW057,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_rush_epa_per_carry,>=,14.0,recent_edge_def_allowed_explosive_rate,<=,-0.0099145307533787,,,,39,0.4587179487179487,23,0.4756521739130434,25,0.3124,87,0.4211494252873564,0.8125,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.08045977011494253,0.21839080459770116,PHI,0.42588798131546546,,0.136986301369863,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW018,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG20_34,AWAY,recent_edge_def_allowed_explosive_rate,>=,0.0034262319005425,rank_edge_kick_return_average,<=,-9.0,,,,36,0.4744444444444445,35,0.3128571428571428,36,0.4938888888888888,107,0.4281308411214953,0.7368421052631579,0.2,0.3499,PENDING_AUDIT,PENDING_AUDIT,True,0.07476635514018691,0.22429906542056074,JAX,0.42253910572032566,,0.1746031746031746,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW056,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_44,ANY,recent_edge_giveaway_rate,>=,0.0187041093468362,dc_team_tenure_seasons,<=,2.0,rank_edge_punt_return_average,>=,-9.0,47,0.3614893617021276,18,0.9688888888888888,17,0.3135294117647059,82,0.4848780487804878,0.7333333333333333,0.35,0.4499,PENDING_AUDIT,PENDING_AUDIT,False,,,,0.42004142474096545,,0.0,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-NW053,NEXT_WAVE,RESEARCH_SURVIVOR,LONG,DOG35_49,AWAY,rank_edge_def_allowed_off_epa_per_play,<=,-12.0,adv_prior_road_miles_last4,>=,-22.615351354006503,rank_edge_def_allowed_rush_epa_per_carry,<=,-9.25,34,0.8894117647058825,23,0.2956521739130435,21,0.3309523809523809,78,0.5639743589743591,0.8,0.35,0.4999,PENDING_AUDIT,PENDING_AUDIT,True,0.10256410256410256,0.2948717948717949,IND,0.4069545389803055,,0.4144144144144144,,,,,WATCHLIST,NEEDS_FINAL_PRICE_OR_ADDITIONAL_DEPLOYMENT_AUDIT
NFL-H019,H_SERIES,FINAL_RESEARCH,LONG,DOG35_44,AWAY,rank_edge_sack_or_hit_rate,>=,10.0,rank_edge_redzone_epa,>=,1.0,,,,48,0.4172916666666666,33,0.3721212121212122,33,0.2936363636363637,114,0.3684210526315789,0.7647058823529411,0.35,0.4499,+122 to +186,WATCH_NARROW_WINDOW,True,0.07894736842105263,0.21929824561403508,TEN,0.40623545550801077,,0.35714285714285715,,,,,WATCHLIST,BELOW_STRICT_LIVE_READY_GATE
