event_date,year,player1,player2,player1_url,player2_url,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,date_offset_days,snapshot_mode,fight_url,source,region
2024-04-27,2024,Rani Yahya,Victor Henry,http://ufcstats.com/fighter-details/94527830000ab715,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8,Victor Henry,Rani Yahya,36.98364785040076,39.62299020513768,2.6393423547369252,0.757188498402556,1.2666666666666666,True,13.33333333333333,0,historical_import_fallback,http://ufcstats.com/fight-details/55231cc4112334b4,zewnetrzne,us
2024-04-27,2024,James Llontop,Chris Padilla,http://ufcstats.com/fighter-details/93b2b7caa457cbea,http://ufcstats.com/fighter-details/06626b6287e1ae1e,James Llontop,Chris Padilla,24.736989808141168,28.61934194405087,3.882352135909702,0.786743515850144,1.21978021978022,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/0a85b3ad328205ff,zewnetrzne,us
2024-04-27,2024,Gabriel Benitez,Maheshate,http://ufcstats.com/fighter-details/436f970c9ea9169c,http://ufcstats.com/fighter-details/8c1ca54b5089d199,Maheshate,Gabriel Benitez,24.405703060295558,35.86658179154945,11.460878731253892,0.6690070210631895,1.434782608695652,True,21.739130434782606,0,historical_import_fallback,http://ufcstats.com/fight-details/0976778a6e6cf8a8,zewnetrzne,us
2024-04-27,2024,Marnic Mann,Ketlen Souza,http://ufcstats.com/fighter-details/b6203e0492a9336c,http://ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,Marnic Mann,29.692601490790366,31.146430111501264,1.4538286207108975,0.7477827050997783,1.2816901408450705,True,14.084507042253524,0,historical_import_fallback,http://ufcstats.com/fight-details/4915c8a588513c22,zewnetrzne,us
2024-04-27,2024,Don'Tale Mayes,Caio Machado,http://ufcstats.com/fighter-details/1a9480fc288e55d7,http://ufcstats.com/fighter-details/89839250eb25c9c1,Caio Machado,Don'Tale Mayes,29.77200079399303,32.279923612394505,2.5079228184014752,0.551441114716549,1.7407407407407407,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/417049c7a3d65ccc,zewnetrzne,us
2024-04-27,2024,Tim Means,Uros Medic,http://ufcstats.com/fighter-details/4b47e71384a9522f,http://ufcstats.com/fighter-details/681399317dbf4701,Uros Medic,Tim Means,31.00679685414485,40.184261141570325,9.177464287425476,0.6955128205128205,1.3571428571428572,True,17.85714285714286,0,historical_import_fallback,http://ufcstats.com/fight-details/6ea77cb62aa2f276,zewnetrzne,us
2024-04-27,2024,Austin Hubbard,Michal Figlak,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fighter-details/b4c57a8c2b773e82,Michal Figlak,Austin Hubbard,27.69940518970273,32.348371287569215,4.648966097866484,0.6092362344582594,1.5714285714285714,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/681cd3cc6299d652,zewnetrzne,us
2024-05-04,2024,Anthony Smith,Vitor Petrino,http://ufcstats.com/fighter-details/d4c9dcd330403612,http://ufcstats.com/fighter-details/71171fc96445bf65,Vitor Petrino,Anthony Smith,26.683641690109994,35.77349295331184,9.089851263201844,0.771505376344086,1.2439024390243902,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/a8718a3419a11e15,zewnetrzne,us
2024-05-04,2024,Jose Aldo,Jonathan Martinez,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fighter-details/f2477cf43c4975cc,Jonathan Martinez,Jose Aldo,30.040315680677907,37.651697160105954,7.611381479428047,0.5996387718242023,1.6024096385542168,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/b3d88eaea611a4a8,zewnetrzne,us
2024-05-04,2024,Karolina Kowalkiewicz,Iasmin Lucindo,http://ufcstats.com/fighter-details/d7c3816669784109,http://ufcstats.com/fighter-details/abcf2cc6efc42031,Iasmin Lucindo,Karolina Kowalkiewicz,22.319417920970313,38.55246856540518,16.233050644434865,0.7477827050997783,1.2816901408450705,True,14.084507042253524,0,historical_import_fallback,http://ufcstats.com/fight-details/c84a29f426f1aab7,zewnetrzne,us
2024-05-04,2024,Paul Craig,Caio Borralho,http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fighter-details/4126a78111c0855a,Caio Borralho,Paul Craig,31.29701499688563,36.43606644900306,5.139051452117428,0.8042929292929294,1.1923076923076923,True,9.615384615384615,0,historical_import_fallback,http://ufcstats.com/fight-details/2db0998b24c11ea0,zewnetrzne,us
2024-05-04,2024,Jack Shore,Joanderson Brito,http://ufcstats.com/fighter-details/b8a85389d115e35a,http://ufcstats.com/fighter-details/791c8437b341fba5,Joanderson Brito,Jack Shore,29.227157299602318,29.24084683463726,0.013689535034941969,0.6574752261956054,1.4587155963302751,True,22.935779816513758,0,historical_import_fallback,http://ufcstats.com/fight-details/c456b1950208e0b2,zewnetrzne,us
2024-05-04,2024,Elves Brener,Myktybek Orolbai,http://ufcstats.com/fighter-details/48a9a128784d53d1,http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,Myktybek Orolbai,Elves Brener,26.229149126949903,26.60150447990034,0.37235535295043576,0.6853932584269663,1.4,True,19.999999999999996,0,historical_import_fallback,http://ufcstats.com/fight-details/8a121f9c48f3773c,zewnetrzne,us
2024-05-04,2024,Joaquim Silva,Drakkar Klose,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar Klose,Joaquim Silva,36.154062027283246,35.24233899395607,-0.9117230333271777,0.6287128712871287,1.5,True,25.0,0,historical_import_fallback,http://ufcstats.com/fight-details/2faf5b8d708f8e94,zewnetrzne,us
2024-05-04,2024,Michel Pereira,Ihor Potieria,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/260bd4cef10b033f,Michel Pereira,Ihor Potieria,30.576945454047653,27.932127285296755,-2.6448181687508985,0.7957758771164253,1.2061855670103092,True,10.309278350515461,0,historical_import_fallback,http://ufcstats.com/fight-details/3e74caa9fff4a5eb,zewnetrzne,us
2024-05-04,2024,Alexandre Pantoja,Steve Erceg,http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fighter-details/32ab52e5de93092d,Alexandre Pantoja,Steve Erceg,34.05134944591607,28.772664736442227,-5.27868470947384,0.6164383561643836,1.5555555555555556,True,27.77777777777778,0,historical_import_fallback,http://ufcstats.com/fight-details/3f419fce8ba8aa0e,zewnetrzne,us
2024-05-11,2024,Billy Ray Goff,Trey Waters,http://ufcstats.com/fighter-details/fa07345cc9db5cc9,http://ufcstats.com/fighter-details/31dbfbe4e7a6727c,Trey Waters,Billy Ray Goff,29.218943578581353,25.897862379104293,-3.32108119947706,0.5893794380981784,1.6024096385542168,True,30.12048192771084,0,historical_import_fallback,http://ufcstats.com/fight-details/ec5d705232983b87,zewnetrzne,us
2024-05-11,2024,JJ Aldrich,Veronica Hardy,http://ufcstats.com/fighter-details/6fd953151d981979,http://ufcstats.com/fighter-details/4798e823ada58fe9,Veronica Hardy,JJ Aldrich,28.531728919827238,31.614612209696297,3.0828832898690592,0.5173641257162701,1.847457627118644,True,42.3728813559322,0,historical_import_fallback,http://ufcstats.com/fight-details/ccf3b6eda4c2a564,zewnetrzne,us
2024-05-11,2024,Waldo Cortes-Acosta,Robelis Despaigne,http://ufcstats.com/fighter-details/fc08099550072fe4,http://ufcstats.com/fighter-details/140567899d98978a,Robelis Despaigne,Waldo Cortes-Acosta,35.66945248704628,32.60573454622614,-3.0637179408201405,0.6690070210631895,1.434782608695652,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/e98eb6de29c62c9c,zewnetrzne,us
2024-05-11,2024,Charles Johnson,Jake Hadley,http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fighter-details/60a42bf82447c919,Charles Johnson,Jake Hadley,33.33401781008508,27.770590771884432,-5.563427038200647,0.5173641257162701,1.847457627118644,True,42.3728813559322,0,historical_import_fallback,http://ufcstats.com/fight-details/4b45f190122a1ce1,zewnetrzne,us
2024-05-11,2024,Alex Caceres,Sean Woodson,http://ufcstats.com/fighter-details/7aa3d6964eff4877,http://ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,Alex Caceres,31.926733608492988,35.891222954612346,3.9644893461193575,0.7055341817105653,1.3355704697986577,True,16.778523489932883,0,historical_import_fallback,http://ufcstats.com/fight-details/8aa07b6cc40f0cb2,zewnetrzne,us
2024-05-11,2024,Terrance McKinney,Esteban Ribovics,http://ufcstats.com/fighter-details/809bd1a871491508,http://ufcstats.com/fighter-details/323d4ca260dfa0ba,Esteban Ribovics,Terrance McKinney,28.038905658569306,29.654270792692525,1.6153651341232198,0.5689655172413793,1.6666666666666663,True,33.333333333333314,0,historical_import_fallback,http://ufcstats.com/fight-details/8d9bcbb48888a5a3,zewnetrzne,us
2024-05-11,2024,Chase Hooper,Viacheslav Borshchev,http://ufcstats.com/fighter-details/971246648e162f0d,http://ufcstats.com/fighter-details/19c591115a58982c,Viacheslav Borshchev,Chase Hooper,32.34015756654825,24.66032841194549,-7.679829154602761,0.5101214574898786,1.8333333333333333,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/420a5e3b4010ebef,zewnetrzne,us
2024-05-11,2024,Tabatha Ricci,Tecia Pennington,http://ufcstats.com/fighter-details/d25240135aee03e5,http://ufcstats.com/fighter-details/31ef8b67e13495b3,Tabatha Ricci,Tecia Pennington,29.218943578581353,34.735826197663194,5.516882619081841,0.5789895749799518,1.6578947368421053,True,32.89473684210527,0,historical_import_fallback,http://ufcstats.com/fight-details/13d8d5cd83e5b57e,zewnetrzne,us
2024-05-18,2024,Themba Gorimbo,Ramiz Brahimaj,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,http://ufcstats.com/fighter-details/3d074044a33825e7,Themba Gorimbo,Ramiz Brahimaj,33.31759036804315,31.49962011540278,-1.817970252640368,0.5260865852617197,1.819672131147541,True,40.98360655737705,0,historical_import_fallback,http://ufcstats.com/fight-details/20220ace492af368,zewnetrzne,us
2024-05-18,2024,Khaos Williams,Carlston Harris,http://ufcstats.com/fighter-details/2558ae2e5671e318,http://ufcstats.com/fighter-details/a53d30163304aa6e,Khaos Williams,Carlston Harris,30.136142425922504,36.86044203508628,6.724299609163776,0.5260865852617197,1.819672131147541,True,40.98360655737705,0,historical_import_fallback,http://ufcstats.com/fight-details/85ddb65429a9d517,zewnetrzne,us
2024-05-18,2024,Edson Barboza,Lerone Murphy,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,Lerone Murphy,Edson Barboza,32.82476710678522,38.32248437681814,5.497717270032922,0.5893794380981784,1.6024096385542168,True,30.12048192771084,0,historical_import_fallback,http://ufcstats.com/fight-details/17aa636aa98678d3,zewnetrzne,us
2024-06-08,2024,Jared Cannonier,Nassourdine Imavov,http://ufcstats.com/fighter-details/13a0275fa13c4d26,http://ufcstats.com/fighter-details/881bf86d4cba8578,Nassourdine Imavov,Jared Cannonier,29.273701718721124,40.23080556068913,10.957103841968003,0.5427435387673957,1.7692307692307692,True,38.46153846153846,0,historical_import_fallback,http://ufcstats.com/fight-details/052f53e006b28132,zewnetrzne,us
2024-06-08,2024,Dominick Reyes,Dustin Jacoby,http://ufcstats.com/fighter-details/2e19380f34871c6a,http://ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,Dominick Reyes,36.17870319034614,34.451083868936394,-1.7276193214097475,0.6744186046511629,1.4,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/2d12ae4683bbf433,zewnetrzne,us
2024-06-08,2024,Brunno Ferreira,Dustin Stoltzfus,http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fighter-details/71505842fb6455c3,Brunno Ferreira,Dustin Stoltzfus,31.59270895364039,32.56466594112131,0.9719569874809224,0.7095435684647303,1.350877192982456,True,17.543859649122794,0,historical_import_fallback,http://ufcstats.com/fight-details/dcc0c53100fa1dd2,zewnetrzne,us
2024-06-08,2024,Miguel Baeza,Punahele Soriano,http://ufcstats.com/fighter-details/82d4c957649faf9b,http://ufcstats.com/fighter-details/64facb6cc564262d,Miguel Baeza,Punahele Soriano,31.79257616515055,31.543426627514595,-0.2491495376359545,0.6309403437815976,1.5208333333333337,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/393f9bc7b51791a6,zewnetrzne,us
2024-06-08,2024,Raul Rosas Jr.,Ricky Turcios,http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,Raul Rosas Jr.,Ricky Turcios,19.66638603119845,31.009534761151837,11.343148729953388,0.7055341817105653,1.3355704697986577,True,16.778523489932883,0,historical_import_fallback,http://ufcstats.com/fight-details/b34abcfe4c2e8a57,zewnetrzne,us
2024-06-15,2024,Carli Judice,Gabriella Fernandes,http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fighter-details/a6eb54ae17a551be,Gabriella Fernandes,Carli Judice,30.83978452671855,25.290047023552845,-5.549737503165705,0.593369754159424,1.617283950617284,True,30.864197530864203,0,historical_import_fallback,http://ufcstats.com/fight-details/19ef5890b20f903a,zewnetrzne,us
2024-06-15,2024,Douglas Silva de Andrade,Miles Johns,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,http://ufcstats.com/fighter-details/46e0d677f91bacc0,Miles Johns,Douglas Silva de Andrade,30.212803822118182,38.98231996550237,8.769516143384188,0.6067415730337078,1.5555555555555556,True,27.77777777777778,0,historical_import_fallback,http://ufcstats.com/fight-details/6bdb93f9b4581bf6,zewnetrzne,us
2024-06-15,2024,Josh Quinlan,Adam Fugitt,http://ufcstats.com/fighter-details/876f478f796495f7,http://ufcstats.com/fighter-details/a01a62132460a98d,Josh Quinlan,Adam Fugitt,31.35451104403239,35.42304085641731,4.06852981238492,0.558797046641455,1.6896551724137931,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/ab7bc93bdf4132c4,zewnetrzne,us
2024-06-15,2024,Josefine Knutsson,Julia Polastri,http://ufcstats.com/fighter-details/971dba22c622af12,http://ufcstats.com/fighter-details/abb68e3c7ca128f2,Josefine Knutsson,Julia Polastri,28.413998918526733,26.281169360082686,-2.1328295584440475,0.6439672223792031,1.4651162790697674,True,23.25581395348837,0,historical_import_fallback,http://ufcstats.com/fight-details/06713afc60301c0c,zewnetrzne,us
2024-06-15,2024,Brady Hiestand,Garrett Armfield,http://ufcstats.com/fighter-details/7af33fc4435017f1,http://ufcstats.com/fighter-details/1effd880e1f1bb30,Garrett Armfield,Brady Hiestand,27.6829777476608,25.128510510140522,-2.554467237520278,0.7095435684647303,1.350877192982456,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/fea3a0643218e16b,zewnetrzne,us
2024-06-15,2024,Alex Perez,Tatsuro Taira,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,http://ufcstats.com/fighter-details/4461d7e47375a895,Tatsuro Taira,Alex Perez,24.383799804239647,32.23611710028269,7.852317296043044,0.6805678793256433,1.3846153846153846,True,19.23076923076923,0,historical_import_fallback,http://ufcstats.com/fight-details/7f14be4e45bca6bd,zewnetrzne,us
2024-06-15,2024,Jeka Saragih,Westin Wilson,http://ufcstats.com/fighter-details/57186c150c645200,http://ufcstats.com/fighter-details/7b3503352cd53abb,Jeka Saragih,Westin Wilson,29.454403581182365,35.39018597233345,5.935782391151083,0.7380410022779044,1.2777777777777777,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/e47523ac32bfa24c,zewnetrzne,us
2024-06-15,2024,Timmy Cuamba,Lucas Almeida,http://ufcstats.com/fighter-details/0e46690e55a8df75,http://ufcstats.com/fighter-details/710f0f8c5d5c9d41,Timmy Cuamba,Lucas Almeida,25.350280977706593,33.37234850818292,8.022067530476324,0.6369041816941222,1.5050505050505052,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/78a7bf038e56881d,zewnetrzne,us
2024-06-15,2024,Melquizael Costa,Shayilan Nuerdanbieke,http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,http://ufcstats.com/fighter-details/0a73acff6325c1e2,Melquizael Costa,Shayilan Nuerdanbieke,27.751425422835514,30.116977076873585,2.3655516540380717,0.6634806849860614,1.4201680672268908,True,21.00840336134454,0,historical_import_fallback,http://ufcstats.com/fight-details/94f5b35b2b6c72b1,zewnetrzne,us
2024-06-15,2024,Asu Almabayev,Jose Johnson,http://ufcstats.com/fighter-details/8d3273573b85be09,http://ufcstats.com/fighter-details/84f727cf0166d6f2,Asu Almabayev,Jose Johnson,30.388029870565447,29.07383450721096,-1.3141953633544858,0.7659021045164341,1.2531645569620251,True,12.658227848101255,0,historical_import_fallback,http://ufcstats.com/fight-details/3b1438e9ec64990e,zewnetrzne,us
2024-06-15,2024,Jimmy Flick,Nate Maness,http://ufcstats.com/fighter-details/09e62c450e754913,http://ufcstats.com/fighter-details/6e9f40c706f91f32,Nate Maness,Jimmy Flick,32.96987617815561,33.772082931203244,0.8022067530476349,0.8284518828451883,1.1388888888888888,True,6.944444444444442,0,historical_import_fallback,http://ufcstats.com/fight-details/6f31285305881fe3,zewnetrzne,us
2024-06-22,2024,Kelvin Gastelum,Daniel Rodriguez,http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,Kelvin Gastelum,Daniel Rodriguez,32.663230593372894,37.47647111165869,4.813240518285795,0.6498905908096281,1.4545454545454546,True,22.72727272727273,0,historical_import_fallback,http://ufcstats.com/fight-details/8ddd53a7ed3754d5,zewnetrzne,us
2024-06-22,2024,Nasrat Haqparast,Jared Gordon,http://ufcstats.com/fighter-details/b7b84ccd221be298,http://ufcstats.com/fighter-details/7026eca45f65377b,Nasrat Haqparast,Jared Gordon,28.835636597602964,35.792658302360756,6.957021704757793,0.6853932584269663,1.4,True,19.999999999999996,0,historical_import_fallback,http://ufcstats.com/fight-details/774fb0c0c1c2bc6a,zewnetrzne,us
2024-06-22,2024,Robert Whittaker,Ikram Aliskerov,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/b07aed698fba8624,Robert Whittaker,Ikram Aliskerov,33.506505951525355,31.540688720507607,-1.9658172310177484,0.5306122448979592,1.7692307692307692,True,38.46153846153846,0,historical_import_fallback,http://ufcstats.com/fight-details/eba46dbf9cdd83c0,zewnetrzne,us
2024-06-22,2024,Sergei Pavlovich,Alexander Volkov,http://ufcstats.com/fighter-details/f14cf73e51b29254,http://ufcstats.com/fighter-details/279566840aa55bf2,Sergei Pavlovich,Alexander Volkov,32.11017337796122,35.66123876602531,3.551065388064096,0.6634806849860614,1.4201680672268908,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/cd3bb8a2824fbf22,zewnetrzne,us
2024-06-22,2024,Muhammad Naimov,Felipe Lima,http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7,http://ufcstats.com/fighter-details/9256f591b30c073e,Muhammad Naimov,Felipe Lima,29.876041260258596,26.12784656769133,-3.7481946925672673,0.551441114716549,1.7407407407407407,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/8bd5f20f49434c65,zewnetrzne,us
2024-06-22,2024,Shara Magomedov,Antonio Trocoli,http://ufcstats.com/fighter-details/06734ca9d88dec3a,http://ufcstats.com/fighter-details/6d48a2df51749d91,Shara Magomedov,Antonio Trocoli,30.10328754183864,33.54483664962319,3.441549107784553,0.8422876949740035,1.123456790123457,True,6.172839506172845,0,historical_import_fallback,http://ufcstats.com/fight-details/fbbf5391ea25521b,zewnetrzne,us
2024-06-22,2024,Rinat Fakhretdinov,Nicolas Dalby,http://ufcstats.com/fighter-details/8f765fd5775a8873,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,Rinat Fakhretdinov,Nicolas Dalby,32.7344161755546,39.59834904207479,6.863932866520187,0.7659021045164341,1.2531645569620251,True,12.658227848101255,0,historical_import_fallback,http://ufcstats.com/fight-details/de1acb6803ab3f14,zewnetrzne,us
2024-06-22,2024,Magomed Gadzhiyasulov,Brendson Ribeiro,http://ufcstats.com/fighter-details/6e344b71421103da,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,Magomed Gadzhiyasulov,Brendson Ribeiro,30.631703594187424,27.787018213926363,-2.844685380261062,0.7581792318634424,1.2439024390243902,True,12.195121951219512,0,historical_import_fallback,http://ufcstats.com/fight-details/0ac2da3dbaf2fce2,zewnetrzne,us
2024-06-22,2024,Kyung Ho Kang,Muin Gafurov,http://ufcstats.com/fighter-details/a7897d200692ab64,http://ufcstats.com/fighter-details/a54660deb6a8489c,Muin Gafurov,Kyung Ho Kang,28.099139612723054,36.786518545897586,8.687378933174532,0.6230031948881789,1.5128205128205128,True,25.64102564102564,0,historical_import_fallback,http://ufcstats.com/fight-details/8db5cf5df713a7e9,zewnetrzne,us
2024-06-22,2024,Johnny Walker,Volkan Oezdemir,http://ufcstats.com/fighter-details/c21f26bbde777573,http://ufcstats.com/fighter-details/0845c81e37d3bcb3,Johnny Walker,Volkan Oezdemir,32.230641286268714,34.7577294537191,2.527088167450387,0.5427435387673957,1.7692307692307692,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/9d5f562e0572058c,zewnetrzne,us
2024-06-29,2024,Anthony Smith,Roman Dolidze,http://ufcstats.com/fighter-details/d4c9dcd330403612,http://ufcstats.com/fighter-details/327d5f279895110d,Roman Dolidze,Anthony Smith,35.95693272278007,35.926815745703195,-0.03011697707687233,0.558797046641455,1.6896551724137931,True,34.48275862068966,0,historical_import_fallback,http://ufcstats.com/fight-details/bf878c083a6b30ad,zewnetrzne,us
2024-06-29,2024,Joe Pyfer,Marc-Andre Barriault,http://ufcstats.com/fighter-details/c1085e1701b13eca,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Joe Pyfer,Marc-Andre Barriault,27.781542399912386,34.36073293770577,6.579190537793384,0.7307110438729199,1.289855072463768,True,14.492753623188403,0,historical_import_fallback,http://ufcstats.com/fight-details/daa6b47be304ec86,zewnetrzne,us
2024-06-29,2024,Mayra Bueno Silva,Macy Chiasson,http://ufcstats.com/fighter-details/cc8c623cca88f54f,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Macy Chiasson,Mayra Bueno Silva,32.926069666043794,32.85488408386209,-0.07118558218170534,0.5203045685279188,1.8,True,40.0,0,historical_import_fallback,http://ufcstats.com/fight-details/a571c622ab89b3d9,zewnetrzne,us
2024-06-29,2024,Payton Talbott,Yanis Ghemmouri,http://ufcstats.com/fighter-details/6e743a33d56bdaa4,http://ufcstats.com/fighter-details/eb70e786bbdf1d16,Payton Talbott,Yanis Ghemmouri,25.804773540866684,29.429762418119466,3.6249888772527825,0.8998646820027064,1.0571428571428572,True,2.857142857142858,0,historical_import_fallback,http://ufcstats.com/fight-details/5f8a92f10e5451ce,zewnetrzne,us
2024-06-29,2024,Dan Ige,Diego Lopes,http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fighter-details/f166e93d04a8c274,Diego Lopes,Dan Ige,29.49821009329418,32.89869059597391,3.4004805026797307,0.7179705215419501,1.3355704697986577,True,16.778523489932883,0,historical_import_fallback,http://ufcstats.com/fight-details/fc8ad0c7fc70dde7,zewnetrzne,us
2024-06-29,2024,Charles Jourdain,Jean Silva,http://ufcstats.com/fighter-details/f1d64ae34e088832,http://ufcstats.com/fighter-details/52ef95b5860fb28c,Charles Jourdain,Jean Silva,28.589224966973998,27.543344490304385,-1.0458804766696126,0.551441114716549,1.7407407407407407,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/2b7883b304b3df1c,zewnetrzne,us
2024-06-29,2024,Ian Machado Garry,Michael Page,http://ufcstats.com/fighter-details/442c9011034ae1fd,http://ufcstats.com/fighter-details/a67d071163962af8,Ian Machado Garry,Michael Page,26.615194014935284,37.23005948102973,10.614865466094443,0.6287128712871287,1.5,True,25.0,0,historical_import_fallback,http://ufcstats.com/fight-details/fbf77262d8da342b,zewnetrzne,us
2024-06-29,2024,Alex Pereira,Jiri Prochazka,http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fighter-details/009341ed974bad72,Alex Pereira,Jiri Prochazka,36.98090994339377,31.707701047933906,-5.273208895459863,0.558797046641455,1.6896551724137931,True,34.48275862068966,0,historical_import_fallback,http://ufcstats.com/fight-details/bca5d01f8775f852,zewnetrzne,us
2024-06-29,2024,Cub Swanson,Andre Fili,http://ufcstats.com/fighter-details/d247691a6c0e9034,http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,Cub Swanson,34.01301874781823,40.65791905377934,6.644900305961109,0.6634806849860614,1.4201680672268908,True,21.00840336134454,0,historical_import_fallback,http://ufcstats.com/fight-details/08489fdfb56ee19c,zewnetrzne,us
2024-07-13,2024,Montel Jackson,Da'Mon Blackshear,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,http://ufcstats.com/fighter-details/da22387a0407a2dc,Montel Jackson,Da'Mon Blackshear,32.21968965824076,29.91984777237041,-2.29984188587035,0.5108342361863489,1.869565217391304,True,43.4782608695652,0,historical_import_fallback,http://ufcstats.com/fight-details/5eebde8fb4d67259,zewnetrzne,us
2024-07-13,2024,Rose Namajunas,Tracy Cortez,http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fighter-details/68d4a891e5cf2029,Rose Namajunas,Tracy Cortez,32.03898779577952,30.590634989082595,-1.4483528066969242,0.6864406779661018,1.3703703703703702,True,18.518518518518512,0,historical_import_fallback,http://ufcstats.com/fight-details/1394ce1832ddefe0,zewnetrzne,us
2024-07-13,2024,Santiago Ponzinibbio,Muslim Salikhov,http://ufcstats.com/fighter-details/6d1bffff14897645,http://ufcstats.com/fighter-details/447f9858ae78f921,Santiago Ponzinibbio,Muslim Salikhov,37.796806231476346,40.09391021033971,2.297103978863362,0.6152818594710127,1.5319148936170213,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/dff8e4ef87d69516,zewnetrzne,us
2024-07-13,2024,Drew Dober,Jean Silva,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fighter-details/52ef95b5860fb28c,Drew Dober,Jean Silva,35.73242434820701,27.581675188402226,-8.150749159804786,0.5,1.9090909090909087,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/54de03e04f571735,zewnetrzne,us
2024-07-13,2024,Joshua Van,Charles Johnson,http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fighter-details/814e5233e2acf2ee,Joshua Van,Charles Johnson,22.757483042088474,33.506505951525355,10.749022909436881,0.700162074554295,1.3703703703703702,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/80108a70c4afa6c2,zewnetrzne,us
2024-07-13,2024,Luana Santos,Mariya Agapova,http://ufcstats.com/fighter-details/5078e1dacf9d25f4,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,Luana Santos,Mariya Agapova,24.241428639876247,27.266815882598546,3.0253872427222994,0.7640449438202247,1.2352941176470589,True,11.764705882352944,0,historical_import_fallback,http://ufcstats.com/fight-details/e06bfd0100eccbad,zewnetrzne,us
2024-07-13,2024,Julian Erosa,Christian Rodriguez,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,http://ufcstats.com/fighter-details/5ec591b78349ba7e,Christian Rodriguez,Julian Erosa,26.571387502823466,34.95212085121529,8.380733348391825,0.700162074554295,1.3703703703703702,False,-50.0,0,historical_import_fallback,http://ufcstats.com/fight-details/a63bb85cc39389c7,zewnetrzne,us
