track,price_band,venue,concept,conditions,full_n,full_wins,full_win_pct,full_roi,train_n,train_roi,validation_n,validation_roi,holdout_n,holdout_roi,positive_season_ratio,recent_delta,weather_research_only,preferred,score
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",105,77,0.7333333333333333,0.22467547859681658,34,0.2831423333435329,38,0.2427682616322192,33,0.14360278718064529,0.9,-0.11935251030723076,False,False,0.36046963070949045
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0], [""rank_edge_def_allowed_giveaway_rate"", ""<="", 4.0]]",105,77,0.7333333333333333,0.22467547859681658,34,0.2831423333435329,38,0.2427682616322192,33,0.14360278718064529,0.9,-0.11935251030723076,False,False,0.36046963070949045
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.4715798678585309], [""rank_edge_kick_return_average"", ""<="", -9.0]]",72,25,0.3472222222222222,0.1908333333333333,29,0.10896551724137932,16,0.083125,27,0.3425925925925926,0.5789473684210527,0.24654733397190295,False,False,0.3601271720599045
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.02992644387772203], [""recent_edge_penalty_yards"", ""<="", -17.75]]",74,59,0.7972972972972973,0.14457983533822888,33,0.1826423764110392,25,0.07979500966536092,16,0.16730213448941386,0.8,0.03608344145121381,False,False,0.35787124306192075
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.42908438061041293], [""recent_edge_punt_net_average"", "">="", 3.636002886002888]]",201,94,0.46766169154228854,0.17009950248756217,70,0.106,68,0.15176470588235294,63,0.2611111111111112,0.65,0.1322287581699347,False,False,0.3569356081958283
LONG,DOG35_44,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.4767659756155415], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",94,48,0.5106382978723404,0.2868085106382979,41,0.4180487804878049,23,0.09652173913043477,30,0.25333333333333335,0.65,-0.003951926475786516,False,False,0.35589710949628406
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.39317810457516345], [""rank_edge_early_down_epa"", ""<="", 16.25]]",84,68,0.8095238095238095,0.16738679803573103,26,0.22681177908050232,24,0.09219874331285323,34,0.17501808645293737,0.75,0.015512825256259605,False,False,0.355716808396109
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_games_prev5"", "">="", 2.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",100,79,0.79,0.12822152129770115,36,0.16295342249980338,35,0.06369939315415041,29,0.1629775917028251,0.7894736842105263,0.049651183875848215,False,False,0.3556549529356137
LONG,FAV55_65,AWAY,CALENDAR,"[[""cal_dec_or_jan"", "">="", 1.0], [""recent_edge_redzone_epa"", ""<="", -0.23317807812707309]]",72,51,0.7083333333333334,0.2022718489579893,23,0.18384942633706933,26,0.1863855529348607,23,0.23865269317027202,0.631578947368421,0.05353520353430699,False,False,0.35507675152241613
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.40015455950540957], [""rank_edge_def_allowed_rush_epa_per_carry"", "">="", 6.0]]",102,53,0.5196078431372549,0.3079411764705882,36,0.1627777777777778,34,0.4885294117647059,32,0.27937500000000004,0.6,-0.0462785947712418,False,False,0.3547935582156166
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.06761218634330948], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",76,62,0.8157894736842105,0.18262238960868804,31,0.08422874742336114,22,0.31913897326869384,23,0.18465882731412303,0.7368421052631579,-0.017025033031904446,False,False,0.3542516850761719
MODERN,PK_55,AWAY,ROAD_STREAK,"[[""road_games_prev3"", "">="", 2.0], [""rank_edge_def_allowed_early_down_epa"", ""<="", 2.0]]",95,52,0.5473684210526316,0.09583545477894893,34,0.11079815254743601,15,0.06784403036576953,24,0.33262394158534087,0.55,0.2433028501287381,False,False,0.3540509147644554
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.48314135842526496], [""rank_edge_def_allowed_yards_per_play"", ""<="", -2.0]]",243,122,0.5020576131687243,0.20707818930041152,104,0.25115384615384617,60,0.09566666666666666,79,0.23367088607594932,0.65,0.0602606296656929,False,False,0.35154348007555947
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.4852340694731999], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.0126857940056094]]",150,115,0.7666666666666667,0.10513846501271083,46,0.1631233160323617,29,0.08055502295740137,30,0.21693249736799788,0.65,0.09509332787311636,False,False,0.3505431588372219
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.03272698670140099], [""rank_edge_punt_return_average"", "">="", 9.0]]",128,87,0.6796875,0.12908082686352085,45,0.1376033071783479,42,0.06836615796018612,41,0.18192239954090725,0.75,0.07893766697164023,False,False,0.3504641510591895
LONG,DOG35_44,ANY,ROAD_STREAK,"[[""road_games_prev5"", "">="", 3.0], [""recent_edge_third_down_success"", "">="", 0.0685915449073343]]",132,64,0.48484848484848486,0.20575757575757578,49,0.11265306122448983,38,0.25052631578947365,45,0.26933333333333337,0.6,0.08774364482635164,False,False,0.34872741015561426
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.4], [""rank_edge_def_allowed_explosive_rate"", "">="", -4.0]]",101,78,0.7722772277227723,0.1132901983685116,24,0.09553959093337028,24,0.11735550547456695,25,0.2120184474590954,0.65,0.10557089925512678,False,False,0.34870076988391346
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.39317810457516345], [""recent_edge_def_allowed_giveaway_rate"", ""<="", 0.018582289681641627]]",108,84,0.7777777777777778,0.12146410005658588,33,0.06149704703562832,32,0.08608479466234173,43,0.19381411220326986,0.65,0.12002319135428482,False,False,0.34848318604152406
MODERN,DOG35_44,ANY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""rank_edge_punt_return_average"", "">="", 9.0]]",160,84,0.525,0.307875,40,0.21975000000000003,18,0.12000000000000001,54,0.11851851851851851,0.8,-0.05135648148148152,False,False,0.34718758289973145
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42857142857142855], [""rank_edge_pass_epa_per_dropback"", "">="", 1.0]]",115,48,0.41739130434782606,0.3602608695652173,59,0.26745762711864407,33,0.6015151515151516,23,0.25217391304347825,0.7,-0.18231247627341957,False,False,0.34681927022000125
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.3864734299516908], [""fatigue_load_index"", ""<="", 1.3776146574887589]]",88,55,0.625,0.27068572483981657,35,0.3295482539643133,22,0.2888319759457814,31,0.19135004601115174,0.75,-0.11784006894389559,False,False,0.3453919297302751
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.058179528669470265], [""recent_edge_points_against"", "">="", 3.333333333333333]]",111,38,0.34234234234234234,0.21414414414414418,55,0.1578181818181818,38,0.26052631578947366,18,0.28833333333333333,0.631578947368421,0.0791610845295056,False,False,0.34453739362135394
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.4646708161655124], [""rank_edge_def_allowed_rush_epa_per_carry"", "">="", 14.25]]",74,59,0.7972972972972973,0.1401825209827579,32,0.1611629464304256,19,0.1201986389292336,23,0.1275007881432621,0.8333333333333334,-0.013180004536567508,False,False,0.34357391310170443
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -10.5]]",91,48,0.5274725274725275,0.23351648351648355,31,0.17709677419354836,21,0.30047619047619045,39,0.24230769230769234,0.65,0.0035212099728229307,False,False,0.34331740311713765
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""run_rate_edge"", "">="", 0.039582533157164146], [""recent_edge_punt_net_average"", "">="", 3.636002886002888]]",90,48,0.5333333333333333,0.356,44,0.3895454545454546,18,0.4444444444444444,28,0.24642857142857144,0.631578947368421,-0.1705663780663781,False,False,0.34253722131424696
LONG,DOG35_49,ANY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_third_down_success"", "">="", 0.0703559512383041]]",193,97,0.5025906735751295,0.18917098445595856,76,0.23710526315789468,61,0.0962295081967213,56,0.22535714285714287,0.65,0.05868975717983488,False,False,0.3424262230971362
MODERN,DOG35_49,HOME,RUN_HEAVY,"[[""recent3_run_rate_edge"", ""<="", -0.036953242835595757], [""rank_edge_punt_return_average"", "">="", 7.75]]",89,51,0.5730337078651685,0.34629213483146065,32,0.4190625,15,0.49266666666666664,24,0.15333333333333332,0.8,-0.30253125000000003,False,False,0.342222390615561
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.46278341636016573], [""rank_edge_punt_return_average"", "">="", 1.0]]",137,76,0.5547445255474452,0.37963503649635033,68,0.5523529411764706,27,0.26037037037037036,42,0.1766666666666667,0.7,-0.2296949891067538,False,False,0.3414121747628518
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.3957131976933957], [""recent_edge_rush_epa_per_carry"", ""<="", -0.00203209504005635]]",98,71,0.7244897959183674,0.2175420178822151,34,0.28359989585018486,27,0.20383801396291992,37,0.16684040315005289,0.7368421052631579,-0.07687855175649949,False,False,0.3412407925471458
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""run_rate_edge"", "">="", 0.039582533157164146], [""recent_edge_giveaway_rate"", "">="", 0.0117163697027613]]",85,45,0.5294117647058824,0.3043529411764706,33,0.3518181818181818,22,0.3472727272727274,30,0.22066666666666668,0.7,-0.12887878787878793,False,False,0.3410024784904509
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.40015455950540957], [""rank_edge_third_down_success"", ""<="", -15.5]]",78,38,0.48717948717948717,0.23666666666666666,36,0.2722222222222222,21,0.20523809523809527,21,0.20714285714285713,0.75,-0.03158730158730161,False,False,0.34049174235663937
LONG,FAV55_65,AWAY,CALENDAR,"[[""cal_dec_or_jan"", "">="", 1.0], [""rank_edge_def_allowed_sack_or_hit_rate"", ""<="", 2.0]]",105,73,0.6952380952380952,0.16002831634554854,39,0.14695996618018586,37,0.1428560752445791,29,0.19951240521399727,0.65,0.05460438450161478,False,False,0.34030415083602006
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.4852340694731999], [""rank_edge_def_allowed_rush_epa_per_carry"", "">="", 3.0]]",174,132,0.7586206896551724,0.08899264819033942,49,0.0836586611614984,33,0.12077165772583673,39,0.14982192789473514,0.75,0.04760676845106758,False,False,0.33854177641053756
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.42431466030989273], [""recent_edge_giveaway_rate"", "">="", 0.0090715033196651]]",109,44,0.4036697247706422,0.39201834862385326,65,0.2961538461538462,24,0.7904166666666667,20,0.22549999999999998,0.6842105263157895,-0.3177852564102564,False,False,0.3383545663596696
MODERN,DOG35_44,HOME,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 1.0], [""rank_edge_sack_or_hit_rate"", ""<="", -13.0]]",113,56,0.49557522123893805,0.2569911504424779,31,0.4367741935483871,22,0.4231818181818181,31,0.30387096774193556,0.6,-0.12610703812316704,False,False,0.33766777091243005
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.48411676837020085], [""rank_edge_fg_accuracy"", ""<="", 10.125]]",241,188,0.7800829875518672,0.11999553104258474,92,0.09544945615981652,69,0.1651806057960731,80,0.10925139018288448,0.8,-0.02106364079506033,False,False,0.3375736125845334
LONG,DOG35_44,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.3812345297029703], [""rank_edge_giveaway_rate"", "">="", -1.0]]",118,58,0.4915254237288136,0.23999999999999996,44,0.2822727272727273,41,0.23292682926829267,33,0.19242424242424244,0.75,-0.06517553584626751,False,False,0.3367005349058671
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 0.0], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",112,90,0.8035714285714286,0.16363582152917175,42,0.1046395719689761,32,0.27289617392999665,38,0.13683348481079863,0.75,-0.051934388138687754,False,False,0.3358473613827516
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 0.0], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",70,54,0.7714285714285715,0.10884667278261657,23,0.06750632244290852,23,0.075982580806514,24,0.17995926333526846,0.65,0.10821481171055719,False,False,0.33443657691255335
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.47805328197721075], [""recent_edge_point_margin"", "">="", 1.5]]",76,31,0.40789473684210525,0.3644736842105263,43,0.2983720930232558,15,0.6466666666666666,18,0.2872222222222222,0.6,-0.18529715762273896,False,False,0.33436611704080194
LONG,DOG35_44,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.46563781414931504], [""recent_edge_sack_or_hit_rate"", "">="", 0.00288736374754465]]",81,43,0.5308641975308642,0.3267901234567901,38,0.526578947368421,13,0.10692307692307697,30,0.169,0.7368421052631579,-0.147751012145749,False,False,0.3338612995110526
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""rank_edge_def_allowed_early_down_epa"", ""<="", -10.0]]",110,58,0.5272727272727272,0.23527272727272733,40,0.25875,31,0.27096774193548384,39,0.18282051282051281,0.75,-0.0820383581472291,False,False,0.33306248998029786
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""rank_edge_def_allowed_sack_or_hit_rate"", ""<="", 2.0]]",88,63,0.7159090909090909,0.19501609145078014,28,0.2502542975513288,34,0.1849363076407703,26,0.14871004832481755,0.75,-0.06888525427123199,False,False,0.33238674237059546
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0], [""rank_edge_def_allowed_sack_or_hit_rate"", ""<="", 2.0]]",88,63,0.7159090909090909,0.19501609145078014,28,0.2502542975513288,34,0.1849363076407703,26,0.14871004832481755,0.75,-0.06888525427123199,False,False,0.33238674237059546
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate_edge"", ""<="", -0.04185443170951321], [""recent_edge_def_allowed_giveaway_rate"", ""<="", 0.018582289681641627]]",89,72,0.8089887640449438,0.16885300180722432,33,0.19435381692970208,19,0.13792789534038868,37,0.16198949164041654,0.65,-0.004151364494628829,False,False,0.3317554297861372
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.01130474073654733], [""recent_edge_def_allowed_explosive_rate"", "">="", 0.0126857940056094]]",155,119,0.7677419354838709,0.10473773230396949,53,0.17152834484333973,25,0.08021536383801722,30,0.11540369561945367,0.8,-0.010468158721224821,False,False,0.33162567198717
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",204,69,0.3382352941176471,0.24455882352941177,84,0.24428571428571427,60,0.23600000000000002,60,0.25349999999999995,0.6,0.01335714285714279,False,False,0.3314207962024541
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.48314135842526496], [""recent_edge_def_allowed_early_down_epa"", ""<="", -0.10444273498097856]]",139,73,0.5251798561151079,0.2767625899280576,55,0.33199999999999996,31,0.3767741935483871,53,0.16094339622641513,0.8,-0.19344370054777843,False,False,0.33024758918779357
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_kick_return_average"", ""<="", -0.1388888888888892]]",362,119,0.3287292817679558,0.17519337016574585,163,0.21184049079754602,99,0.13919191919191923,100,0.15109999999999998,0.85,-0.024416204994732654,False,False,0.3300507531273789
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.42908438061041293], [""recent_edge_early_down_epa"", "">="", 0.0842969729484562]]",152,73,0.48026315789473684,0.19230263157894736,52,0.1905769230769231,56,0.17964285714285716,44,0.21045454545454548,0.65,0.025344655344655354,False,False,0.3288170463735234
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""recent3_run_rate_edge"", "">="", 0.060500394731163976], [""rank_edge_punt_return_average"", "">="", 10.0]]",122,58,0.47540983606557374,0.14204918032786887,49,0.1293877551020408,38,0.07447368421052634,35,0.23314285714285715,0.6,0.13121213748657357,False,False,0.3285754768114004
LONG,DOG35_49,ANY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -10.5]]",259,125,0.4826254826254826,0.15911196911196915,99,0.19060606060606064,76,0.07894736842105263,84,0.19452380952380957,0.65,0.05974709501025294,False,False,0.3279188826778936
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""rank_edge_punt_return_average"", "">="", 1.0]]",94,66,0.7021276595744681,0.17429814875599225,29,0.16267270742868983,33,0.16678314245700945,32,0.19258355520468595,0.6,0.027855630261836295,False,False,0.3278399661244388
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0], [""rank_edge_punt_return_average"", "">="", 1.0]]",94,66,0.7021276595744681,0.17429814875599225,29,0.16267270742868983,33,0.16678314245700945,32,0.19258355520468595,0.6,0.027855630261836295,False,False,0.3278399661244388
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.462580750311148], [""recent_edge_third_down_success"", "">="", 0.0703559512383041]]",109,59,0.5412844036697247,0.2811009174311926,48,0.40750000000000003,27,0.16703703703703704,34,0.193235294117647,0.65,-0.09403322440087153,False,False,0.32777190922551386
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.06761218634330948], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",79,63,0.7974683544303798,0.1436666876943848,30,0.2097293267817423,24,0.07976288441214782,25,0.12573917194050324,0.7368421052631579,-0.01900693365644182,False,False,0.32629647449911675
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_yards_per_play"", "">="", 0.1767945602610212]]",95,67,0.7052631578947368,0.1700732095845584,27,0.24703338473628372,33,0.15583672961043815,35,0.12412689844311219,0.7894736842105263,-0.07730815873024875,False,False,0.32513262091158884
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0], [""recent_edge_yards_per_play"", "">="", 0.1767945602610212]]",95,67,0.7052631578947368,0.1700732095845584,27,0.24703338473628372,33,0.15583672961043815,35,0.12412689844311219,0.7894736842105263,-0.07730815873024875,False,False,0.32513262091158884
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.05643417928094906], [""fatigue_load_index"", "">="", 2.012837157583724]]",248,165,0.6653225806451613,0.11653500433915677,77,0.15366847202047237,77,0.0931863713412635,94,0.10524317167294918,0.8,-0.018184250007918748,False,False,0.32487656504048296
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""recent3_run_rate"", ""<="", 0.48411676837020085], [""recent_edge_def_allowed_giveaway_rate"", ""<="", 0.0064103130143906]]",191,144,0.7539267015706806,0.08383277753020633,66,0.07250708436302722,54,0.06493299178984366,71,0.10873537160081773,0.75,0.04001533352438229,False,False,0.3244846269038093
LONG,DOG35_49,HOME,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.39514889255821894], [""rank_edge_punt_return_average"", "">="", 8.0]]",155,84,0.5419354838709678,0.27032258064516135,57,0.287719298245614,45,0.40311111111111114,53,0.1388679245283019,0.8,-0.20654728015006066,False,False,0.32408318594178015
LONG,DOG35_49,ANY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.462580750311148], [""fatigue_load_index"", ""<="", 0.9136486483153414]]",102,50,0.49019607843137253,0.1640196078431372,48,0.10416666666666667,23,0.2004347826086957,31,0.2296774193548387,0.6,0.07737669471715752,False,False,0.3238286558767006
LONG,FAV55_65,AWAY,RUN_HEAVY,"[[""run_rate_edge"", "">="", -0.03272698670140099], [""rank_edge_punt_net_average"", ""<="", -10.0]]",117,80,0.6837606837606838,0.13739710887566456,37,0.0721763236292429,38,0.19003871440298764,42,0.14722539563945794,0.7,0.01611787662334266,False,False,0.32289337905770743
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.4646708161655124], [""recent_edge_kick_return_average"", "">="", 3.668055555555556]]",87,67,0.7701149425287356,0.09977808149305416,28,0.07877257795370839,33,0.08780041134251379,26,0.13760182049572767,0.7,0.054315325847616586,False,False,0.32287849852267175
LONG,FAV55_65,AWAY,ROAD_STREAK,"[[""road_games_prev5"", "">="", 2.0], [""fatigue_load_index"", "">="", 2.012837157583724]]",291,190,0.6529209621993127,0.09405006971824473,87,0.09561527175662965,96,0.0690368432594346,108,0.11502319159515474,0.75,0.03269713408712262,False,False,0.3219919638742076
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""recent_edge_sack_or_hit_rate"", "">="", 0.02440876786051755]]",202,76,0.37623762376237624,0.3196039603960396,84,0.2839285714285714,64,0.49156250000000007,54,0.1712962962962963,0.75,-0.2164492394179894,False,False,0.3219593067884209
LONG,DOG35_44,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.46563781414931504], [""rank_edge_giveaway_rate"", "">="", -1.0]]",99,53,0.5353535353535354,0.33080808080808083,42,0.6064285714285715,23,0.16304347826086957,34,0.10382352941176472,0.8,-0.2809124954329559,False,False,0.32135107000159946
LONG,PK_55,AWAY,ROAD_STREAK,"[[""road_prior_streak"", "">="", 1.0], [""recent_edge_sack_rate_allowed"", "">="", 0.0065532518164097]]",75,44,0.5866666666666667,0.19027247121222646,31,0.13999447264062123,21,0.2348608436173381,23,0.21732734665624467,0.5789473684210527,0.029899688527265017,False,False,0.32129682550990163
LONG,PK_55,AWAY,ROAD_STREAK,"[[""road_streak_including_current"", "">="", 2.0], [""recent_edge_sack_rate_allowed"", "">="", 0.0065532518164097]]",75,44,0.5866666666666667,0.19027247121222646,31,0.13999447264062123,21,0.2348608436173381,23,0.21732734665624467,0.5789473684210527,0.029899688527265017,False,False,0.32129682550990163
LONG,DOG35_49,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.4876835335517534], [""rank_edge_def_allowed_explosive_rate"", ""<="", -9.0]]",72,39,0.5416666666666666,0.3272222222222222,33,0.2506060606060606,14,0.7814285714285713,25,0.17400000000000002,0.7,-0.3420173160173159,False,False,0.3207888679663373
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""run_rate_edge"", ""<="", 0.06761218634330948], [""rank_edge_fg_accuracy"", ""<="", 10.125]]",224,172,0.7678571428571429,0.10366369784856537,92,0.08088372970148174,58,0.16905838593643524,74,0.08072944325985247,0.8,-0.04424161455910601,False,False,0.31993051906484254
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.41483341304001276], [""rank_edge_def_allowed_explosive_rate"", "">="", 14.0]]",79,65,0.8227848101265823,0.1840042162513348,23,0.2539654594552336,27,0.22381261828572346,29,0.09145471802312216,0.8,-0.14743432084735636,False,False,0.3195213531500461
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.41914414414414414], [""rank_edge_def_allowed_explosive_rate"", "">="", 14.0]]",75,62,0.8266666666666667,0.1868674183706418,21,0.29677208117623377,28,0.17329465900090144,26,0.1127150854258456,0.7368421052631579,-0.12231828466272202,False,False,0.31875239216871415
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.39627371559568514], [""recent_edge_rush_epa_per_carry"", "">="", 0.100663328779531]]",199,100,0.5025125628140703,0.26366834170854275,86,0.4570930232558139,48,0.12041666666666667,65,0.11353846153846157,0.8,-0.17521638342277868,False,False,0.31750869931565084
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""recent3_run_rate"", "">="", 0.42245989304812837], [""rank_edge_fg_accuracy"", ""<="", -1.0]]",142,67,0.47183098591549294,0.17563380281690139,58,0.1613793103448276,32,0.150625,52,0.20692307692307688,0.6,0.05092092175066307,False,False,0.31734480516036656
LONG,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_recent3_run_rate"", ""<="", 0.4646708161655124], [""rank_edge_def_allowed_explosive_rate"", "">="", 14.0]]",93,75,0.8064516129032258,0.16067207809858222,31,0.2100008490440816,31,0.15380007391903625,31,0.11821531133262868,0.7,-0.06368515014893024,False,False,0.31711691306330814
MODERN,DOG35_44,ANY,RUN_HEAVY,"[[""pre_run_rate"", ""<="", 0.3681619379985497], [""recent_edge_penalty_yards"", ""<="", 0.0]]",140,64,0.45714285714285713,0.15064285714285716,59,0.11474576271186442,25,0.23560000000000003,37,0.2145945945945946,0.631578947368421,0.039421713238662365,False,False,0.31648476106816376
LONG,DOG20_34,AWAY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.38420034580985435], [""rank_edge_sack_or_hit_rate"", "">="", 4.0]]",202,69,0.3415841584158416,0.19698019801980193,82,0.11195121951219517,67,0.2916417910447761,53,0.20886792452830188,0.65,0.0070714192498162465,False,False,0.3158489338880692
MODERN,FAV65_75,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", ""<="", 0.3926829268292683], [""rank_edge_early_down_epa"", ""<="", 10.0]]",97,77,0.7938144329896907,0.14498320444759222,36,0.16771448078199971,25,0.0740562974157939,16,0.10432407719805666,0.7,-0.01656131190084016,False,False,0.3157600680083865
LONG,DOG35_44,ANY,RUN_HEAVY,"[[""pre_run_rate"", "">="", 0.46278341636016573]]",282,141,0.5,0.2474468085106383,126,0.4197619047619047,54,0.11888888888888892,102,0.10264705882352942,0.8,-0.16667833800186738,False,False,0.31548689252710316
LONG,FAV65_75,AWAY,ROAD_STREAK,"[[""road_prior_streak"", ""<="", 0.0], [""rank_edge_fg_accuracy"", ""<="", -8.0]]",72,58,0.8055555555555556,0.1670057533600883,24,0.14575544396222148,22,0.2579915413194897,26,0.10963344914631815,0.7368421052631579,-0.09224004349453743,False,False,0.3154157408726399
LONG,DOG35_44,HOME,RUN_HEAVY,"[[""opp_recent3_run_rate"", "">="", 0.39355389066093016], [""rank_edge_punt_return_average"", "">="", 8.0]]",97,54,0.5567010309278351,0.3829896907216494,39,0.3992307692307692,24,0.7595833333333334,34,0.09852941176470587,0.7,-0.4808776395173454,False,False,0.31515595193761425
LONG,PK_55,AWAY,RUN_HEAVY,"[[""opp_pre_run_rate"", "">="", 0.3864734299516908], [""rank_edge_def_allowed_off_epa_per_play"", ""<="", -7.0]]",121,66,0.5454545454545454,0.10953512188592246,40,0.10921410620782752,40,0.0602352384741482,41,0.15794575514433148,0.7,0.07322108280334362,False,False,0.3150797045820697
