method_id,season,week,game_id,team,opponent,moneyline
US007,2016,17,2016_17_BUF_NYJ,BUF,NYJ,-190.0
US007,2006,12,2006_12_CAR_WAS,CAR,WAS,-245.0
US007,2012,13,2012_13_CAR_KC,CAR,KC,-210.0
US007,2015,16,2015_16_CAR_ATL,CAR,ATL,-270.0
US007,2014,7,2014_07_CLE_JAX,CLE,JAX,-202.0
US007,2022,15,2022_15_DAL_JAX,DAL,JAX,-188.0
US007,2010,14,2010_14_DEN_ARI,DEN,ARI,-190.0
US007,2011,17,2011_17_DET_GB,DET,GB,-260.0
US007,2012,15,2012_15_DET_ARI,DET,ARI,-224.0
US007,2022,7,2022_07_GB_WAS,GB,WAS,-195.0
US007,2022,9,2022_09_GB_DET,GB,DET,-191.0
US007,2010,4,2010_04_IND_JAX,IND,JAX,-288.0
US007,2018,13,2018_13_IND_JAX,IND,JAX,-199.0
US007,2008,9,2008_09_JAX_CIN,JAX,CIN,-285.0
US007,2017,4,2017_04_JAX_NYJ,JAX,NYJ,-195.0
US007,2017,16,2017_16_JAX_SF,JAX,SF,-208.0
US007,2025,5,2025_05_KC_JAX,KC,JAX,-198.0
US007,2019,10,2019_10_LA_PIT,LA,PIT,-214.0
US007,2006,7,2006_07_SD_KC,LAC,KC,-255.0
US007,2008,5,2008_05_SD_MIA,LAC,MIA,-240.0
US007,2010,5,2010_05_SD_OAK,LAC,LV,-290.0
US007,2016,16,2016_16_SD_CLE,LAC,CLE,-199.0
US007,2009,12,2009_12_MIA_BUF,MIA,BUF,-190.0
US007,2006,9,2006_09_MIN_SF,MIN,SF,-202.0
US007,2019,9,2019_09_MIN_KC,MIN,KC,-225.0
US007,2009,13,2009_13_NE_MIA,NE,MIA,-260.0
US007,2010,9,2010_09_NE_CLE,NE,CLE,-200.0
US007,2012,6,2012_06_NE_SEA,NE,SEA,-188.0
US007,2023,12,2023_12_NE_NYG,NE,NYG,-218.0
US007,2010,5,2010_05_NO_ARI,NO,ARI,-285.0
US007,2011,6,2011_06_NO_TB,NO,TB,-257.0
US007,2013,9,2013_09_NO_NYJ,NO,NYJ,-250.0
US007,2013,15,2013_15_NO_STL,NO,LA,-290.0
US007,2006,12,2006_12_NYG_TEN,NYG,TEN,-197.0
US007,2009,12,2009_12_NYG_DEN,NYG,DEN,-219.0
US007,2012,10,2012_10_NYG_CIN,NYG,CIN,-191.0
US007,2008,14,2008_14_NYJ_SF,NYJ,SF,-221.0
US007,2011,11,2011_11_NYJ_DEN,NYJ,DEN,-280.0
US007,2019,9,2019_09_NYJ_MIA,NYJ,MIA,-187.0
US007,2017,13,2017_13_PHI_SEA,PHI,SEA,-190.0
US007,2021,12,2021_12_PHI_NYG,PHI,NYG,-192.0
US007,2014,10,2014_10_PIT_NYJ,PIT,NYJ,-212.0
US007,2025,17,2025_17_PIT_CLE,PIT,CLE,-205.0
US007,2018,15,2018_15_SEA_SF,SEA,SF,-207.0
US007,2007,16,2007_16_TB_SF,TB,SF,-270.0
US007,2021,8,2021_08_TB_NO,TB,NO,-188.0
US007,2024,16,2024_16_TB_DAL,TB,DAL,-218.0
US007,2021,4,2021_04_TEN_NYJ,TEN,NYJ,-234.0
US007,2008,15,2008_15_WAS_CIN,WAS,CIN,-259.0
US008,2006,5,2006_05_KC_ARI,ARI,KC,180.0
US008,2010,13,2010_13_STL_ARI,ARI,LA,152.0
US008,2018,4,2018_04_SEA_ARI,ARI,SEA,173.0
US008,2019,13,2019_13_LA_ARI,ARI,LA,125.0
US008,2019,14,2019_14_PIT_ARI,ARI,PIT,117.0
US008,2022,14,2022_14_NE_ARI,ARI,NE,113.0
US008,2022,15,2022_15_ARI_DEN,ARI,DEN,110.0
US008,2023,16,2023_16_ARI_CHI,ARI,CHI,180.0
US008,2024,13,2024_13_ARI_MIN,ARI,MIN,154.0
US008,2025,12,2025_12_JAX_ARI,ARI,JAX,114.0
US008,2006,11,2006_11_ATL_BAL,ATL,BAL,161.0
US008,2016,10,2016_10_ATL_PHI,ATL,PHI,111.0
US008,2018,14,2018_14_ATL_GB,ATL,GB,166.0
US008,2025,5,2025_05_HOU_BAL,BAL,HOU,124.0
US008,2007,16,2007_16_NYG_BUF,BUF,NYG,109.0
US008,2010,9,2010_09_CHI_BUF,BUF,CHI,135.0
US008,2010,17,2010_17_BUF_NYJ,BUF,NYJ,113.0
US008,2015,8,2015_08_MIN_CHI,CHI,MIN,106.0
US008,2015,11,2015_11_DEN_CHI,CHI,DEN,111.0
US008,2023,15,2023_15_CHI_CLE,CHI,CLE,124.0
US008,2024,17,2024_17_SEA_CHI,CHI,SEA,160.0
US008,2006,9,2006_09_CIN_BAL,CIN,BAL,137.0
US008,2007,8,2007_08_PIT_CIN,CIN,PIT,181.0
US008,2015,11,2015_11_CIN_ARI,CIN,ARI,179.0
US008,2020,11,2020_11_CIN_WAS,CIN,WAS,110.0
US008,2023,11,2023_11_CIN_BAL,CIN,BAL,170.0
US008,2023,12,2023_12_PIT_CIN,CIN,PIT,114.0
US008,2025,9,2025_09_CHI_CIN,CIN,CHI,136.0
US008,2025,15,2025_15_BAL_CIN,CIN,BAL,136.0
US008,2015,6,2015_06_DEN_CLE,CLE,DEN,148.0
US008,2016,14,2016_14_CIN_CLE,CLE,CIN,169.0
US008,2016,17,2016_17_CLE_PIT,CLE,PIT,171.0
US008,2024,9,2024_09_LAC_CLE,CLE,LAC,110.0
US008,2010,6,2010_06_DAL_MIN,DAL,MIN,112.0
US008,2010,12,2010_12_NO_DAL,DAL,NO,185.0
US008,2015,9,2015_09_PHI_DAL,DAL,PHI,149.0
US008,2015,12,2015_12_CAR_DAL,DAL,CAR,102.0
US008,2015,15,2015_15_NYJ_DAL,DAL,NYJ,137.0
US008,2025,8,2025_08_DAL_DEN,DAL,DEN,160.0
US008,2025,14,2025_14_DAL_DET,DAL,DET,160.0
US008,2007,9,2007_09_DEN_DET,DEN,DET,136.0
US008,2010,6,2010_06_NYJ_DEN,DEN,NYJ,162.0
US008,2011,8,2011_08_DET_DEN,DEN,DET,154.0
US008,2023,18,2023_18_DEN_LV,DEN,LV,145.0
US008,2006,11,2006_11_DET_ARI,DET,ARI,123.0
US008,2006,12,2006_12_MIA_DET,DET,MIA,131.0
US008,2007,17,2007_17_DET_GB,DET,GB,167.0
US008,2008,5,2008_05_CHI_DET,DET,CHI,157.0
US008,2012,11,2012_11_GB_DET,DET,GB,144.0
US008,2012,12,2012_12_HOU_DET,DET,HOU,153.0
US008,2012,17,2012_17_CHI_DET,DET,CHI,147.0
US008,2015,5,2015_05_ARI_DET,DET,ARI,181.0
US008,2015,8,2015_08_DET_KC,DET,KC,153.0
US008,2015,13,2015_13_GB_DET,DET,GB,110.0
US008,2021,4,2021_04_DET_CHI,DET,CHI,134.0
US008,2021,6,2021_06_CIN_DET,DET,CIN,171.0
US008,2022,8,2022_08_MIA_DET,DET,MIA,169.0
US008,2006,5,2006_05_STL_GB,GB,LA,118.0
US008,2013,11,2013_11_GB_NYG,GB,NYG,160.0
US008,2007,13,2007_13_HOU_TEN,HOU,TEN,175.0
US008,2010,9,2010_09_SD_HOU,HOU,LAC,123.0
US008,2010,14,2010_14_BAL_HOU,HOU,BAL,131.0
US008,2010,15,2010_15_HOU_TEN,HOU,TEN,110.0
US008,2023,16,2023_16_CLE_HOU,HOU,CLE,136.0
US008,2018,6,2018_06_IND_NYJ,IND,NYJ,131.0
US008,2019,9,2019_09_IND_PIT,IND,PIT,107.0
US008,2021,12,2021_12_TB_IND,IND,TB,135.0
US008,2023,7,2023_07_CLE_IND,IND,CLE,150.0
US008,2013,15,2013_15_BUF_JAX,JAX,BUF,181.0
US008,2015,6,2015_06_KC_MIN,KC,MIN,146.0
US008,2022,4,2022_04_LA_SF,LA,SF,112.0
US008,2024,4,2024_04_LA_CHI,LA,CHI,136.0
US008,2024,5,2024_05_GB_LA,LA,GB,130.0
US008,2024,12,2024_12_PHI_LA,LA,PHI,142.0
US008,2007,5,2007_05_ARI_STL,LA,ARI,184.0
US008,2007,12,2007_12_SEA_STL,LA,SEA,171.0
US008,2009,12,2009_12_SEA_STL,LA,SEA,148.0
US008,2011,4,2011_04_WAS_STL,LA,WAS,131.0
US008,2019,7,2019_07_LAC_TEN,LAC,TEN,141.0
US008,2023,6,2023_06_DAL_LAC,LAC,DAL,110.0
US008,2023,10,2023_10_DET_LAC,LAC,DET,120.0
US008,2023,12,2023_12_BAL_LAC,LAC,BAL,142.0
US008,2023,15,2023_15_LAC_LV,LAC,LV,136.0
US008,2013,13,2013_13_CIN_SD,LAC,CIN,118.0
US008,2020,7,2020_07_TB_LV,LV,TB,171.0
US008,2020,14,2020_14_IND_LV,LV,IND,118.0
US008,2020,16,2020_16_MIA_LV,LV,MIA,113.0
US008,2024,5,2024_05_LV_DEN,LV,DEN,130.0
US008,2024,6,2024_06_PIT_LV,LV,PIT,150.0
US008,2009,14,2009_14_WAS_OAK,LV,WAS,115.0
US008,2012,13,2012_13_CLE_OAK,LV,CLE,122.0
US008,2017,4,2017_04_OAK_DEN,LV,DEN,166.0
US008,2017,8,2017_08_OAK_BUF,LV,BUF,116.0
US008,2007,17,2007_17_CIN_MIA,MIA,CIN,122.0
US008,2013,12,2013_12_CAR_MIA,MIA,CAR,181.0
US008,2015,4,2015_04_NYJ_MIA,MIA,NYJ,121.0
US008,2016,13,2016_13_MIA_BAL,MIA,BAL,166.0
US008,2023,4,2023_04_MIA_BUF,MIA,BUF,120.0
US008,2024,15,2024_15_MIA_HOU,MIA,HOU,130.0
US008,2022,11,2022_11_DAL_MIN,MIN,DAL,118.0
US008,2023,5,2023_05_KC_MIN,MIN,KC,150.0
US008,2013,11,2013_11_NE_CAR,NE,CAR,155.0
US008,2024,9,2024_09_NE_TEN,NE,TEN,136.0
US008,2007,17,2007_17_NO_CHI,NO,CHI,104.0
US008,2012,12,2012_12_SF_NO,NO,SF,115.0
US008,2012,13,2012_13_NO_ATL,NO,ATL,164.0
US008,2012,14,2012_14_NO_NYG,NO,NYG,184.0
US008,2025,7,2025_07_NO_CHI,NO,CHI,185.0
US008,2006,13,2006_13_DAL_NYG,NYG,DAL,149.0
US008,2009,14,2009_14_PHI_NYG,NYG,PHI,101.0
US008,2022,13,2022_13_WAS_NYG,NYG,WAS,113.0
US008,2007,9,2007_09_WAS_NYJ,NYJ,WAS,178.0
US008,2016,4,2016_04_SEA_NYJ,NYJ,SEA,102.0
US008,2021,13,2021_13_PHI_NYJ,NYJ,PHI,177.0
US008,2021,14,2021_14_NO_NYJ,NYJ,NO,173.0
US008,2018,14,2018_14_PHI_DAL,PHI,DAL,166.0
US008,2021,12,2021_12_PIT_CIN,PIT,CIN,154.0
US008,2021,14,2021_14_PIT_MIN,PIT,MIN,157.0
US008,2006,16,2006_16_SD_SEA,SEA,LAC,178.0
US008,2019,17,2019_17_SF_SEA,SEA,SF,159.0
US008,2024,16,2024_16_MIN_SEA,SEA,MIN,124.0
US008,2018,16,2018_16_CHI_SF,SF,CHI,171.0
US008,2009,13,2009_13_TB_CAR,TB,CAR,178.0
US008,2009,14,2009_14_NYJ_TB,TB,NYJ,177.0
US008,2011,10,2011_10_HOU_TB,TB,HOU,165.0
US008,2011,12,2011_12_TB_TEN,TB,TEN,153.0
US008,2018,12,2018_12_TEN_HOU,TEN,HOU,171.0
US008,2020,10,2020_10_IND_TEN,TEN,IND,105.0
US008,2006,13,2006_13_ATL_WAS,WAS,ATL,118.0
US008,2006,14,2006_14_PHI_WAS,WAS,PHI,112.0
US008,2006,17,2006_17_NYG_WAS,WAS,NYG,106.0
US008,2007,12,2007_12_WAS_TB,WAS,TB,171.0
US008,2014,14,2014_14_STL_WAS,WAS,LA,121.0
US008,2016,13,2016_13_WAS_ARI,WAS,ARI,120.0
US008,2025,4,2025_04_WAS_ATL,WAS,ATL,120.0
US008,2025,9,2025_09_SEA_WAS,WAS,SEA,124.0
US009,2022,12,2022_12_LAC_ARI,ARI,LAC,123.0
US009,2022,14,2022_14_NE_ARI,ARI,NE,113.0
US009,2022,15,2022_15_ARI_DEN,ARI,DEN,110.0
US009,2025,13,2025_13_ARI_TB,ARI,TB,164.0
US009,2014,5,2014_05_BAL_IND,BAL,IND,126.0
US009,2014,9,2014_09_BAL_PIT,BAL,PIT,116.0
US009,2017,4,2017_04_PIT_BAL,BAL,PIT,166.0
US009,2017,9,2017_09_BAL_TEN,BAL,TEN,155.0
US009,2016,13,2016_13_BUF_OAK,BUF,LV,136.0
US009,2016,14,2016_14_PIT_BUF,BUF,PIT,104.0
US009,2017,10,2017_10_NO_BUF,BUF,NO,116.0
US009,2019,10,2019_10_BUF_CLE,BUF,CLE,136.0
US009,2020,10,2020_10_BUF_ARI,BUF,ARI,138.0
US009,2021,14,2021_14_BUF_TB,BUF,TB,161.0
US009,2013,14,2013_14_CAR_NO,CAR,NO,156.0
US009,2016,16,2016_16_ATL_CAR,CAR,ATL,136.0
US009,2016,17,2016_17_CAR_TB,CAR,TB,171.0
US009,2023,12,2023_12_CAR_TEN,CAR,TEN,145.0
US009,2023,16,2023_16_GB_CAR,CAR,GB,164.0
US009,2015,8,2015_08_MIN_CHI,CHI,MIN,106.0
US009,2015,15,2015_15_CHI_MIN,CHI,MIN,176.0
US009,2015,17,2015_17_DET_CHI,CHI,DET,112.0
US009,2012,7,2012_07_PIT_CIN,CIN,PIT,102.0
US009,2021,5,2021_05_GB_CIN,CIN,GB,111.0
US009,2021,14,2021_14_SF_CIN,CIN,SF,117.0
US009,2022,5,2022_05_CIN_BAL,CIN,BAL,151.0
US009,2022,10,2022_10_CLE_MIA,CLE,MIA,158.0
US009,2022,14,2022_14_CLE_CIN,CLE,CIN,181.0
US009,2022,18,2022_18_CLE_PIT,CLE,PIT,128.0
US009,2024,9,2024_09_LAC_CLE,CLE,LAC,110.0
US009,2024,17,2024_17_MIA_CLE,CLE,MIA,142.0
US009,2012,6,2012_06_DAL_BAL,DAL,BAL,151.0
US009,2012,8,2012_08_NYG_DAL,DAL,NYG,130.0
US009,2013,8,2013_08_DAL_DET,DAL,DET,140.0
US009,2013,14,2013_14_DAL_CHI,DAL,CHI,115.0
US009,2016,14,2016_14_DEN_TEN,DEN,TEN,116.0
US009,2016,15,2016_15_NE_DEN,DEN,NE,136.0
US009,2016,16,2016_16_DEN_KC,DEN,KC,171.0
US009,2012,11,2012_11_GB_DET,DET,GB,144.0
US009,2013,14,2013_14_DET_PHI,DET,PHI,126.0
US009,2008,10,2008_10_GB_MIN,GB,MIN,119.0
US009,2013,10,2013_10_PHI_GB,GB,PHI,102.0
US009,2013,11,2013_11_GB_NYG,GB,NYG,160.0
US009,2016,8,2016_08_GB_ATL,GB,ATL,139.0
US009,2016,11,2016_11_GB_WAS,GB,WAS,120.0
US009,2023,10,2023_10_GB_PIT,GB,PIT,140.0
US009,2008,5,2008_05_IND_HOU,HOU,IND,175.0
US009,2011,17,2011_17_TEN_HOU,HOU,TEN,120.0
US009,2015,13,2015_13_HOU_BUF,HOU,BUF,129.0
US009,2015,14,2015_14_NE_HOU,HOU,NE,181.0
US009,2016,12,2016_12_SD_HOU,HOU,LAC,116.0
US009,2016,17,2016_17_HOU_TEN,HOU,TEN,148.0
US009,2024,7,2024_07_HOU_GB,HOU,GB,142.0
US009,2024,16,2024_16_HOU_KC,HOU,KC,150.0
US009,2025,7,2025_07_HOU_SEA,HOU,SEA,140.0
US009,2014,16,2014_16_IND_DAL,IND,DAL,160.0
US009,2021,12,2021_12_TB_IND,IND,TB,135.0
US009,2023,6,2023_06_IND_JAX,IND,JAX,170.0
US009,2023,7,2023_07_CLE_IND,IND,CLE,150.0
US009,2023,14,2023_14_IND_CIN,IND,CIN,124.0
US009,2024,5,2024_05_IND_JAX,IND,JAX,154.0
US009,2024,8,2024_08_IND_HOU,IND,HOU,185.0
US009,2009,5,2009_05_JAX_SEA,JAX,SEA,121.0
US009,2009,12,2009_12_JAX_SF,JAX,SF,160.0
US009,2009,15,2009_15_IND_JAX,JAX,IND,163.0
US009,2012,14,2012_14_NYJ_JAX,JAX,NYJ,146.0
US009,2013,15,2013_15_BUF_JAX,JAX,BUF,181.0
US009,2018,10,2018_10_JAX_IND,JAX,IND,141.0
US009,2018,11,2018_11_PIT_JAX,JAX,PIT,181.0
US009,2019,5,2019_05_JAX_CAR,JAX,CAR,169.0
US009,2019,14,2019_14_LAC_JAX,JAX,LAC,160.0
US009,2024,8,2024_08_GB_JAX,JAX,GB,160.0
US009,2024,15,2024_15_NYJ_JAX,JAX,NYJ,145.0
US009,2016,4,2016_04_KC_PIT,KC,PIT,159.0
US009,2017,9,2017_09_KC_DAL,KC,DAL,116.0
US009,2016,5,2016_05_BUF_LA,LA,BUF,116.0
US009,2016,7,2016_07_NYG_LA,LA,NYG,131.0
US009,2016,9,2016_09_CAR_LA,LA,CAR,127.0
US009,2017,14,2017_14_PHI_LA,LA,PHI,104.0
US009,2019,5,2019_05_LA_SEA,LA,SEA,111.0
US009,2017,15,2017_15_LAC_KC,LAC,KC,102.0
US009,2019,7,2019_07_LAC_TEN,LAC,TEN,141.0
US009,2015,16,2015_16_SD_OAK,LAC,LV,181.0
US009,2025,9,2025_09_JAX_LV,LV,JAX,110.0
US009,2025,17,2025_17_NYG_LV,LV,NYG,136.0
US009,2009,14,2009_14_WAS_OAK,LV,WAS,115.0
US009,2014,4,2014_04_MIA_OAK,LV,MIA,171.0
US009,2014,7,2014_07_ARI_OAK,LV,ARI,166.0
US009,2010,7,2010_07_PIT_MIA,MIA,PIT,129.0
US009,2014,10,2014_10_MIA_DET,MIA,DET,131.0
US009,2025,7,2025_07_MIA_CLE,MIA,CLE,124.0
US009,2025,16,2025_16_CIN_MIA,MIA,CIN,170.0
US009,2015,11,2015_11_GB_MIN,MIN,GB,102.0
US009,2015,13,2015_13_SEA_MIN,MIN,SEA,131.0
US009,2018,8,2018_08_NO_MIN,MIN,NO,118.0
US009,2018,14,2018_14_MIN_SEA,MIN,SEA,151.0
US009,2025,8,2025_08_MIN_LAC,MIN,LAC,142.0
US009,2012,14,2012_14_NO_NYG,NO,NYG,184.0
US009,2021,11,2021_11_NO_PHI,NO,PHI,130.0
US009,2021,16,2021_16_MIA_NO,NO,MIA,143.0
US009,2024,7,2024_07_DEN_NO,NO,DEN,124.0
US009,2024,13,2024_13_LA_NO,NO,LA,120.0
US009,2025,6,2025_06_NE_NO,NO,NE,160.0
US009,2025,8,2025_08_TB_NO,NO,TB,180.0
US009,2015,8,2015_08_NYG_NO,NYG,NO,151.0
US009,2018,4,2018_04_NO_NYG,NYG,NO,153.0
US009,2018,15,2018_15_TEN_NYG,NYG,TEN,112.0
US009,2012,4,2012_04_SF_NYJ,NYJ,SF,171.0
US009,2015,7,2015_07_PHI_CAR,PHI,CAR,124.0
US009,2015,15,2015_15_ARI_PHI,PHI,ARI,156.0
US009,2020,11,2020_11_PHI_CLE,PHI,CLE,122.0
US009,2011,15,2011_15_PIT_SF,PIT,SF,144.0
US009,2012,11,2012_11_BAL_PIT,PIT,BAL,141.0
US009,2013,13,2013_13_PIT_BAL,PIT,BAL,144.0
US009,2024,17,2024_17_KC_PIT,PIT,KC,136.0
US009,2025,8,2025_08_GB_PIT,PIT,GB,130.0
US009,2025,10,2025_10_PIT_LAC,PIT,LAC,136.0
US009,2025,13,2025_13_BUF_PIT,PIT,BUF,140.0
US009,2008,11,2008_11_ARI_SEA,SEA,ARI,125.0
US009,2008,12,2008_12_WAS_SEA,SEA,WAS,139.0
US009,2019,14,2019_14_SEA_LA,SEA,LA,109.0
US009,2019,17,2019_17_SF_SEA,SEA,SF,159.0
US009,2020,10,2020_10_SEA_LA,SEA,LA,132.0
US009,2021,5,2021_05_LA_SEA,SEA,LA,122.0
US009,2021,10,2021_10_SEA_GB,SEA,GB,151.0
US009,2014,5,2014_05_CLE_TEN,TEN,CLE,105.0
US009,2014,14,2014_14_NYG_TEN,TEN,NYG,129.0
US009,2014,15,2014_15_NYJ_TEN,TEN,NYJ,167.0
US009,2014,16,2014_16_TEN_JAX,TEN,JAX,176.0
US009,2016,4,2016_04_TEN_HOU,TEN,HOU,176.0
US009,2016,9,2016_09_TEN_SD,TEN,LAC,161.0
US009,2016,11,2016_11_TEN_IND,TEN,IND,127.0
US009,2018,6,2018_06_BAL_TEN,TEN,BAL,124.0
US009,2019,9,2019_09_TEN_CAR,TEN,CAR,160.0
US009,2013,14,2013_14_KC_WAS,WAS,KC,166.0
US009,2013,17,2013_17_WAS_NYG,WAS,NYG,161.0
US009,2016,8,2016_08_WAS_CIN,WAS,CIN,136.0
US009,2017,8,2017_08_DAL_WAS,WAS,DAL,151.0
US009,2018,14,2018_14_NYG_WAS,WAS,NYG,151.0
US009,2020,16,2020_16_CAR_WAS,WAS,CAR,102.0
US010,2014,12,2014_12_CLE_ATL,ATL,CLE,-145.0
US010,2007,10,2007_10_CIN_BAL,BAL,CIN,-147.0
US010,2021,18,2021_18_PIT_BAL,BAL,PIT,-155.0
US010,2022,12,2022_12_BAL_JAX,BAL,JAX,-164.0
US010,2015,15,2015_15_BUF_WAS,BUF,WAS,-123.0
US010,2017,9,2017_09_BUF_NYJ,BUF,NYJ,-175.0
US010,2016,6,2016_06_JAX_CHI,CHI,JAX,-139.0
US010,2018,13,2018_13_CHI_NYG,CHI,NYG,-185.0
US010,2019,8,2019_08_LAC_CHI,CHI,LAC,-182.0
US010,2024,4,2024_04_CLE_LV,CLE,LV,-135.0
US010,2009,10,2009_10_DAL_GB,DAL,GB,-142.0
US010,2020,12,2020_12_WAS_DAL,DAL,WAS,-135.0
US010,2011,16,2011_16_DEN_BUF,DEN,BUF,-140.0
US010,2016,6,2016_06_DEN_SD,DEN,LAC,-150.0
US010,2021,15,2021_15_CIN_DEN,DEN,CIN,-155.0
US010,2023,14,2023_14_DET_CHI,DET,CHI,-170.0
US010,2008,13,2008_13_CAR_GB,GB,CAR,-146.0
US010,2014,15,2014_15_GB_BUF,GB,BUF,-172.0
US010,2016,10,2016_10_GB_TEN,GB,TEN,-140.0
US010,2010,5,2010_05_NYG_HOU,HOU,NYG,-175.0
US010,2011,16,2011_16_OAK_KC,KC,LV,-145.0
US010,2017,7,2017_07_KC_OAK,KC,LV,-155.0
US010,2021,17,2021_17_KC_CIN,KC,CIN,-178.0
US010,2018,9,2018_09_LA_NO,LA,NO,-133.0
US010,2021,18,2021_18_SF_LA,LA,SF,-170.0
US010,2023,11,2023_11_LAC_GB,LAC,GB,-162.0
US010,2007,13,2007_13_NYJ_MIA,MIA,NYJ,-135.0
US010,2021,4,2021_04_IND_MIA,MIA,IND,-144.0
US010,2009,13,2009_13_MIN_ARI,MIN,ARI,-170.0
US010,2008,13,2008_13_PIT_NE,NE,PIT,-135.0
US010,2015,16,2015_16_NE_NYJ,NE,NYJ,-134.0
US010,2015,15,2015_15_DET_NO,NO,DET,-124.0
US010,2023,6,2023_06_NO_HOU,NO,HOU,-130.0
US010,2019,10,2019_10_NYG_NYJ,NYG,NYJ,-147.0
US010,2012,16,2012_16_SD_NYJ,NYJ,LAC,-160.0
US010,2008,10,2008_10_NYG_PHI,PHI,NYG,-155.0
US010,2015,4,2015_04_PHI_WAS,PHI,WAS,-149.0
US010,2018,5,2018_05_MIN_PHI,PHI,MIN,-180.0
US010,2025,12,2025_12_PHI_DAL,PHI,DAL,-162.0
US010,2013,4,2013_04_PIT_MIN,PIT,MIN,-154.0
US010,2014,13,2014_13_NO_PIT,PIT,NO,-185.0
US010,2016,9,2016_09_PIT_BAL,PIT,BAL,-155.0
US010,2018,4,2018_04_BAL_PIT,PIT,BAL,-170.0
US010,2018,12,2018_12_PIT_DEN,PIT,DEN,-164.0
US010,2010,4,2010_04_SEA_STL,SEA,LA,-125.0
US010,2015,10,2015_10_ARI_SEA,SEA,ARI,-150.0
US010,2011,14,2011_14_TB_JAX,TB,JAX,-146.0
US010,2025,16,2025_16_TB_CAR,TB,CAR,-155.0
US010,2012,12,2012_12_TEN_JAX,TEN,JAX,-160.0
US010,2023,7,2023_07_WAS_NYG,WAS,NYG,-162.0
US011,2008,13,2008_13_ARI_PHI,ARI,PHI,156.0
US011,2020,17,2020_17_ARI_LA,ARI,LA,113.0
US011,2022,15,2022_15_ARI_DEN,ARI,DEN,110.0
US011,2023,16,2023_16_ARI_CHI,ARI,CHI,180.0
US011,2013,8,2013_08_ATL_ARI,ATL,ARI,136.0
US011,2013,11,2013_11_ATL_TB,ATL,TB,115.0
US011,2013,14,2013_14_ATL_GB,ATL,GB,166.0
US011,2016,10,2016_10_ATL_PHI,ATL,PHI,111.0
US011,2020,14,2020_14_ATL_LAC,ATL,LAC,107.0
US011,2022,12,2022_12_ATL_WAS,ATL,WAS,163.0
US011,2023,18,2023_18_ATL_NO,ATL,NO,145.0
US011,2024,11,2024_11_ATL_DEN,ATL,DEN,114.0
US011,2021,14,2021_14_BAL_CLE,BAL,CLE,135.0
US011,2008,10,2008_10_BUF_NE,BUF,NE,167.0
US011,2009,4,2009_04_BUF_MIA,BUF,MIA,111.0
US011,2010,17,2010_17_BUF_NYJ,BUF,NYJ,113.0
US011,2011,6,2011_06_BUF_NYG,BUF,NYG,166.0
US011,2011,11,2011_11_BUF_MIA,BUF,MIA,141.0
US011,2015,14,2015_14_BUF_PHI,BUF,PHI,102.0
US011,2017,5,2017_05_BUF_CIN,BUF,CIN,136.0
US011,2020,10,2020_10_BUF_ARI,BUF,ARI,138.0
US011,2008,16,2008_16_CAR_NYG,CAR,NYG,185.0
US011,2013,14,2013_14_CAR_NO,CAR,NO,156.0
US011,2014,13,2014_13_CAR_MIN,CAR,MIN,129.0
US011,2023,10,2023_10_CAR_CHI,CAR,CHI,150.0
US011,2007,14,2007_14_CHI_WAS,CHI,WAS,150.0
US011,2009,10,2009_10_CHI_SF,CHI,SF,165.0
US011,2010,4,2010_04_CHI_NYG,CHI,NYG,174.0
US011,2012,11,2012_11_CHI_SF,CHI,SF,171.0
US011,2013,12,2013_12_CHI_STL,CHI,LA,111.0
US011,2015,6,2015_06_CHI_DET,CHI,DET,181.0
US011,2006,16,2006_16_CIN_DEN,CIN,DEN,150.0
US011,2010,7,2010_07_CIN_ATL,CIN,ATL,175.0
US011,2014,7,2014_07_CIN_IND,CIN,IND,161.0
US011,2016,16,2016_16_CIN_HOU,CIN,HOU,139.0
US011,2020,11,2020_11_CIN_WAS,CIN,WAS,110.0
US011,2023,11,2023_11_CIN_BAL,CIN,BAL,170.0
US011,2013,16,2013_16_CLE_NYJ,CLE,NYJ,113.0
US011,2014,13,2014_13_CLE_BUF,CLE,BUF,156.0
US011,2022,14,2022_14_CLE_CIN,CLE,CIN,181.0
US011,2022,18,2022_18_CLE_PIT,CLE,PIT,128.0
US011,2008,14,2008_14_DAL_PIT,DAL,PIT,178.0
US011,2008,17,2008_17_DAL_PHI,DAL,PHI,120.0
US011,2013,8,2013_08_DAL_DET,DAL,DET,140.0
US011,2013,14,2013_14_DAL_CHI,DAL,CHI,115.0
US011,2017,10,2017_10_DAL_ATL,DAL,ATL,166.0
US011,2023,16,2023_16_DAL_MIA,DAL,MIA,102.0
US011,2025,8,2025_08_DAL_DEN,DAL,DEN,160.0
US011,2008,7,2008_07_DEN_NE,DEN,NE,130.0
US011,2023,13,2023_13_DEN_HOU,DEN,HOU,142.0
US011,2023,18,2023_18_DEN_LV,DEN,LV,145.0
US011,2006,11,2006_11_DET_ARI,DET,ARI,123.0
US011,2007,10,2007_10_DET_ARI,DET,ARI,124.0
US011,2018,15,2018_15_DET_BUF,DET,BUF,132.0
US011,2022,5,2022_05_DET_NE,DET,NE,133.0
US011,2023,7,2023_07_DET_BAL,DET,BAL,136.0
US011,2006,9,2006_09_GB_BUF,GB,BUF,168.0
US011,2008,10,2008_10_GB_MIN,GB,MIN,119.0
